Exemplar_Size,Method,Task 2,Task 3
100,Random,0.5227244535841027,0.33866240354973404
142,Random,0.5391376232604302,0.3649490453080034
201,Random,0.5547167991203079,0.3534101716910823
285,Random,0.5465300359160008,0.389031312610714
135,Random,0.5377588486886733,0.34370283100649074
100,EWC_Replay,0.5502361387799984,0.3564679678105807
142,EWC_Replay,0.5450261122892701,0.36388891571650217
201,EWC_Replay,0.5555844026019464,0.3687559916300731
285,EWC_Replay,0.5267788773929125,0.38345923579368935
135,EWC_Replay,0.5516634392248427,0.33871679269810995
100,iCaRL,0.5712364529557512,0.29702192690039236
142,iCaRL,0.6140983727124077,0.2916931943903108
201,iCaRL,0.618483716413541,0.28878452665574134
285,iCaRL,0.5963658219623132,0.30114078729681154
135,iCaRL,0.6235661518468536,0.30467688765216255
100,LUCIR,0.70620094395533,0.4591826906117308
142,LUCIR,0.743001199580147,0.4515921997672595
201,LUCIR,0.7435946347349857,0.4489638540402519
285,LUCIR,0.7271127605338132,0.4704650783115768
135,LUCIR,0.7364626951995372,0.46197922372546374
100,VAE_BBox,0.6922285414390678,0.4655056347598092
142,VAE_BBox,0.6922285414390678,0.4655056347598092
201,VAE_BBox,0.6922285414390678,0.4655056347598092
285,VAE_BBox,0.6922285414390678,0.4655056347598092
135,VAE_BBox,0.6922285414390678,0.4655056347598092
100,VAE_Filter,0.6973859363508486,0.44521668875436726
142,VAE_Filter,0.6973859363508486,0.44521668875436726
201,VAE_Filter,0.6973859363508486,0.44521668875436726
285,VAE_Filter,0.6973859363508486,0.44521668875436726
135,VAE_Filter,0.6973859363508486,0.44521668875436726
100,VAE_GMM,0.6799803640154517,0.5297779332022806
142,VAE_GMM,0.6799803640154517,0.5297779332022806
201,VAE_GMM,0.6799803640154517,0.5297779332022806
285,VAE_GMM,0.6799803640154517,0.5297779332022806
135,VAE_GMM,0.6799803640154517,0.5297779332022806
