Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9919080632828804,0.995675055459961
191,Random,0.9889607175760673,0.9949676936243047
366,Random,0.9875135046507129,0.989794943053014
699,Random,0.9886173873734262,0.9877937177748037
135,Random,0.9914541018273996,0.9977057883204812
100,EWC_Replay,0.9904316244613501,0.9961470189701896
191,EWC_Replay,0.989570108053176,0.9962250035658252
366,EWC_Replay,0.9873415699253051,0.9906605379995569
699,EWC_Replay,0.9860751763226511,0.9833233406774158
135,EWC_Replay,0.9907091615753287,0.9980318428184282
100,iCaRL,0.5761049432699623,0.925262155670269
191,iCaRL,0.4462366999143548,0.7885171258235538
366,iCaRL,0.34028940374217326,0.7125404485959753
699,iCaRL,0.36609187038621804,0.5922882719252726
135,iCaRL,0.5893290893487232,0.875393186087516
100,LUCIR,0.8440588003218985,0.9578440710190976
191,LUCIR,0.797945336212696,0.9241125298543019
366,LUCIR,0.8121987739882885,0.9406575389130152
699,LUCIR,0.7704068607970106,0.8986740471660036
135,LUCIR,0.8239739123186948,0.9069289915239579
100,VAE_BBox,0.9926012457670054,0.9957825924003921
191,VAE_BBox,0.9926012457670054,0.9957825924003921
366,VAE_BBox,0.9926012457670054,0.9957825924003921
699,VAE_BBox,0.9926012457670054,0.9957825924003921
135,VAE_BBox,0.9926012457670054,0.9957825924003921
100,VAE_Filter,0.9936201052381008,0.9939160164725948
191,VAE_Filter,0.9936201052381008,0.9939160164725948
366,VAE_Filter,0.9936201052381008,0.9939160164725948
699,VAE_Filter,0.9936201052381008,0.9939160164725948
135,VAE_Filter,0.9936201052381008,0.9939160164725948
100,VAE_GMM,0.9952134111548534,0.9978962838032637
191,VAE_GMM,0.9952134111548534,0.9978962838032637
366,VAE_GMM,0.9952134111548534,0.9978962838032637
699,VAE_GMM,0.9952134111548534,0.9978962838032637
135,VAE_GMM,0.9952134111548534,0.9978962838032637
