Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.9669931761049994,0.9762810042416087,0.9798180011080794,0.986667677028
300,Random,0.95999737541542,0.9657636535019045,0.9629947995470308,0.9639738002061781
898,Random,0.9479592158836448,0.9630416982340927,0.961846930251108,0.9404154103064162
2692,Random,0.9471024499618719,0.930418842094703,0.9467029295966367,0.9100558270415002
215,Random,0.9628653844534745,0.9736326631653891,0.9727772617787472,0.9760496700599243
100,EWC_Replay,0.9680672347485029,0.9780471405140794,0.9796128598441822,0.987493721549354
300,EWC_Replay,0.959362606756719,0.9394891432472984,0.9430300225316491,0.9754729045604017
898,EWC_Replay,0.9470650848556073,0.9641640425999746,0.965657419082366,0.9531563858091504
2692,EWC_Replay,0.9410263852792479,0.931808709903214,0.9282249395043098,0.9264899697045534
215,EWC_Replay,0.9625407960760034,0.9722694019797055,0.9786347854812916,0.9755179405219532
100,iCaRL,0.8418315367816153,0.9108828806393536,0.9323195093041238,0.9018859358615152
300,iCaRL,0.7774409462759219,0.8387978668684652,0.8989397951812723,0.8945668272459255
898,iCaRL,0.6032904525740818,0.8348078599409184,0.9092698608203328,0.8839268205998186
2692,iCaRL,0.5961339446326307,0.7490877811191798,0.827255679365616,0.8230346786723112
215,iCaRL,0.787444836941778,0.8789487077638394,0.9223003341399455,0.8921365871691121
100,LUCIR,0.7378710296489274,0.8786430346765908,0.9363521710287507,0.9435118668201429
300,LUCIR,0.6950661602753331,0.847313965106453,0.9055802081673063,0.9096549842400223
898,LUCIR,0.5728233972437458,0.8131195100581462,0.9034855259417431,0.8807983765328155
2692,LUCIR,0.5864872489946612,0.6983660472840328,0.8358192802366012,0.8225680568156091
215,LUCIR,0.6655221364762507,0.8795716302234278,0.9314365362907788,0.9208106125228634
100,VAE_BBox,0.9706816997301817,0.9932763807269335,0.9983094594671977,0.9993753813529003
300,VAE_BBox,0.9706816997301817,0.9932763807269335,0.9983094594671977,0.9993753813529003
898,VAE_BBox,0.9706816997301817,0.9932763807269335,0.9983094594671977,0.9993753813529003
2692,VAE_BBox,0.9706816997301817,0.9932763807269335,0.9983094594671977,0.9993753813529003
215,VAE_BBox,0.9706816997301817,0.9932763807269335,0.9983094594671977,0.9993753813529003
100,VAE_Filter,0.9704642791107152,0.993482827017434,0.9956640893868136,0.9990463861920172
300,VAE_Filter,0.9704642791107152,0.993482827017434,0.9956640893868136,0.9990463861920172
898,VAE_Filter,0.9704642791107152,0.993482827017434,0.9956640893868136,0.9990463861920172
2692,VAE_Filter,0.9704642791107152,0.993482827017434,0.9956640893868136,0.9990463861920172
215,VAE_Filter,0.9704642791107152,0.993482827017434,0.9956640893868136,0.9990463861920172
100,VAE_GMM,0.9702825803915471,0.9950911109221917,0.9960552654444259,0.9980141281275011
300,VAE_GMM,0.9702825803915471,0.9950911109221917,0.9960552654444259,0.9980141281275011
898,VAE_GMM,0.9702825803915471,0.9950911109221917,0.9960552654444259,0.9980141281275011
2692,VAE_GMM,0.9702825803915471,0.9950911109221917,0.9960552654444259,0.9980141281275011
215,VAE_GMM,0.9702825803915471,0.9950911109221917,0.9960552654444259,0.9980141281275011
