Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.28821742335285133,0.2699511442018144,0.22298609191709728,0.18341727334715713
300,Random,0.3823678981002519,0.3417129562529006,0.25283135055655326,0.20231078610528072
898,Random,0.3929454691352242,0.36508194629900975,0.2754974800210309,0.2536474244662328
2692,Random,0.4295463677723014,0.41748868038717557,0.3176443534853709,0.24008606974465627
215,Random,0.36138022639444123,0.35892040322845165,0.25855253668252337,0.23114890446485117
100,EWC_Replay,0.3093474648903192,0.313706418966467,0.22852643059401365,0.1932465440393238
300,EWC_Replay,0.3831070463713549,0.3464107720354271,0.24806656674940067,0.21435020420155745
898,EWC_Replay,0.3936207483811448,0.38431249097850834,0.2946302938796545,0.225395759889488
2692,EWC_Replay,0.42326008159021977,0.391531181324529,0.28789393093053034,0.2338480043519456
215,EWC_Replay,0.38649114008470686,0.3279710078706177,0.2854229185782794,0.2127353745601964
100,iCaRL,0.5375819107488907,0.2695924433553646,0.19731814104875575,0.15889900585281858
300,iCaRL,0.5699695510135747,0.3145776009987828,0.17765063135565637,0.14893463923751876
898,iCaRL,0.702096915028325,0.28188586213157746,0.18083636466019543,0.12779588403934927
2692,iCaRL,0.6607006910676063,0.2495512728548648,0.16951762501732234,0.1457665479729267
215,iCaRL,0.5638492926363509,0.28155892670189525,0.20516026874616086,0.14184495788416804
100,LUCIR,0.6250838660315964,0.3253053701739097,0.2762063702852674,0.19127127975113956
300,LUCIR,0.45744967454698077,0.3895434132912376,0.29771877961172194,0.23913999404619105
898,LUCIR,0.6002702063583182,0.3595694272085196,0.2792839749357821,0.2679461132508483
2692,LUCIR,0.6910133512124754,0.4427999801432877,0.33332803732223687,0.2710327094224067
215,LUCIR,0.6032501877314812,0.34251914840806225,0.26216596225235184,0.22791340182557984
100,VAE_BBox,0.727012906771255,0.4533497854780265,0.3146949127643703,0.25720307438260037
300,VAE_BBox,0.727012906771255,0.4533497854780265,0.3146949127643703,0.25720307438260037
898,VAE_BBox,0.727012906771255,0.4533497854780265,0.3146949127643703,0.25720307438260037
2692,VAE_BBox,0.727012906771255,0.4533497854780265,0.3146949127643703,0.25720307438260037
215,VAE_BBox,0.727012906771255,0.4533497854780265,0.3146949127643703,0.25720307438260037
100,VAE_Filter,0.7267673383195781,0.44663709973780846,0.3238852568306558,0.2505770348517655
300,VAE_Filter,0.7267673383195781,0.44663709973780846,0.3238852568306558,0.2505770348517655
898,VAE_Filter,0.7267673383195781,0.44663709973780846,0.3238852568306558,0.2505770348517655
2692,VAE_Filter,0.7267673383195781,0.44663709973780846,0.3238852568306558,0.2505770348517655
215,VAE_Filter,0.7267673383195781,0.44663709973780846,0.3238852568306558,0.2505770348517655
100,VAE_GMM,0.8679385718442487,0.7202924562743226,0.5504408510200535,0.42578930468026316
300,VAE_GMM,0.8679385718442487,0.7202924562743226,0.5504408510200535,0.42578930468026316
898,VAE_GMM,0.8679385718442487,0.7202924562743226,0.5504408510200535,0.42578930468026316
2692,VAE_GMM,0.8679385718442487,0.7202924562743226,0.5504408510200535,0.42578930468026316
215,VAE_GMM,0.8679385718442487,0.7202924562743226,0.5504408510200535,0.42578930468026316
