dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
uci,21,2, ce_ewc_random,none, none,0,100,0.7158547006961372,2.1475641020884115,0.0233176012419992,0.0699528037259976
uci,21,2, ce_ewc_random,none, none,0,140,0.7474415247432059,2.242324574229618,0.0261486139769355,0.0784458419308066
uci,21,2, ce_ewc_random,none, none,0,196,0.7796206599170412,2.3388619797511234,0.0283019796151805,0.0849059388455417
uci,21,2, ce_ewc_random,none, none,0,274,0.7849045460008911,2.3547136380026736,0.0322876293005214,0.0968628879015644
uci,21,2, ce_ewc_random,none, none,0,135,0.8481316438979573,2.544394931693872,0.0268182521478997,0.0804547564436992
uci,21,2, ce_ewc_random,none, none,1,100,0.7200434674405393,2.160130402321617,0.0233156281212965,0.0699468843638897
uci,21,2, ce_ewc_random,none, none,1,140,0.7353820120501849,2.206146036150555,0.0250251364169849,0.0750754092509547
uci,21,2, ce_ewc_random,none, none,1,196,0.755841127769263,2.267523383307788,0.0264550314457328,0.0793650943371984
uci,21,2, ce_ewc_random,none, none,1,274,0.758896138891578,2.276688416674733,0.0261816998840206,0.0785450996520618
uci,21,2, ce_ewc_random,none, none,1,135,0.7691006583886016,2.3073019751658044,0.0240970919943518,0.0722912759830554
uci,21,2, ce_ewc_random,none, none,2,100,0.6847788585142959,2.054336575542887,0.0222227452943722,0.0666682358831167
uci,21,2, ce_ewc_random,none, none,2,140,0.7349350020496382,2.2048050061489146,0.0246801419804493,0.074040425941348
uci,21,2, ce_ewc_random,none, none,2,196,0.7659609613457211,2.2978828840371635,0.0275244813688375,0.0825734441065126
uci,21,2, ce_ewc_random,none, none,2,274,0.7787135479971763,2.3361406439915298,0.0283845090824696,0.085153527247409
uci,21,2, ce_ewc_random,none, none,2,135,0.7201316288775867,2.16039488663276,0.0302834714038504,0.0908504142115513
uci,21,2, ce_ewc_random,none, none,3,100,0.7394369997084141,2.2183109991252423,0.0348180138816436,0.1044540416449308
uci,21,2, ce_ewc_random,none, none,3,140,0.7750077981501818,2.3250233944505454,0.0302047408082419,0.0906142224247257
uci,21,2, ce_ewc_random,none, none,3,196,0.7892033460929438,2.367610038278831,0.0295435873446641,0.0886307620339923
uci,21,2, ce_ewc_random,none, none,3,274,0.7956041923206711,2.386812576962014,0.0294249290083017,0.0882747870249052
uci,21,2, ce_ewc_random,none, none,3,135,0.7784589042266209,2.335376712679863,0.0234678342938423,0.0704035028815269
uci,21,2, ce_ewc_random,none, none,4,100,0.6902688145223591,2.070806443567077,0.0221998650994565,0.0665995952983697
uci,21,2, ce_ewc_random,none, none,4,140,0.7576202666593921,2.2728607999781767,0.0238374447863962,0.0715123343591888
uci,21,2, ce_ewc_random,none, none,4,196,0.7720672348721158,2.316201704616348,0.0251870835958807,0.0755612507876422
uci,21,2, ce_ewc_random,none, none,4,274,0.7784346674051547,2.335304002215465,0.0255274090605477,0.0765822271816432
uci,21,2, ce_ewc_random,none, none,4,135,0.6240143754416042,1.8720431263248123,0.0234184699339999,0.0702554098019997
uci,21,2, ce_random,none, none,0,100,0.5397248004045753,1.6191744012137257,0.0364587686542007,0.1093763059626023
uci,21,2, ce_random,none, none,0,140,0.5193933281012707,1.5581799843038122,0.0309549778078993,0.0928649334236979
uci,21,2, ce_random,none, none,0,196,0.5413034818100708,1.6239104454302125,0.0364885180912636,0.1094655542737907
uci,21,2, ce_random,none, none,0,274,0.5357170682503943,1.6071512047511836,0.0339214355684817,0.101764306705445
uci,21,2, ce_random,none, none,0,135,0.5298096720129251,1.5894290160387754,0.0279517417980564,0.0838552253941695
uci,21,2, ce_random,none, none,1,100,0.4482756637864643,1.3448269913593929,0.0325428406397501,0.0976285219192504
uci,21,2, ce_random,none, none,1,140,0.464137215498421,1.3924116464952627,0.0291786254487103,0.0875358763461311
uci,21,2, ce_random,none, none,1,196,0.479006107965553,1.4370183238966598,0.0291971808920304,0.0875915426760911
uci,21,2, ce_random,none, none,1,274,0.4969621020990111,1.490886306297034,0.0284689455500079,0.0854068366500238
uci,21,2, ce_random,none, none,1,135,0.5080068144947291,1.524020443484187,0.024859569966793,0.0745787099003791
uci,21,2, ce_random,none, none,2,100,0.4804321866896417,1.4412965600689251,0.0336253957202037,0.1008761871606111
uci,21,2, ce_random,none, none,2,140,0.5416604369671807,1.6249813109015423,0.0318067712709307,0.0954203138127923
uci,21,2, ce_random,none, none,2,196,0.5373971565592067,1.6121914696776205,0.0303562624586953,0.0910687873760859
uci,21,2, ce_random,none, none,2,274,0.5354669978945616,1.6064009936836858,0.0291451783850789,0.0874355351552367
uci,21,2, ce_random,none, none,2,135,0.4851338830673033,1.4554016492019095,0.021898732582728,0.0656961977481842
uci,21,2, ce_random,none, none,3,100,0.455006660438246,1.3650199813147386,0.0339118401209513,0.101735520362854
uci,21,2, ce_random,none, none,3,140,0.4825332988260519,1.4475998964781562,0.0306974982635842,0.0920924947907527
uci,21,2, ce_random,none, none,3,196,0.4915315094093481,1.4745945282280446,0.0302500603237637,0.0907501809712913
uci,21,2, ce_random,none, none,3,274,0.4911123472058937,1.4733370416176816,0.0292504146695137,0.0877512440085411
uci,21,2, ce_random,none, none,3,135,0.4438469812273979,1.3315409436821937,0.0232497156908114,0.0697491470724344
uci,21,2, ce_random,none, none,4,100,0.4698828446782298,1.4096485340346894,0.0449924279418256,0.1349772838254769
uci,21,2, ce_random,none, none,4,140,0.4841327363832131,1.4523982091496388,0.0357234673367606,0.1071704020102818
uci,21,2, ce_random,none, none,4,196,0.4943129027055368,1.4829387081166108,0.0348475138622301,0.1045425415866904
uci,21,2, ce_random,none, none,4,274,0.4932458243850204,1.4797374731550614,0.0329855304211378,0.0989565912634134
uci,21,2, ce_random,none, none,4,135,0.4684813502348132,1.4054440507044397,0.0222336642030212,0.0667009926090637
uci,21,2, kd_kldiv_icarl,none, none,0,100,0.4015290116270384,1.204587034881115,0.1882110608120759,0.5646331824362278
uci,21,2, kd_kldiv_icarl,none, none,0,140,0.4109668676430981,1.2329006029292942,0.1829290971573856,0.5487872914721569
uci,21,2, kd_kldiv_icarl,none, none,0,196,0.4210963566270139,1.263289069881042,0.1840072769809652,0.5520218309428957
uci,21,2, kd_kldiv_icarl,none, none,0,274,0.4194004696172972,1.2582014088518918,0.183780878316611,0.5513426349498332
uci,21,2, kd_kldiv_icarl,none, none,0,135,0.5449942682248851,1.6349828046746553,0.1628706152964797,0.4886118458894392
uci,21,2, kd_kldiv_icarl,none, none,1,100,0.3842917150093449,1.1528751450280348,0.1847949691116809,0.554384907335043
uci,21,2, kd_kldiv_icarl,none, none,1,140,0.3764495857266915,1.1293487571800749,0.1796487189622388,0.5389461568867167
uci,21,2, kd_kldiv_icarl,none, none,1,196,0.390658772184893,1.1719763165546788,0.1793223576965155,0.5379670730895466
uci,21,2, kd_kldiv_icarl,none, none,1,274,0.40014745094296,1.20044235282888,0.1804990959560705,0.5414972878682117
uci,21,2, kd_kldiv_icarl,none, none,1,135,0.496691405845599,1.4900742175367971,0.1646170161147084,0.4938510483441253
uci,21,2, kd_kldiv_icarl,none, none,2,100,0.4115608121371931,1.2346824364115794,0.187390132745107,0.562170398235321
uci,21,2, kd_kldiv_icarl,none, none,2,140,0.4280553772838579,1.2841661318515738,0.1915891792625189,0.5747675377875566
uci,21,2, kd_kldiv_icarl,none, none,2,196,0.4230005326370397,1.2690015979111195,0.1875756644678336,0.562726993403501
uci,21,2, kd_kldiv_icarl,none, none,2,274,0.4266740748969217,1.280022224690765,0.186190456410663,0.558571369231989
uci,21,2, kd_kldiv_icarl,none, none,2,135,0.5212485487572849,1.5637456462718546,0.1630221531105538,0.4890664593316615
uci,21,2, kd_kldiv_icarl,none, none,3,100,0.3736237909230921,1.1208713727692765,0.1851658714728223,0.5554976144184669
uci,21,2, kd_kldiv_icarl,none, none,3,140,0.3780102580371829,1.134030774111549,0.1790588871679372,0.5371766615038117
uci,21,2, kd_kldiv_icarl,none, none,3,196,0.3885426731849158,1.1656280195547477,0.1782790477905008,0.5348371433715026
uci,21,2, kd_kldiv_icarl,none, none,3,274,0.3948061756686204,1.1844185270058611,0.1790126896773775,0.5370380690321326
uci,21,2, kd_kldiv_icarl,none, none,3,135,0.5328649298598369,1.5985947895795107,0.1646281613450911,0.4938844840352734
uci,21,2, kd_kldiv_icarl,none, none,4,100,0.3744059273352224,1.1232177820056677,0.1833608407113287,0.5500825221339861
uci,21,2, kd_kldiv_icarl,none, none,4,140,0.3816684165555568,1.145005249666671,0.1782793717458844,0.5348381152376532
uci,21,2, kd_kldiv_icarl,none, none,4,196,0.392857875012689,1.1785736250380674,0.177384946440105,0.5321548393203153
uci,21,2, kd_kldiv_icarl,none, none,4,274,0.396918741882675,1.1907562256480255,0.1776516218152311,0.5329548654456934
uci,21,2, kd_kldiv_icarl,none, none,4,135,0.5202656065010361,1.5607968195031086,0.1621256217360496,0.4863768652081489
uci,21,2, cn_lfc_mr_icarl,none, none,0,100,0.527290507654349,1.5818715229630471,0.1884570298923386,0.565371089677016
uci,21,2, cn_lfc_mr_icarl,none, none,0,140,0.5803849707047146,1.7411549121141434,0.1795672707673576,0.5387018123020728
uci,21,2, cn_lfc_mr_icarl,none, none,0,196,0.6166868838309141,1.850060651492741,0.1806400883528921,0.5419202650586764
uci,21,2, cn_lfc_mr_icarl,none, none,0,274,0.6264628475635418,1.8793885426906247,0.1825987709375719,0.5477963128127158
uci,21,2, cn_lfc_mr_icarl,none, none,0,135,0.5988904606343972,1.7966713819031914,0.1526530001312494,0.4579590003937482
uci,21,2, cn_lfc_mr_icarl,none, none,1,100,0.5377982148693669,1.6133946446081002,0.1788891824583212,0.5366675473749638
uci,21,2, cn_lfc_mr_icarl,none, none,1,140,0.5618788179217113,1.685636453765134,0.1738279287806815,0.5214837863420446
uci,21,2, cn_lfc_mr_icarl,none, none,1,196,0.5893082286058754,1.767924685817626,0.174196263871811,0.5225887916154331
uci,21,2, cn_lfc_mr_icarl,none, none,1,274,0.612652617165198,1.8379578514955937,0.1760188151461381,0.5280564454384148
uci,21,2, cn_lfc_mr_icarl,none, none,1,135,0.6785475152337718,2.035642545701315,0.1555162306047147,0.4665486918141444
uci,21,2, cn_lfc_mr_icarl,none, none,2,100,0.5584340434107514,1.6753021302322546,0.18376031273769,0.5512809382130702
uci,21,2, cn_lfc_mr_icarl,none, none,2,140,0.6047298082667921,1.814189424800376,0.1767912258704503,0.530373677611351
uci,21,2, cn_lfc_mr_icarl,none, none,2,196,0.6265424115652288,1.8796272346956864,0.1787198754234446,0.536159626270334
uci,21,2, cn_lfc_mr_icarl,none, none,2,274,0.6360273274075656,1.908081982222696,0.1811969558087487,0.5435908674262464
uci,21,2, cn_lfc_mr_icarl,none, none,2,135,0.7474106463086275,2.2422319389258822,0.1581418481138017,0.4744255443414052
uci,21,2, cn_lfc_mr_icarl,none, none,3,100,0.5200545359402895,1.5601636078208685,0.1843911864277389,0.5531735592832168
uci,21,2, cn_lfc_mr_icarl,none, none,3,140,0.5442710071388217,1.6328130214164651,0.1779748547408316,0.5339245642224948
uci,21,2, cn_lfc_mr_icarl,none, none,3,196,0.5789676436809477,1.7369029310428434,0.1774773703819072,0.5324321111457215
uci,21,2, cn_lfc_mr_icarl,none, none,3,274,0.6063141462807023,1.818942438842108,0.1832312872219418,0.549693861665825
uci,21,2, cn_lfc_mr_icarl,none, none,3,135,0.7221051411082348,2.166315423324704,0.1556504242536094,0.4669512727608283
uci,21,2, cn_lfc_mr_icarl,none, none,4,100,0.4983783961998092,1.4951351885994275,0.1824738022767835,0.5474214068303506
uci,21,2, cn_lfc_mr_icarl,none, none,4,140,0.5277299576542444,1.5831898729627332,0.1747422004532483,0.5242266013597449
