Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.9894157000612492,0.9934571632781352,0.9852961843498929,0.9898819772748801
299,Random,0.9923080517968883,0.9922697240951717,0.9815309101242604,0.9904617466222325
894,Random,0.9886134260536915,0.9878186166869032,0.9795034746441397,0.9861667883007397
2674,Random,0.9876560303637614,0.9904653794983079,0.9793316799710662,0.9883327090168522
215,Random,0.9911736362667757,0.9902113903312753,0.9807381573621983,0.9829540503069916
100,EWC_Replay,0.9907317293951274,0.9929783771215995,0.9874936761046096,0.991571792089695
299,EWC_Replay,0.9883071144502603,0.987423666546109,0.9830698287220027,0.9855322567103257
894,EWC_Replay,0.9883195833653754,0.9891969836902702,0.9757140027728263,0.9810934795525589
2674,EWC_Replay,0.9891383989270627,0.9897246118473739,0.9792964276180388,0.9864584786483764
215,EWC_Replay,0.9886710357982055,0.991983157448311,0.9838939264770467,0.9899834340850966
100,iCaRL,0.8314311811201662,0.8541273993128213,0.9716746697581097,0.9513888835068502
299,iCaRL,0.9084088170776378,0.8531582879089273,0.9143756781368674,0.9002747530720677
894,iCaRL,0.8957962492834927,0.9093773411868041,0.897258470252396,0.9117021396832778
2674,iCaRL,0.8577864717635356,0.8530465298767728,0.9430532628070991,0.978127793278049
215,iCaRL,0.9005538628116031,0.86049138012693,0.9132122589923101,0.9440013089117948
100,LUCIR,0.8565617179558347,0.946158343882129,0.9772982166076795,0.9924718465559259
299,LUCIR,0.8806338457079117,0.9401224037045649,0.9410192989141198,0.9295813742712721
894,LUCIR,0.8826394477357097,0.9187364910830385,0.848872166894865,0.9478758116114254
2674,LUCIR,0.8420859913088979,0.8625236540597794,0.9295613261773747,0.9542969432812847
215,LUCIR,0.8894533065187605,0.8848412073197942,0.9690007491797773,0.9549438707191266
100,VAE_BBox,0.9939138196745424,0.9966663528245407,0.9967526759496068,0.9987198386505317
299,VAE_BBox,0.9939138196745424,0.9966663528245407,0.9967526759496068,0.9987198386505317
894,VAE_BBox,0.9939138196745424,0.9966663528245407,0.9967526759496068,0.9987198386505317
2674,VAE_BBox,0.9939138196745424,0.9966663528245407,0.9967526759496068,0.9987198386505317
215,VAE_BBox,0.9939138196745424,0.9966663528245407,0.9967526759496068,0.9987198386505317
100,VAE_Filter,0.9936726286987272,0.9952186262104471,0.9989993455441026,0.9995971479500891
299,VAE_Filter,0.9936726286987272,0.9952186262104471,0.9989993455441026,0.9995971479500891
894,VAE_Filter,0.9936726286987272,0.9952186262104471,0.9989993455441026,0.9995971479500891
2674,VAE_Filter,0.9936726286987272,0.9952186262104471,0.9989993455441026,0.9995971479500891
215,VAE_Filter,0.9936726286987272,0.9952186262104471,0.9989993455441026,0.9995971479500891
100,VAE_GMM,0.9944054842318019,0.9990354267310788,0.9990532315912751,0.9983790849673203
299,VAE_GMM,0.9944054842318019,0.9990354267310788,0.9990532315912751,0.9983790849673203
894,VAE_GMM,0.9944054842318019,0.9990354267310788,0.9990532315912751,0.9983790849673203
2674,VAE_GMM,0.9944054842318019,0.9990354267310788,0.9990532315912751,0.9983790849673203
215,VAE_GMM,0.9944054842318019,0.9990354267310788,0.9990532315912751,0.9983790849673203
