Exemplar_Size,Task 2,Task 3,Method
100,0.976972833117723,1.0,EWC_Replay
100,0.9946737683089216,0.999421965317919,EWC_Replay
100,0.996900826446281,0.9966386554621849,EWC_Replay
100,0.9836363636363638,0.9989010989010989,EWC_Replay
100,0.9803363518758086,0.9994505494505495,EWC_Replay
100,0.9833766233766236,1.0,EWC_Replay
100,0.9798188874514878,0.9994505494505495,EWC_Replay
100,0.9843003412969283,1.0,EWC_Replay
100,0.9945330296127564,1.0,EWC_Replay
100,0.9965116279069768,0.9992156862745099,EWC_Replay
100,0.9973368841544608,0.9992779783393502,EWC_Replay
100,0.9807600950118763,0.9985559566787003,EWC_Replay
100,0.9933130699088146,1.0,EWC_Replay
100,0.9830750893921334,0.9994505494505495,EWC_Replay
100,0.9934655775962661,1.0,EWC_Replay
100,0.9933940774487471,0.9966386554621849,EWC_Replay
100,0.9983701979045401,1.0,EWC_Replay
100,0.9794994040524434,1.0,EWC_Replay
100,0.9769728331177232,0.9994505494505495,EWC_Replay
100,0.9969767441860465,0.9982658959537571,EWC_Replay
100,0.9879746835443036,1.0,EWC_Replay
100,0.996271637816245,1.0,EWC_Replay
100,0.996804260985353,0.998843930635838,EWC_Replay
100,0.9877133105802047,1.0,EWC_Replay
100,0.9831824062095731,0.9989010989010989,EWC_Replay
100,0.9973303670745274,1.0,EWC_Replay
100,0.9872582480091012,1.0,EWC_Replay
100,0.9845053635280097,1.0,EWC_Replay
100,0.9968911917098444,0.9985559566787003,EWC_Replay
100,0.9790426908150065,0.998843930635838,EWC_Replay
393,0.9826649417852522,1.0,EWC_Replay
393,0.9909454061251666,0.9907514450867051,EWC_Replay
393,0.9952479338842976,0.9865546218487395,EWC_Replay
393,0.9776623376623377,0.9989010989010989,EWC_Replay
393,0.9803363518758085,0.9994505494505495,EWC_Replay
393,0.9831168831168832,1.0,EWC_Replay
393,0.9790426908150064,1.0,EWC_Replay
393,0.9772468714448237,1.0,EWC_Replay
393,0.9881548974943053,1.0,EWC_Replay
393,0.99,0.9984313725490196,EWC_Replay
393,0.9949400798934753,0.9942238267148014,EWC_Replay
393,0.9819477434679336,0.9949458483754512,EWC_Replay
393,0.9906788247213779,1.0,EWC_Replay
393,0.9735399284862931,0.9983516483516484,EWC_Replay
393,0.98926487747958,1.0,EWC_Replay
393,0.9913439635535306,0.9857142857142855,EWC_Replay
393,0.9955762514551806,0.9935018050541515,EWC_Replay
393,0.9764004767580454,0.9942238267148014,EWC_Replay
393,0.9829236739974128,1.0,EWC_Replay
393,0.9925581395348839,0.9930635838150289,EWC_Replay
393,0.9845991561181435,1.0,EWC_Replay
393,0.9954727030625833,0.9927797833935017,EWC_Replay
393,0.9922769640479361,0.9953757225433526,EWC_Replay
393,0.9833902161547213,1.0,EWC_Replay
393,0.9805950840879689,0.9972527472527473,EWC_Replay
393,0.9957730812013349,1.0,EWC_Replay
393,0.9833902161547211,0.9947976878612715,EWC_Replay
393,0.9845053635280097,1.0,EWC_Replay
393,0.9964766839378237,0.9971119133574007,EWC_Replay
393,0.9808538163001295,0.9936416184971097,EWC_Replay
1547,0.9728331177231565,1.0,EWC_Replay
1547,0.9912117177097203,0.9826589595375722,EWC_Replay
1547,0.9931818181818184,0.9689075630252102,EWC_Replay
1547,0.9753246753246753,0.9978021978021978,EWC_Replay
1547,0.9653298835705046,0.9983516483516484,EWC_Replay
