Exemplar_Size,Task 2,Task 3,Method
100,0.00056338028169014,0.16399190829399862,EWC_Replay
100,0.374414976599064,0.12528735632183904,EWC_Replay
100,0.33909774436090223,0.12373333333333332,EWC_Replay
100,0.3466887417218543,0.05749636098981076,EWC_Replay
100,0.07321131447587355,0.10582241630276563,EWC_Replay
100,0.13408450704225347,0.17513513513513512,EWC_Replay
100,0.02396006655574042,0.10553129548762732,EWC_Replay
100,0.31920529801324504,0.12043155765340521,EWC_Replay
100,0.07076411960132889,0.13040540540540538,EWC_Replay
100,0.14317817014446224,0.15819285232636543,EWC_Replay
100,0.057746478873239415,0.14373716632443528,EWC_Replay
100,0.0032310177705977203,0.09308692676249139,EWC_Replay
100,0.03367139959432044,0.14364864864864862,EWC_Replay
100,0.20074766355140183,0.1429403202328966,EWC_Replay
100,0.0,0.07216216216216212,EWC_Replay
100,0.2488745980707395,0.10039999999999998,EWC_Replay
100,0.08139534883720928,0.12375085557837093,EWC_Replay
100,0.1881028938906752,0.06817248459958927,EWC_Replay
100,0.0,0.13056768558951962,EWC_Replay
100,0.28157894736842104,0.10186781609195397,EWC_Replay
100,0.0319548872180451,0.11445945945945943,EWC_Replay
100,0.00112676056338026,0.1419575633127994,EWC_Replay
100,0.15569422776911074,0.1673850574712643,EWC_Replay
100,0.08685524126455905,0.16891891891891891,EWC_Replay
100,0.0016638935108153,0.07729257641921397,EWC_Replay
100,0.00410958904109586,0.15751854349291972,EWC_Replay
100,0.24873294346978553,0.12744252873563214,EWC_Replay
100,0.05304212168486738,0.07581081081081076,EWC_Replay
100,0.37298387096774194,0.09075975359342911,EWC_Replay
100,0.01292407108239094,0.15632183908045974,EWC_Replay
393,0.06338028169014084,0.1967633175994605,EWC_Replay
393,0.4243369734789392,0.16910919540229882,EWC_Replay
393,0.36353383458646615,0.14626666666666663,EWC_Replay
393,0.28046357615894035,0.16681222707423576,EWC_Replay
393,0.00066555740432612,0.174235807860262,EWC_Replay
393,0.3335211267605634,0.18675675675675674,EWC_Replay
393,0.0,0.15021834061135367,EWC_Replay
393,0.2539735099337749,0.1685772083614295,EWC_Replay
393,0.3800664451827242,0.19108108108108102,EWC_Replay
393,0.1091492776886035,0.19393122049898853,EWC_Replay
393,0.18873239436619715,0.11019849418206706,EWC_Replay
393,0.01227786752827138,0.1616700889801505,EWC_Replay
393,0.01460446247464502,0.1885135135135135,EWC_Replay
393,0.3114018691588785,0.11324599708879184,EWC_Replay
393,0.19133226324237557,0.16675675675675672,EWC_Replay
393,0.31221864951768485,0.09239999999999995,EWC_Replay
393,0.25548172757475085,0.16741957563312798,EWC_Replay
393,0.3212218649517685,0.12731006160164265,EWC_Replay
393,0.04093178036605656,0.11441048034934494,EWC_Replay
393,0.1932330827067669,0.16752873563218387,EWC_Replay
393,0.15300751879699245,0.1708108108108108,EWC_Replay
393,0.00704225352112674,0.11101984941820667,EWC_Replay
393,0.2776911076443057,0.17054597701149424,EWC_Replay
393,0.10782029950083191,0.1521621621621621,EWC_Replay
393,0.03028286189683858,0.233042212518195,EWC_Replay
393,0.01678082191780818,0.20431557653405258,EWC_Replay
393,0.39649122807017545,0.13721264367816088,EWC_Replay
393,0.3244929797191888,0.15891891891891885,EWC_Replay
393,0.19838709677419353,0.10759753593429155,EWC_Replay
393,0.08174474959612274,0.14583333333333331,EWC_Replay
1547,0.17661971830985915,0.2133513149022252,EWC_Replay
1547,0.35507020280811225,0.19080459770114938,EWC_Replay
1547,0.2898496240601503,0.20026666666666665,EWC_Replay
1547,0.31655629139072844,0.10640465793304214,EWC_Replay
1547,0.02895174708818634,0.15720524017467247,EWC_Replay
