Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.8918250796255653,0.49989647803969117,0.30263058557514466,0.2014035087719298
237,Random,0.887553228181026,0.5073025458310034,0.30895732595284475,0.20368421052631577
562,Random,0.8854871520334943,0.5309253749676547,0.3495676859849385,0.23377192982456138
1332,Random,0.8841195040940486,0.5151548875994584,0.3350001488199529,0.2396491228070175
175,Random,0.891223458128778,0.5226685107289446,0.28801618483568436,0.19122807017543855
100,EWC_Replay,0.8864198371654712,0.4990613621991475,0.2835159237026165,0.1852631578947368
237,EWC_Replay,0.8866423618395953,0.5181470615330386,0.3175927846255863,0.19789473684210523
562,EWC_Replay,0.8837287940246213,0.5413743354129462,0.3261835115294469,0.1996491228070175
1332,EWC_Replay,0.8872296296277489,0.5234987986906109,0.314061923378441,0.20570175438596486
175,EWC_Replay,0.89174086965766,0.5148343290963455,0.3190804987060299,0.21131578947368418
100,iCaRL,0.89063085530258,0.36492433866608387,0.237416346097323,0.22666666666666663
237,iCaRL,0.8901418011817445,0.24534257536655835,0.21180982045605662,0.17710526315789468
562,iCaRL,0.8977424538017846,0.2557688727288154,0.1706855168984945,0.13359649122807013
1332,iCaRL,0.8944254778829202,0.23644207807086734,0.16482144846028318,0.11061403508771925
175,iCaRL,0.8919833303640698,0.2799988863506641,0.23204629654115677,0.1853508771929824
100,LUCIR,0.8957708324789952,0.47175967253496204,0.33342687255043824,0.22877192982456135
237,LUCIR,0.8950045129857198,0.4515406972190583,0.3368766239521562,0.2414912280701754
562,LUCIR,0.8964692826169556,0.45295837560026636,0.3121329863507799,0.20692982456140346
1332,LUCIR,0.8995674877295418,0.4361953151974871,0.31569090461309357,0.2151754385964912
175,LUCIR,0.9012308382113499,0.4141640270625171,0.3176301982378995,0.20947368421052628
100,VAE_BBox,0.8871401624892886,0.7668019514121353,0.5019567918366745,0.34412280701754383
237,VAE_BBox,0.8871401624892886,0.7668019514121353,0.5019567918366745,0.34412280701754383
562,VAE_BBox,0.8871401624892886,0.7668019514121353,0.5019567918366745,0.34412280701754383
1332,VAE_BBox,0.8871401624892886,0.7668019514121353,0.5019567918366745,0.34412280701754383
175,VAE_BBox,0.8871401624892886,0.7668019514121353,0.5019567918366745,0.34412280701754383
100,VAE_Filter,0.8866268209260231,0.7686428894971441,0.5012067408968833,0.33750877192982454
237,VAE_Filter,0.8866268209260231,0.7686428894971441,0.5012067408968833,0.33750877192982454
562,VAE_Filter,0.8866268209260231,0.7686428894971441,0.5012067408968833,0.33750877192982454
1332,VAE_Filter,0.8866268209260231,0.7686428894971441,0.5012067408968833,0.33750877192982454
175,VAE_Filter,0.8866268209260231,0.7686428894971441,0.5012067408968833,0.33750877192982454
100,VAE_GMM,0.8879777930249024,0.8349794341704828,0.6286598190672736,0.4900701754385965
237,VAE_GMM,0.8879777930249024,0.8349794341704828,0.6286598190672736,0.4900701754385965
562,VAE_GMM,0.8879777930249024,0.8349794341704828,0.6286598190672736,0.4900701754385965
1332,VAE_GMM,0.8879777930249024,0.8349794341704828,0.6286598190672736,0.4900701754385965
175,VAE_GMM,0.8879777930249024,0.8349794341704828,0.6286598190672736,0.4900701754385965
