Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9251326598208857,0.9412608295551125,0.9388895328711782
237,Random,0.9051729257652702,0.9183674758403505,0.9155486139575039
562,Random,0.8970483050328052,0.8941221083402711,0.8780922314944871
1332,Random,0.8955078241873787,0.8718423197500667,0.8340874248934842
175,Random,0.9149867662261493,0.9313070100635428,0.9154381559191378
100,EWC_Replay,0.9226420068482224,0.9425129527309372,0.9433886154551789
237,EWC_Replay,0.911294260328146,0.9150829742970333,0.9017141561977918
562,EWC_Replay,0.8981345557086375,0.8921331760206441,0.8864163519658876
1332,EWC_Replay,0.8971909498614353,0.8771689407160778,0.8243042358643862
175,EWC_Replay,0.9132514651426915,0.927108731313098,0.9295252486959696
100,iCaRL,0.430145006167711,0.5173696649787247,0.8488718177329412
237,iCaRL,0.18499734019909356,0.4158373201458619,0.6914548932483474
562,iCaRL,0.15980524120770714,0.1888707066772925,0.2454070004070004
1332,iCaRL,0.16404701762779075,0.2513561113252035,0.16052590266875982
175,iCaRL,0.23705376161145225,0.433119163204022,0.7684763707552296
100,LUCIR,0.6488884572787404,0.8227817356061153,0.7965841995817671
237,LUCIR,0.5820060667288067,0.7290351912813338,0.7628624634739186
562,LUCIR,0.5683657917212845,0.6866013859705645,0.5626973249938753
1332,LUCIR,0.5441108050963425,0.6227738214127788,0.5648450477806957
175,LUCIR,0.4818173637061061,0.7516194679825209,0.6882702127184658
100,VAE_BBox,0.936314394881601,0.9501698409580707,0.9872117832288111
237,VAE_BBox,0.936314394881601,0.9501698409580707,0.9872117832288111
562,VAE_BBox,0.936314394881601,0.9501698409580707,0.9872117832288111
1332,VAE_BBox,0.936314394881601,0.9501698409580707,0.9872117832288111
175,VAE_BBox,0.936314394881601,0.9501698409580707,0.9872117832288111
100,VAE_Filter,0.9373450447395187,0.9499877994828093,0.9842784745927161
237,VAE_Filter,0.9373450447395187,0.9499877994828093,0.9842784745927161
562,VAE_Filter,0.9373450447395187,0.9499877994828093,0.9842784745927161
1332,VAE_Filter,0.9373450447395187,0.9499877994828093,0.9842784745927161
175,VAE_Filter,0.9373450447395187,0.9499877994828093,0.9842784745927161
100,VAE_GMM,0.9415898550667255,0.9539407139803282,0.9935476700801779
237,VAE_GMM,0.9415898550667255,0.9539407139803282,0.9935476700801779
562,VAE_GMM,0.9415898550667255,0.9539407139803282,0.9935476700801779
1332,VAE_GMM,0.9415898550667255,0.9539407139803282,0.9935476700801779
175,VAE_GMM,0.9415898550667255,0.9539407139803282,0.9935476700801779
