EWC Replay - 1332,EWC Replay - 175,EWC Replay - 237,EWC Replay - 562,Random - 1332,Random - 175,Random - 237,Random - 562,iCaRL - 1332,iCaRL - 175,iCaRL - 237,iCaRL - 562,LUCIR - 1332,LUCIR - 175,LUCIR - 237,LUCIR - 562,VAE - BBox,VAE - Filter,VAE_GMM
0.75,0.875,0.85,0.7000000000000001,0.75,0.85,0.8000000000000002,0.85,0.0,0.7250000000000002,0.75,0.675,0.375,0.75,0.6,0.125,0.985,0.985,0.975
0.75,0.8000000000000002,0.75,0.75,0.7000000000000001,0.8250000000000001,0.8250000000000001,0.675,0.65,0.75,0.7250000000000002,0.7250000000000002,0.625,0.7250000000000002,0.75,0.7000000000000001,0.975,0.985,0.98
0.7631578947368423,0.8947368421052632,0.9473684210526316,0.8947368421052632,0.6842105263157895,0.9736842105263158,0.9473684210526316,0.8157894736842104,0.0,0.8684210526315791,0.1578947368421052,0.0,0.3684210526315789,0.8157894736842104,0.8684210526315791,0.1842105263157894,0.9789473684210526,0.9842105263157896,0.9947368421052633
0.6052631578947368,1.0,0.8684210526315791,0.8947368421052632,0.7368421052631579,1.0,0.9736842105263158,0.8684210526315791,0.0,0.5263157894736842,0.0789473684210526,0.0,0.4210526315789473,0.7368421052631579,0.8157894736842104,0.3421052631578947,0.9842105263157896,0.9894736842105264,0.9842105263157894
0.8421052631578947,0.9473684210526316,0.8947368421052632,0.7894736842105263,0.7368421052631579,0.9473684210526316,1.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.6842105263157895,0.7894736842105263,0.7368421052631579,0.7894736842105263,0.9894736842105264,0.968421052631579,0.968421052631579
0.9591836734693876,0.979591836734694,1.0,0.9591836734693876,1.0,1.0,1.0,0.979591836734694,0.3673469387755101,0.9591836734693876,0.979591836734694,0.9591836734693876,0.9183673469387756,0.979591836734694,1.0,0.979591836734694,1.0,1.0,1.0
0.8627450980392157,0.9607843137254902,0.9215686274509804,0.9411764705882352,0.8431372549019607,1.0,0.9607843137254902,0.9215686274509804,0.0,0.9803921568627452,0.9803921568627452,0.0588235294117647,0.6862745098039216,0.9019607843137256,0.7450980392156863,0.7843137254901962,0.996078431372549,0.996078431372549,0.996078431372549
0.8461538461538461,0.8846153846153846,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,1.0,0.9846153846153848
0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9387755102040816,0.979591836734694,0.979591836734694,0.979591836734694,1.0,0.8571428571428571,0.979591836734694,0.9387755102040816,1.0,1.0,1.0
0.7000000000000001,0.8250000000000001,0.875,0.8000000000000002,0.7000000000000001,0.85,0.8000000000000002,0.7000000000000001,0.0,0.75,0.7250000000000002,0.0,0.15,0.625,0.7000000000000001,0.7000000000000001,0.945,0.965,0.96
0.8823529411764706,0.9803921568627452,0.9803921568627452,0.9215686274509804,0.8823529411764706,1.0,0.9607843137254902,0.9215686274509804,0.0,0.9411764705882352,0.9019607843137256,0.0,0.5686274509803921,0.8627450980392157,0.6862745098039216,0.4313725490196078,1.0,0.996078431372549,0.996078431372549
0.8235294117647058,0.9803921568627452,0.9411764705882352,0.9411764705882352,0.8431372549019607,1.0,0.9607843137254902,0.9019607843137256,0.0,0.9803921568627452,0.9607843137254902,0.3333333333333333,0.4509803921568628,0.8823529411764706,0.9215686274509804,0.6470588235294118,1.0,0.996078431372549,0.996078431372549
0.9555555555555556,1.0,0.9777777777777776,0.9333333333333332,0.9333333333333332,0.9777777777777776,1.0,0.9777777777777776,0.0,0.9333333333333332,0.9777777777777776,0.5777777777777777,0.8888888888888888,0.9333333333333332,0.7111111111111111,0.0,1.0,0.9955555555555556,1.0
0.8717948717948718,0.8974358974358976,0.8461538461538461,0.8974358974358976,0.8717948717948718,1.0,0.9487179487179488,0.9230769230769232,0.0,0.8461538461538461,0.8461538461538461,0.3333333333333333,0.5641025641025641,0.7435897435897438,0.8205128205128205,0.7692307692307694,0.9641025641025642,0.9589743589743592,0.9948717948717948
0.7368421052631579,0.9736842105263158,0.9736842105263158,0.8684210526315791,0.5526315789473685,1.0,0.9210526315789476,0.8421052631578947,0.0,0.8947368421052632,0.2631578947368421,0.0,0.3421052631578947,0.631578947368421,0.7105263157894737,0.0789473684210526,0.9789473684210528,0.9894736842105264,0.9894736842105264
0.6578947368421053,1.0,0.9736842105263158,0.8947368421052632,0.5789473684210527,0.9736842105263158,1.0,0.8684210526315791,0.0,0.8421052631578947,0.1578947368421052,0.0,0.2368421052631578,0.8947368421052632,0.7894736842105263,0.3947368421052631,0.9894736842105264,0.968421052631579,1.0
0.9215686274509804,0.9803921568627452,0.9607843137254902,0.8235294117647058,0.8235294117647058,0.9803921568627452,0.9411764705882352,0.9215686274509804,0.0,0.9215686274509804,0.9411764705882352,0.0,0.0784313725490196,0.9411764705882352,0.2156862745098039,0.8627450980392157,1.0,0.992156862745098,0.996078431372549
0.8888888888888888,0.9444444444444444,0.9166666666666666,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.8888888888888888,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.9944444444444444,1.0
1.0,1.0,0.979591836734694,0.979591836734694,0.979591836734694,0.979591836734694,1.0,0.9591836734693876,0.5714285714285714,1.0,0.9591836734693876,0.9387755102040816,1.0,0.8979591836734695,0.8163265306122449,0.979591836734694,1.0,1.0,1.0
0.65,0.85,0.8250000000000001,0.75,0.7000000000000001,0.775,0.775,0.775,0.625,0.7000000000000001,0.7000000000000001,0.7250000000000002,0.275,0.75,0.775,0.475,0.97,0.97,0.975
1.0,0.9591836734693876,0.979591836734694,0.979591836734694,0.979591836734694,1.0,1.0,0.979591836734694,0.979591836734694,0.979591836734694,0.9591836734693876,0.9183673469387756,0.8775510204081631,0.9387755102040816,1.0,0.9183673469387756,1.0,1.0,1.0
0.8627450980392157,0.9803921568627452,0.9803921568627452,0.9019607843137256,0.9019607843137256,0.9607843137254902,0.9803921568627452,0.9215686274509804,0.0,0.9215686274509804,0.9411764705882352,0.6470588235294118,0.2941176470588235,0.9019607843137256,0.5686274509803921,0.7843137254901962,0.996078431372549,1.0,0.996078431372549
0.625,0.8000000000000002,0.9,0.75,0.7250000000000002,0.875,0.75,0.775,0.7250000000000002,0.65,0.4000000000000001,0.0,0.7000000000000001,0.775,0.8250000000000001,0.075,0.94,0.98,0.97
0.9387755102040816,0.9387755102040816,0.979591836734694,0.9591836734693876,0.8571428571428571,1.0,1.0,0.9591836734693876,0.7959183673469388,1.0,0.9591836734693876,0.9591836734693876,0.979591836734694,1.0,0.979591836734694,0.979591836734694,1.0,1.0,0.9959183673469388
