Exemplar_Size,Method,Task 1,Task 2
100,Random,0.8777149241085008,0.42350877192982456
237,Random,0.8736749847307671,0.4439473684210526
562,Random,0.8787572631430058,0.4565789473684211
1332,Random,0.8786208492198194,0.45596491228070174
95,Random,0.876055489950432,0.41350877192982455
100,EWC_Replay,0.8767943407293841,0.4412280701754386
237,EWC_Replay,0.8783212732172674,0.45131578947368417
562,EWC_Replay,0.8760734463948728,0.46561403508771926
1332,EWC_Replay,0.878061561696871,0.45728070175438595
95,EWC_Replay,0.8789838564741405,0.44973684210526316
100,iCaRL,0.8841108619264443,0.19745614035087714
237,iCaRL,0.8794649173003839,0.15903508771929822
562,iCaRL,0.8812169677330178,0.12552631578947362
1332,iCaRL,0.8842067734464562,0.1328070175438596
95,iCaRL,0.8797739192921242,0.1896491228070175
100,LUCIR,0.8851617235402862,0.37491228070175436
237,LUCIR,0.8860753991366206,0.3572807017543859
562,LUCIR,0.8876447246789045,0.35675438596491227
1332,LUCIR,0.8817713939020816,0.35701754385964907
95,LUCIR,0.8827246726057496,0.38499999999999995
100,VAE_BBox,0.8751455923942272,0.6745614035087719
237,VAE_BBox,0.8751455923942272,0.6745614035087719
562,VAE_BBox,0.8751455923942272,0.6745614035087719
1332,VAE_BBox,0.8751455923942272,0.6745614035087719
95,VAE_BBox,0.8751455923942272,0.6745614035087719
100,VAE_Filter,0.8747614599092121,0.6801754385964912
237,VAE_Filter,0.8747614599092121,0.6801754385964912
562,VAE_Filter,0.8747614599092121,0.6801754385964912
1332,VAE_Filter,0.8747614599092121,0.6801754385964912
95,VAE_Filter,0.8747614599092121,0.6801754385964912
100,VAE_GMM,0.8758941799711187,0.7983859649122808
237,VAE_GMM,0.8758941799711187,0.7983859649122808
562,VAE_GMM,0.8758941799711187,0.7983859649122808
1332,VAE_GMM,0.8758941799711187,0.7983859649122808
95,VAE_GMM,0.8758941799711187,0.7983859649122808
