Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9784577073864622,0.6644212981438619,0.4017948717948717
140,Random,0.9786041951542593,0.667043487680011,0.38341880341880336
196,Random,0.9784860418827043,0.67856487657629,0.3871794871794871
274,Random,0.9779386168673717,0.6783877784492359,0.40119658119658114
135,Random,0.9822359509702258,0.6752085890891861,0.3974358974358974
100,EWC_Replay,0.9786922050420125,0.6613096114369161,0.3809401709401709
140,EWC_Replay,0.9829969835046857,0.6516076121387797,0.3804273504273504
196,EWC_Replay,0.9792411223804035,0.6684920529345463,0.3832478632478632
274,EWC_Replay,0.9755968882875173,0.6795101797691789,0.4162393162393162
135,EWC_Replay,0.9793043163280647,0.674970666994372,0.3801709401709401
100,iCaRL,0.9788456800831641,0.4024247048434932,0.28128205128205125
140,iCaRL,0.9828361438643852,0.40176955178272117,0.2474358974358974
196,iCaRL,0.9839430444565233,0.40906162253835643,0.24042735042735033
274,iCaRL,0.9859904076091496,0.4145493861648383,0.2355555555555555
135,iCaRL,0.9815536274400202,0.37693939478399524,0.25111111111111106
100,LUCIR,0.8268677740641798,0.6358465692925745,0.37666666666666665
140,LUCIR,0.8275514532504263,0.6164579720023091,0.3838461538461538
196,LUCIR,0.8274404822023563,0.6826561488457888,0.3841880341880341
274,LUCIR,0.8210575549875935,0.6569441984542951,0.3876923076923076
135,LUCIR,0.8111356857499348,0.664059052838684,0.37555555555555553
100,VAE_BBox,0.9800701000835789,0.8023301960615393,0.5988034188034188
140,VAE_BBox,0.9800701000835789,0.8023301960615393,0.5988034188034188
196,VAE_BBox,0.9800701000835789,0.8023301960615393,0.5988034188034188
274,VAE_BBox,0.9800701000835789,0.8023301960615393,0.5988034188034188
135,VAE_BBox,0.9800701000835789,0.8023301960615393,0.5988034188034188
100,VAE_Filter,0.9811182183467164,0.8101614983397248,0.6047863247863248
140,VAE_Filter,0.9811182183467164,0.8101614983397248,0.6047863247863248
196,VAE_Filter,0.9811182183467164,0.8101614983397248,0.6047863247863248
274,VAE_Filter,0.9811182183467164,0.8101614983397248,0.6047863247863248
135,VAE_Filter,0.9811182183467164,0.8101614983397248,0.6047863247863248
100,VAE_GMM,0.9794319614865186,0.8485972480353516,0.6569230769230769
140,VAE_GMM,0.9794319614865186,0.8485972480353516,0.6569230769230769
196,VAE_GMM,0.9794319614865186,0.8485972480353516,0.6569230769230769
274,VAE_GMM,0.9794319614865186,0.8485972480353516,0.6569230769230769
135,VAE_GMM,0.9794319614865186,0.8485972480353516,0.6569230769230769
