Exemplar_Size,Method,Task 2,Task 3
100,Random,0.4598194590152228,0.28750314508435665
140,Random,0.47665346540378634,0.26702645418185356
196,Random,0.48555899765527494,0.2719767092725828
274,Random,0.48564481435405693,0.28707548117995874
135,Random,0.47841337917782073,0.28335122199037904
100,EWC_Replay,0.45148825030789086,0.26321156504211807
140,EWC_Replay,0.45362443095947586,0.2634098140990151
196,EWC_Replay,0.46828757888642353,0.2655643267407973
274,EWC_Replay,0.488322950311397,0.30599236438130195
135,EWC_Replay,0.47855446341261487,0.26173263003377134
100,iCaRL,0.46020168756689933,0.20463521033319093
140,iCaRL,0.49172067097355926,0.20353103973384915
196,iCaRL,0.47645605471600333,0.21461076968100665
274,iCaRL,0.4865153576462947,0.2180091457659499
135,iCaRL,0.46870756131154073,0.20099826392188105
100,LUCIR,0.5487318409552042,0.34101635950626286
140,LUCIR,0.5741963590217762,0.3173283780570874
196,LUCIR,0.6206534934898221,0.3283357256667177
274,LUCIR,0.5955686296969993,0.33136887289213884
135,LUCIR,0.588783375710205,0.30252602955851415
100,VAE_BBox,0.6745533383190636,0.5197279348947479
140,VAE_BBox,0.6745533383190636,0.5197279348947479
196,VAE_BBox,0.6745533383190636,0.5197279348947479
274,VAE_BBox,0.6745533383190636,0.5197279348947479
135,VAE_BBox,0.6745533383190636,0.5197279348947479
100,VAE_Filter,0.6844375983355444,0.5298993467430693
140,VAE_Filter,0.6844375983355444,0.5298993467430693
196,VAE_Filter,0.6844375983355444,0.5298993467430693
274,VAE_Filter,0.6844375983355444,0.5298993467430693
135,VAE_Filter,0.6844375983355444,0.5298993467430693
100,VAE_GMM,0.7528580144420967,0.5932858266176967
140,VAE_GMM,0.7528580144420967,0.5932858266176967
196,VAE_GMM,0.7528580144420967,0.5932858266176967
274,VAE_GMM,0.7528580144420967,0.5932858266176967
135,VAE_GMM,0.7528580144420967,0.5932858266176967
