Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9917621967725546,0.4040810862497609
394,Random,0.9914450008504208,0.4551271753681391
1550,Random,0.9914646538519913,0.45569324918722504
6100,Random,0.9911024128435725,0.464302925989673
95,Random,0.9911861466448263,0.41371581564352644
100,EWC_Replay,0.9911916200395978,0.4117116083381143
394,EWC_Replay,0.9914091772299862,0.4372270032510996
1550,EWC_Replay,0.9911106834276086,0.466643717728055
6100,EWC_Replay,0.9913533309785519,0.4710001912411551
95,EWC_Replay,0.991237871166116,0.4030636833046471
100,iCaRL,0.9965356885616979,0.39762096003059855
394,iCaRL,0.9972349077018736,0.4184700707592273
1550,iCaRL,0.9967733904317931,0.405748709122203
6100,iCaRL,0.9970709556228059,0.4181908586727863
95,iCaRL,0.9971438200818683,0.39866131191432397
100,LUCIR,0.9968830057541781,0.4659437751004016
394,LUCIR,0.9971988899847075,0.46371390323197553
1550,LUCIR,0.9968430255244662,0.46977624784853694
6100,LUCIR,0.9971560931798862,0.4880206540447504
95,LUCIR,0.9965534644293818,0.4708969210174029
100,VAE_BBox,0.99124705452185,0.7055651176133104
394,VAE_BBox,0.99124705452185,0.7055651176133104
1550,VAE_BBox,0.99124705452185,0.7055651176133104
6100,VAE_BBox,0.99124705452185,0.7055651176133104
95,VAE_BBox,0.99124705452185,0.7055651176133104
100,VAE_Filter,0.9909070623225238,0.7130694205393001
394,VAE_Filter,0.9909070623225238,0.7130694205393001
1550,VAE_Filter,0.9909070623225238,0.7130694205393001
6100,VAE_Filter,0.9909070623225238,0.7130694205393001
95,VAE_Filter,0.9909070623225238,0.7130694205393001
100,VAE_GMM,0.9914010532894341,0.8462153375406387
394,VAE_GMM,0.9914010532894341,0.8462153375406387
1550,VAE_GMM,0.9914010532894341,0.8462153375406387
6100,VAE_GMM,0.9914010532894341,0.8462153375406387
95,VAE_GMM,0.9914010532894341,0.8462153375406387
