Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9909220268319532,0.7023019904739852,0.4320938023450586
191,Random,0.9922050994235029,0.7592727908467172,0.4472361809045226
366,Random,0.9923195275082476,0.7690439115142269,0.4187939698492462
699,Random,0.9911320972833082,0.7783801455835514,0.44753768844221103
135,Random,0.9928549601169145,0.7495159639629209,0.4397319932998325
100,EWC_Replay,0.9921279730112441,0.7103327948737157,0.4233165829145728
191,EWC_Replay,0.9920741548396473,0.7421729260460503,0.4319932998324958
366,EWC_Replay,0.9906575576004879,0.7881614621198915,0.42224455611390277
699,EWC_Replay,0.9906553425325761,0.7899554117206762,0.44093802345058625
135,EWC_Replay,0.9907848716654754,0.7583930936296538,0.4241541038525963
100,iCaRL,0.9932304029069396,0.5737002306401816,0.366465661641541
191,iCaRL,0.9945067335056038,0.5681833070557359,0.3550418760469011
366,iCaRL,0.9943484728064507,0.5117684689743514,0.32562814070351753
699,iCaRL,0.9924982820977702,0.47420763592503284,0.3128308207705192
135,iCaRL,0.994611657660336,0.5966392160088115,0.37507537688442205
100,LUCIR,0.996085614835032,0.757105603468818,0.43293132328308204
191,LUCIR,0.9961928836309001,0.7730399666555152,0.4334673366834171
366,LUCIR,0.9962306989923475,0.7948549951491028,0.4313902847571189
699,LUCIR,0.9951375766513966,0.7938582764756531,0.4612730318257956
135,LUCIR,0.9963374051145197,0.7931023094672605,0.4458291457286432
100,VAE_BBox,0.9911356404015961,0.787061868527729,0.5655611390284757
191,VAE_BBox,0.9911356404015961,0.787061868527729,0.5655611390284757
366,VAE_BBox,0.9911356404015961,0.787061868527729,0.5655611390284757
699,VAE_BBox,0.9911356404015961,0.787061868527729,0.5655611390284757
135,VAE_BBox,0.9911356404015961,0.787061868527729,0.5655611390284757
100,VAE_Filter,0.9919111903457339,0.7861314045186704,0.5656281407035176
191,VAE_Filter,0.9919111903457339,0.7861314045186704,0.5656281407035176
366,VAE_Filter,0.9919111903457339,0.7861314045186704,0.5656281407035176
699,VAE_Filter,0.9919111903457339,0.7861314045186704,0.5656281407035176
135,VAE_Filter,0.9919111903457339,0.7861314045186704,0.5656281407035176
100,VAE_GMM,0.9926036102059397,0.8687827833293478,0.7288107202680066
191,VAE_GMM,0.9926036102059397,0.8687827833293478,0.7288107202680066
366,VAE_GMM,0.9926036102059397,0.8687827833293478,0.7288107202680066
699,VAE_GMM,0.9926036102059397,0.8687827833293478,0.7288107202680066
135,VAE_GMM,0.9926036102059397,0.8687827833293478,0.7288107202680066
