Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9789836483460391,0.9668083028083029
142,Random,0.9761195695468466,0.9804164724164725
201,Random,0.9811783669825584,0.9743527583527584
286,Random,0.9790857954456784,0.9494949494949495
135,Random,0.977762385520737,0.9830240870240871
100,EWC_Replay,0.9775015713632307,0.9615322455322455
142,EWC_Replay,0.9798508460330564,0.9844941724941724
201,EWC_Replay,0.9793916558304264,0.9764320124320124
286,EWC_Replay,0.9778125952339464,0.9490778110778112
135,EWC_Replay,0.9810118964289637,0.9796021756021757
100,iCaRL,0.3816083944406928,0.6013737373737374
142,iCaRL,0.3624927523422612,0.46375912975912975
201,iCaRL,0.36678608751673497,0.3426318126318126
286,iCaRL,0.3988181230453225,0.3284222444222444
135,iCaRL,0.3613742656282137,0.48884737484737484
100,LUCIR,0.75026660664067,0.5667286047286046
142,LUCIR,0.7950364301117354,0.6747667887667887
201,LUCIR,0.7862772781073376,0.708013542013542
286,LUCIR,0.7589290139983784,0.4898297258297258
135,LUCIR,0.7669684892450364,0.6793457653457653
100,VAE_BBox,0.985667375239128,0.9995555555555556
142,VAE_BBox,0.985667375239128,0.9995555555555556
201,VAE_BBox,0.985667375239128,0.9995555555555556
286,VAE_BBox,0.985667375239128,0.9995555555555556
135,VAE_BBox,0.985667375239128,0.9995555555555556
100,VAE_Filter,0.9847654369496027,0.99802886002886
142,VAE_Filter,0.9847654369496027,0.99802886002886
201,VAE_Filter,0.9847654369496027,0.99802886002886
286,VAE_Filter,0.9847654369496027,0.99802886002886
135,VAE_Filter,0.9847654369496027,0.99802886002886
100,VAE_GMM,0.9869832601251236,0.9966002886002887
142,VAE_GMM,0.9869832601251236,0.9966002886002887
201,VAE_GMM,0.9869832601251236,0.9966002886002887
286,VAE_GMM,0.9869832601251236,0.9966002886002887
135,VAE_GMM,0.9869832601251236,0.9966002886002887
