Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.9814368254649585,0.981931790857622,0.9857820979815864,0.9873140911376207
195,Random,0.9699037095328655,0.9751725498144935,0.9727955534093642,0.9777925129715411
379,Random,0.9600558109125885,0.9642823076326913,0.9622970607113831,0.9644218796264833
737,Random,0.9655671112064973,0.9532418519247163,0.9343158716816006,0.9274040026469695
215,Random,0.9607256014800771,0.9672679182142099,0.9742990101685753,0.9751262079778705
100,EWC_Replay,0.9781754690322465,0.9834582098776472,0.9804947964794513,0.9896025074669575
195,EWC_Replay,0.9688289147624186,0.9721158963230574,0.9787244270364475,0.9788699805451724
379,EWC_Replay,0.9602700226741148,0.9526673284090165,0.9659217693360916,0.9638685199426889
737,EWC_Replay,0.9561858005592021,0.9509077694116057,0.94404776666925,0.9378224702265624
215,EWC_Replay,0.9613990783300247,0.9783933670762315,0.9736423550873679,0.9760837471707037
100,iCaRL,0.8147642368997868,0.8310482952682442,0.7291129075528052,0.9026293726165849
195,iCaRL,0.6743346210481761,0.7215378057577546,0.5812859064777224,0.8232537354660115
379,iCaRL,0.643165771426641,0.5420640399668533,0.5237536490221912,0.6916392431098314
737,iCaRL,0.6409703269166186,0.5561851745867091,0.3661071664907982,0.3982867132867133
215,iCaRL,0.618907598511179,0.7041759121810273,0.5599916934443789,0.8098844434905816
100,LUCIR,0.8078534807051431,0.8290866862605993,0.8737208202425594,0.8639595343559539
195,LUCIR,0.808111788751175,0.7581810232961128,0.7972270114085972,0.8440945258208685
379,LUCIR,0.7360762156286452,0.7520234411794514,0.8230124777183601,0.8189986526687295
737,LUCIR,0.768840987089069,0.8272371064570553,0.7527306708636632,0.6906857280258816
215,LUCIR,0.7292904651472426,0.796284296834169,0.79310382995805,0.8149988970960839
100,VAE_BBox,0.9817033705141122,0.9869652952901035,0.9860688629358705,0.9900408173809708
195,VAE_BBox,0.9817033705141122,0.9869652952901035,0.9860688629358705,0.9900408173809708
379,VAE_BBox,0.9817033705141122,0.9869652952901035,0.9860688629358705,0.9900408173809708
737,VAE_BBox,0.9817033705141122,0.9869652952901035,0.9860688629358705,0.9900408173809708
215,VAE_BBox,0.9817033705141122,0.9869652952901035,0.9860688629358705,0.9900408173809708
100,VAE_Filter,0.9838178757871853,0.9884768996277948,0.9856543697848045,0.9914505471794475
195,VAE_Filter,0.9838178757871853,0.9884768996277948,0.9856543697848045,0.9914505471794475
379,VAE_Filter,0.9838178757871853,0.9884768996277948,0.9856543697848045,0.9914505471794475
737,VAE_Filter,0.9838178757871853,0.9884768996277948,0.9856543697848045,0.9914505471794475
215,VAE_Filter,0.9838178757871853,0.9884768996277948,0.9856543697848045,0.9914505471794475
100,VAE_GMM,0.990346222405046,0.9915877345161233,0.989246428479165,0.9897179844878055
195,VAE_GMM,0.990346222405046,0.9915877345161233,0.989246428479165,0.9897179844878055
379,VAE_GMM,0.990346222405046,0.9915877345161233,0.989246428479165,0.9897179844878055
737,VAE_GMM,0.990346222405046,0.9915877345161233,0.989246428479165,0.9897179844878055
215,VAE_GMM,0.990346222405046,0.9915877345161233,0.989246428479165,0.9897179844878055
