Exemplar_Size,Method,Task 2,Task 3
100,Random,0.920765878820358,0.9204417402265079
237,Random,0.9106744060581843,0.8991744121095012
562,Random,0.8951524059779562,0.8728697079969281
1332,Random,0.8845992951223626,0.8514291204382183
135,Random,0.9120610311701381,0.9194733217348908
100,EWC_Replay,0.920553817144696,0.918699226600156
237,EWC_Replay,0.9087505756136033,0.8948616864159558
562,EWC_Replay,0.8934237805311975,0.876375530886783
1332,EWC_Replay,0.8887835032023658,0.8377224244450618
135,EWC_Replay,0.9113203936429749,0.9077902997863743
100,iCaRL,0.36794544344831626,0.4136598278720361
237,iCaRL,0.15654083388324574,0.304896711165576
562,iCaRL,0.15466037107586406,0.2017897602743749
1332,iCaRL,0.15922454669143404,0.19370376970099087
135,iCaRL,0.3200807634944715,0.4336387032584409
100,LUCIR,0.5097371301146526,0.7932959020893829
237,LUCIR,0.48316641476764094,0.6165549426333988
562,LUCIR,0.4801250688387437,0.5820676294363518
1332,LUCIR,0.5033774150062846,0.4712767595215875
135,LUCIR,0.44485723250082543,0.7859195839419821
100,VAE_BBox,0.9323871315424632,0.9384721045038305
237,VAE_BBox,0.9323871315424632,0.9384721045038305
562,VAE_BBox,0.9323871315424632,0.9384721045038305
1332,VAE_BBox,0.9323871315424632,0.9384721045038305
135,VAE_BBox,0.9323871315424632,0.9384721045038305
100,VAE_Filter,0.934041869947303,0.9406754152882864
237,VAE_Filter,0.934041869947303,0.9406754152882864
562,VAE_Filter,0.934041869947303,0.9406754152882864
1332,VAE_Filter,0.934041869947303,0.9406754152882864
135,VAE_Filter,0.934041869947303,0.9406754152882864
100,VAE_GMM,0.9374034312224978,0.9436727981662709
237,VAE_GMM,0.9374034312224978,0.9436727981662709
562,VAE_GMM,0.9374034312224978,0.9436727981662709
1332,VAE_GMM,0.9374034312224978,0.9436727981662709
135,VAE_GMM,0.9374034312224978,0.9436727981662709
