Exemplar_Size,Method,Task 2,Task 3
100,Random,0.16705969350676755,0.11056912466853129
237,Random,0.1865291230787348,0.11207131976089592
562,Random,0.2502834737755203,0.12521391075883886
1332,Random,0.23660542243078006,0.15953094441266263
135,Random,0.17979765487883376,0.11486177770181497
100,EWC_Replay,0.15947121059823094,0.10835924999907025
237,EWC_Replay,0.1940672426618537,0.12427923541307088
562,EWC_Replay,0.2591915923127448,0.13932038614699327
1332,EWC_Replay,0.19817755406556176,0.14986030475731468
135,EWC_Replay,0.16651965392055182,0.07854126142619038
100,iCaRL,0.2552304535136173,0.13240945653585326
237,iCaRL,0.25937876378117747,0.11984508563695004
562,iCaRL,0.20523165416588424,0.15816011442055058
1332,iCaRL,0.23206110351955472,0.12316393838178127
135,iCaRL,0.28918111263525037,0.1265718632426122
100,LUCIR,0.3077176941244032,0.13660360455397746
237,LUCIR,0.2702405030517111,0.14738537915621772
562,LUCIR,0.352268833664732,0.18384164245921572
1332,LUCIR,0.35003517472255213,0.20436406361637655
135,LUCIR,0.3487179292308537,0.18111799641817605
100,VAE_BBox,0.5794502762240794,0.3453489737690053
237,VAE_BBox,0.5794502762240794,0.3453489737690053
562,VAE_BBox,0.5794502762240794,0.3453489737690053
1332,VAE_BBox,0.5794502762240794,0.3453489737690053
135,VAE_BBox,0.5794502762240794,0.3453489737690053
100,VAE_Filter,0.5931383767430635,0.3464911573122075
237,VAE_Filter,0.5931383767430635,0.3464911573122075
562,VAE_Filter,0.5931383767430635,0.3464911573122075
1332,VAE_Filter,0.5931383767430635,0.3464911573122075
135,VAE_Filter,0.5931383767430635,0.3464911573122075
100,VAE_GMM,0.7378550609394297,0.5179709933179724
237,VAE_GMM,0.7378550609394297,0.5179709933179724
562,VAE_GMM,0.7378550609394297,0.5179709933179724
1332,VAE_GMM,0.7378550609394297,0.5179709933179724
135,VAE_GMM,0.7378550609394297,0.5179709933179724
