Exemplar_Size,Method,Task 2,Task 3
100,Random,0.14042992814605937,0.11040404086510008
235,Random,0.20038561680722014,0.15778314953788466
554,Random,0.19655273442567545,0.1696994817890431
1303,Random,0.2229447215056526,0.18258289765280053
135,Random,0.1608877111153872,0.1220067135170477
100,EWC_Replay,0.13155408688397574,0.11344043393213814
235,EWC_Replay,0.19469974526041992,0.14397617002733037
554,EWC_Replay,0.21150328835297272,0.17333144886329113
1303,EWC_Replay,0.1977119212581936,0.19712383501474795
135,EWC_Replay,0.16813488328413992,0.12090630720504913
100,iCaRL,0.2600581874676348,0.1313399344032262
235,iCaRL,0.26864728588577436,0.14784212426025925
554,iCaRL,0.22067228185277757,0.129851120528407
1303,iCaRL,0.24077336075277503,0.12748692316160504
135,iCaRL,0.2753645576699179,0.13601061658936048
100,LUCIR,0.34902048691143955,0.19142871257059157
235,LUCIR,0.3327887603281413,0.175098768966593
554,LUCIR,0.3472476930484286,0.21676305911700602
1303,LUCIR,0.3304401548441563,0.22465990175529335
135,LUCIR,0.3131834833669465,0.17787402343240327
100,VAE_BBox,0.5000025404510003,0.29868409754226577
235,VAE_BBox,0.5000025404510003,0.29868409754226577
554,VAE_BBox,0.5000025404510003,0.29868409754226577
1303,VAE_BBox,0.5000025404510003,0.29868409754226577
135,VAE_BBox,0.5000025404510003,0.29868409754226577
100,VAE_Filter,0.4875307497072031,0.2981138723862751
235,VAE_Filter,0.4875307497072031,0.2981138723862751
554,VAE_Filter,0.4875307497072031,0.2981138723862751
1303,VAE_Filter,0.4875307497072031,0.2981138723862751
135,VAE_Filter,0.4875307497072031,0.2981138723862751
100,VAE_GMM,0.6866829970062767,0.4823613614817859
235,VAE_GMM,0.6866829970062767,0.4823613614817859
554,VAE_GMM,0.6866829970062767,0.4823613614817859
1303,VAE_GMM,0.6866829970062767,0.4823613614817859
135,VAE_GMM,0.6866829970062767,0.4823613614817859
