Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
100,Random,0.972337677592279,0.4891229816277506,0.3695771589296211,0.32082250818378644,0.28972431077694233
303,Random,0.9679877838270865,0.4991612807481116,0.38098468920166983,0.3609284854935661,0.2860066833751044
921,Random,0.9696544382244447,0.5402317860025606,0.414553790996519,0.3618110333670995,0.32017543859649117
2795,Random,0.9683349812501856,0.5462607299464571,0.4142016753962828,0.36557413024896873,0.3317878028404344
215,Random,0.9669269429731221,0.509915780255176,0.38531640019495733,0.3116100060940964,0.2819131161236424
100,EWC_Replay,0.9681196363698663,0.4910060262907112,0.38592208984936144,0.31693440986464816,0.2921052631578947
303,EWC_Replay,0.9697767094067244,0.47765730001210355,0.38333265836021996,0.33301299396294365,0.30225563909774433
921,EWC_Replay,0.9697570124723165,0.5673800142141293,0.43259569378254015,0.3612954216467552,0.343609022556391
2795,EWC_Replay,0.9695278142033777,0.5841655352213695,0.471198620078807,0.39341239004242545,0.3580200501253133
215,EWC_Replay,0.9688583429417013,0.48820912133801353,0.3692588708143974,0.3089045408611125,0.31654135338345857
100,iCaRL,0.974863027619732,0.4616053590105914,0.3495534098363094,0.2801977591535667,0.24502923976608182
303,iCaRL,0.9737757326475005,0.44974916962896555,0.37681102046742454,0.31948899817927684,0.2478696741854636
921,iCaRL,0.9748414034943426,0.5214543915695571,0.3571973152322091,0.29921262060104425,0.2652882205513784
2795,iCaRL,0.9738780568525052,0.5507869548024421,0.3443658404080185,0.28913512009188685,0.24682539682539678
215,iCaRL,0.9732805926172595,0.48603406622806566,0.3585267237261903,0.3319265537862876,0.27005012531328315
100,LUCIR,0.9742499206111606,0.5059487727967135,0.4391936363271179,0.37385332773190255,0.34356725146198824
303,LUCIR,0.9735230316945004,0.5607173869318707,0.46439563673856266,0.39218129563136483,0.3387218045112782
921,LUCIR,0.9732236695216722,0.6007322401795545,0.4729675749577024,0.40639807570394026,0.3312865497076023
2795,LUCIR,0.9738391557659245,0.5742161939489343,0.46072794888163876,0.40048770004300777,0.33947368421052626
215,LUCIR,0.9737870104643583,0.5783198578521994,0.46758998932435075,0.39790062776780016,0.31019214703425224
100,VAE_BBox,0.9708107964771564,0.7012136096890587,0.48659492278343724,0.38088133069670593,0.33415204678362564
303,VAE_BBox,0.9708107964771564,0.7012136096890587,0.48659492278343724,0.38088133069670593,0.33415204678362564
921,VAE_BBox,0.9708107964771564,0.7012136096890587,0.48659492278343724,0.38088133069670593,0.33415204678362564
2795,VAE_BBox,0.9708107964771564,0.7012136096890587,0.48659492278343724,0.38088133069670593,0.33415204678362564
215,VAE_BBox,0.9708107964771564,0.7012136096890587,0.48659492278343724,0.38088133069670593,0.33415204678362564
100,VAE_Filter,0.9691261760729923,0.7016354996905235,0.48456210930425364,0.3767290317048528,0.3357811194653299
303,VAE_Filter,0.9691261760729923,0.7016354996905235,0.48456210930425364,0.3767290317048528,0.3357811194653299
921,VAE_Filter,0.9691261760729923,0.7016354996905235,0.48456210930425364,0.3767290317048528,0.3357811194653299
2795,VAE_Filter,0.9691261760729923,0.7016354996905235,0.48456210930425364,0.3767290317048528,0.3357811194653299
215,VAE_Filter,0.9691261760729923,0.7016354996905235,0.48456210930425364,0.3767290317048528,0.3357811194653299
100,VAE_GMM,0.9692835101806392,0.8900006528150827,0.672705113339373,0.5256195323403625,0.44233918128654964
303,VAE_GMM,0.9692835101806392,0.8900006528150827,0.672705113339373,0.5256195323403625,0.44233918128654964
921,VAE_GMM,0.9692835101806392,0.8900006528150827,0.672705113339373,0.5256195323403625,0.44233918128654964
2795,VAE_GMM,0.9692835101806392,0.8900006528150827,0.672705113339373,0.5256195323403625,0.44233918128654964
215,VAE_GMM,0.9692835101806392,0.8900006528150827,0.672705113339373,0.5256195323403625,0.44233918128654964
