Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9917125277227243,0.7091457286432161
191,Random,0.9922034204982659,0.7527303182579564
366,Random,0.9920966931272843,0.7681742043551089
699,Random,0.992940598048499,0.7781909547738693
95,Random,0.9911341780291341,0.7093802345058626
100,EWC_Replay,0.9926277248129914,0.7180904522613065
191,EWC_Replay,0.9923098117523029,0.7498157453936348
366,EWC_Replay,0.9922637934377759,0.764355108877722
699,EWC_Replay,0.9933381217166303,0.7723618090452261
95,EWC_Replay,0.9921457303520118,0.7223785594639867
100,iCaRL,0.9940947320806298,0.510284757118928
191,iCaRL,0.9949085529126306,0.45266331658291453
366,iCaRL,0.995360635949789,0.4055611390284757
699,iCaRL,0.9941346746242974,0.3655276381909547
95,iCaRL,0.9946385635352257,0.5219765494137353
100,LUCIR,0.9933546345535119,0.7828810720268007
191,LUCIR,0.9956677940570878,0.7795979899497488
366,LUCIR,0.9960570149662409,0.7866666666666667
699,LUCIR,0.9962433268517642,0.8013065326633165
95,LUCIR,0.9960653164078614,0.755142378559464
100,VAE_BBox,0.9925055640196371,0.8096147403685092
191,VAE_BBox,0.9925055640196371,0.8096147403685092
366,VAE_BBox,0.9925055640196371,0.8096147403685092
699,VAE_BBox,0.9925055640196371,0.8096147403685092
95,VAE_BBox,0.9925055640196371,0.8096147403685092
100,VAE_Filter,0.9915359038374274,0.800536013400335
191,VAE_Filter,0.9915359038374274,0.800536013400335
366,VAE_Filter,0.9915359038374274,0.800536013400335
699,VAE_Filter,0.9915359038374274,0.800536013400335
95,VAE_Filter,0.9915359038374274,0.800536013400335
100,VAE_GMM,0.993079019780181,0.8662981574539363
191,VAE_GMM,0.993079019780181,0.8662981574539363
366,VAE_GMM,0.993079019780181,0.8662981574539363
699,VAE_GMM,0.993079019780181,0.8662981574539363
95,VAE_GMM,0.993079019780181,0.8662981574539363
