dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
pamap,33,0, ce_ewc_random,none, none,0,100,1.903464730037376,5.710394190112129,0.0685374601899335,0.2056123805698007
pamap,33,0, ce_ewc_random,none, none,0,240,1.9864120250826487,5.959236075247948,0.0750282236219694,0.2250846708659082
pamap,33,0, ce_ewc_random,none, none,0,575,2.152023121742187,6.45606936522656,0.0806015262052555,0.2418045786157664
pamap,33,0, ce_ewc_random,none, none,0,1378,2.29162137014274,6.874864110428219,0.0847971684066579,0.2543915052199736
pamap,33,0, ce_ewc_random,none, none,0,135,1.976035063279172,5.928105189837515,0.0418121785442862,0.1254365356328586
pamap,33,0, ce_ewc_random,none, none,1,100,1.88977491602612,5.6693247480783615,0.0409842374268919,0.1229527122806757
pamap,33,0, ce_ewc_random,none, none,1,240,1.9787299661069275,5.936189898320785,0.0528287389548495,0.1584862168645486
pamap,33,0, ce_ewc_random,none, none,1,575,2.140466871057395,6.421400613172187,0.0723453067277592,0.2170359201832778
pamap,33,0, ce_ewc_random,none, none,1,1378,2.2532248690219907,6.759674607065972,0.0801865737238484,0.2405597211715454
pamap,33,0, ce_ewc_random,none, none,1,135,1.8597025310931103,5.579107593279332,0.0501822395560642,0.1505467186681926
pamap,33,0, ce_ewc_random,none, none,2,100,1.876196155986852,5.628588467960556,0.0416770840529352,0.1250312521588057
pamap,33,0, ce_ewc_random,none, none,2,240,1.9613510402876675,5.884053120863003,0.0520544943736038,0.1561634831208115
pamap,33,0, ce_ewc_random,none, none,2,575,2.10811886080989,6.324356582429674,0.0652721411703775,0.1958164235111326
pamap,33,0, ce_ewc_random,none, none,2,1378,2.2349185335320523,6.704755600596157,0.0744088155204533,0.2232264465613601
pamap,33,0, ce_ewc_random,none, none,2,135,1.9822787888141136,5.946836366442343,0.0443439715748859,0.1330319147246579
pamap,33,0, ce_ewc_random,none, none,3,100,1.996561411675066,5.989684235025197,0.0606892319085697,0.1820676957257092
pamap,33,0, ce_ewc_random,none, none,3,240,2.018190090829093,6.054570272487278,0.0629063431639224,0.1887190294917672
pamap,33,0, ce_ewc_random,none, none,3,575,2.1635617098098416,6.490685129429524,0.0711230287690543,0.213369086307163
pamap,33,0, ce_ewc_random,none, none,3,1378,2.3023860487310848,6.907158146193251,0.0788066635542135,0.2364199906626405
pamap,33,0, ce_ewc_random,none, none,3,135,1.9020268766312964,5.706080629893889,0.045877212855137,0.1376316385654111
pamap,33,0, ce_ewc_random,none, none,4,100,1.9256804469093265,5.77704134072798,0.0413756342966937,0.1241269028900812
pamap,33,0, ce_ewc_random,none, none,4,240,2.023637275004552,6.070911825013657,0.0533264704643645,0.1599794113930935
pamap,33,0, ce_ewc_random,none, none,4,575,2.1806857075180024,6.542057122554009,0.0732079246150398,0.2196237738451196
pamap,33,0, ce_ewc_random,none, none,4,1378,2.354591708945938,7.063775126837815,0.0798455100351323,0.2395365301053971
pamap,33,0, ce_ewc_random,none, none,4,135,1.83995551366566,5.519866540996978,0.0447696680927442,0.1343090042782326
pamap,33,0, ce_random,none, none,0,100,1.2343514191762852,3.703054257528856,0.0420232340176072,0.1260697020528217
pamap,33,0, ce_random,none, none,0,240,1.2465924211156862,3.7397772633470594,0.0500100476641415,0.1500301429924244
pamap,33,0, ce_random,none, none,0,575,1.3521930801837394,4.056579240551218,0.0620631477778294,0.1861894433334883
pamap,33,0, ce_random,none, none,0,1378,1.4255858885383026,4.276757665614908,0.0701358946829309,0.2104076840487929
pamap,33,0, ce_random,none, none,0,135,1.255945018844472,3.767835056533416,0.045570443280869,0.1367113298426071
pamap,33,0, ce_random,none, none,1,100,1.2028358085805344,3.6085074257416014,0.0381171580352302,0.1143514741056909
pamap,33,0, ce_random,none, none,1,240,1.2123395096717606,3.637018529015283,0.0485488644413029,0.1456465933239087
pamap,33,0, ce_random,none, none,1,575,1.3110532958819352,3.933159887645808,0.0608592615117905,0.1825777845353716
pamap,33,0, ce_random,none, none,1,1378,1.381555584836234,4.144666754508702,0.0685308420396823,0.2055925261190471
pamap,33,0, ce_random,none, none,1,135,1.26961224562385,3.8088367368715503,0.079271277712865,0.237813833138595
pamap,33,0, ce_random,none, none,2,100,1.1880477064806554,3.564143119441966,0.0383230743826263,0.114969223147879
pamap,33,0, ce_random,none, none,2,240,1.228807624318223,3.686422872954669,0.0476376913798352,0.1429130741395056
pamap,33,0, ce_random,none, none,2,575,1.3220131072388206,3.966039321716461,0.0598716803515951,0.1796150410547852
pamap,33,0, ce_random,none, none,2,1378,1.3870081366091551,4.161024409827466,0.0684265977276178,0.2052797931828536
pamap,33,0, ce_random,none, none,2,135,1.252651744470414,3.7579552334112414,0.0523547374436424,0.1570642123309274
pamap,33,0, ce_random,none, none,3,100,1.2016179754140062,3.604853926242019,0.0386239806397093,0.1158719419191281
pamap,33,0, ce_random,none, none,3,240,1.2305868814932182,3.691760644479655,0.0486261806968185,0.1458785420904557
pamap,33,0, ce_random,none, none,3,575,1.3213595754794638,3.964078726438392,0.0614181311663102,0.1842543934989306
pamap,33,0, ce_random,none, none,3,1378,1.394875353521719,4.184626060565157,0.0707446773627048,0.2122340320881145
pamap,33,0, ce_random,none, none,3,135,1.2636535356131693,3.790960606839508,0.0431275192751652,0.1293825578254958
pamap,33,0, ce_random,none, none,4,100,1.191633928298122,3.574901784894367,0.0454472686733222,0.1363418060199668
pamap,33,0, ce_random,none, none,4,240,1.2287916274198023,3.6863748822594062,0.0514708948632081,0.1544126845896244
pamap,33,0, ce_random,none, none,4,575,1.3189683141066106,3.956904942319832,0.0625704323648716,0.1877112970946149
pamap,33,0, ce_random,none, none,4,1378,1.4035899969115333,4.210769990734601,0.0708790001123108,0.2126370003369326
pamap,33,0, ce_random,none, none,4,135,1.2607572458684444,3.782271737605333,0.0448789458514915,0.1346368375544746
pamap,33,0, kd_kldiv_icarl,none, none,0,100,1.842755407483007,5.52826622244902,0.752068025375613,2.256204076126839
pamap,33,0, kd_kldiv_icarl,none, none,0,240,1.8303274409974823,5.490982322992447,0.7872325839423057,2.361697751826917
pamap,33,0, kd_kldiv_icarl,none, none,0,575,1.9447539710922657,5.834261913276795,0.8441500833551226,2.5324502500653683
pamap,33,0, kd_kldiv_icarl,none, none,0,1378,2.073178804871471,6.219536414614413,0.8986620484320968,2.695986145296289
pamap,33,0, kd_kldiv_icarl,none, none,0,135,1.6668860419342917,5.000658125802874,0.7483425927658874,2.245027778297662
pamap,33,0, kd_kldiv_icarl,none, none,1,100,1.8085666042959525,5.425699812887857,0.7551202131642235,2.26536063949267
pamap,33,0, kd_kldiv_icarl,none, none,1,240,1.7998923233244564,5.39967696997337,0.7866083720052199,2.3598251160156605
pamap,33,0, kd_kldiv_icarl,none, none,1,575,1.928625317016201,5.785875951048608,0.8437264409450881,2.531179322835265
pamap,33,0, kd_kldiv_icarl,none, none,1,1378,2.062737367743263,6.188212103229792,0.899293190738859,2.6978795722165767
pamap,33,0, kd_kldiv_icarl,none, none,1,135,1.744134352604548,5.232403057813644,0.754619318536586,2.2638579556097587
pamap,33,0, kd_kldiv_icarl,none, none,2,100,1.851678854242588,5.555036562727764,0.769136480309276,2.3074094409278283
pamap,33,0, kd_kldiv_icarl,none, none,2,240,1.827355832717796,5.482067498153386,0.8008877654145987,2.4026632962437966
pamap,33,0, kd_kldiv_icarl,none, none,2,575,1.9396651087518504,5.818995326255552,0.8521891046729351,2.556567314018806
pamap,33,0, kd_kldiv_icarl,none, none,2,1378,2.052216497178758,6.156649491536276,0.9028866713284516,2.7086600139853543
pamap,33,0, kd_kldiv_icarl,none, none,2,135,1.5747432650791278,4.724229795237382,0.7431521591626936,2.2294564774880805
pamap,33,0, kd_kldiv_icarl,none, none,3,100,1.7655731560507169,5.29671946815215,0.7601088684828333,2.2803266054484994
pamap,33,0, kd_kldiv_icarl,none, none,3,240,1.8068859612051809,5.420657883615544,0.7904909681942733,2.3714729045828182
pamap,33,0, kd_kldiv_icarl,none, none,3,575,1.9359264723076992,5.8077794169231005,0.8436116673914648,2.530835002174394
pamap,33,0, kd_kldiv_icarl,none, none,3,1378,2.064725810368286,6.19417743110486,0.8959976314308331,2.6879928942924987
pamap,33,0, kd_kldiv_icarl,none, none,3,135,1.6551986999395825,4.965596099818746,0.7428404850678312,2.2285214552034933
pamap,33,0, kd_kldiv_icarl,none, none,4,100,1.8206339033630987,5.461901710089296,0.7511163415956414,2.253349024786924
pamap,33,0, kd_kldiv_icarl,none, none,4,240,1.837128578530004,5.511385735590011,0.7857011390539507,2.357103417161852
pamap,33,0, kd_kldiv_icarl,none, none,4,575,1.9713279356886804,5.9139838070660415,0.8404203659561635,2.5212610978684906
pamap,33,0, kd_kldiv_icarl,none, none,4,1378,2.093489376352065,6.280468129056195,0.8968554374257415,2.690566312277224
pamap,33,0, kd_kldiv_icarl,none, none,4,135,1.6276553628759252,4.882966088627776,0.7615841500875024,2.284752450262507
pamap,33,0, cn_lfc_mr_icarl,none, none,0,100,2.54472138613152,7.63416415839456,0.7368126205013444,2.210437861504033
pamap,33,0, cn_lfc_mr_icarl,none, none,0,240,2.709623586691708,8.128870760075127,0.7773286955172404,2.331986086551721
pamap,33,0, cn_lfc_mr_icarl,none, none,0,575,3.1228313613907184,9.368494084172156,0.8443074951983162,2.532922485594948
pamap,33,0, cn_lfc_mr_icarl,none, none,0,1378,3.396652533593845,10.189957600781538,0.8987713509834271,2.6963140529502803
pamap,33,0, cn_lfc_mr_icarl,none, none,0,135,2.513362331067523,7.540086993202567,0.7196204149474699,2.1588612448424103
pamap,33,0, cn_lfc_mr_icarl,none, none,1,100,2.5352946165742147,7.605883849722644,0.7163123406004162,2.148937021801248
pamap,33,0, cn_lfc_mr_icarl,none, none,1,240,2.677307888032456,8.031923664097365,0.7512478971414062,2.2537436914242184
pamap,33,0, cn_lfc_mr_icarl,none, none,1,575,3.0399320725437824,9.11979621763134,0.812706840355639,2.438120521066917
pamap,33,0, cn_lfc_mr_icarl,none, none,1,1378,3.3554867655310483,10.06646029659314,0.877163018026234,2.6314890540787017
pamap,33,0, cn_lfc_mr_icarl,none, none,1,135,2.521252736656202,7.563758209968607,0.7413136391176118,2.223940917352836
pamap,33,0, cn_lfc_mr_icarl,none, none,2,100,2.564276716966803,7.692830150900408,0.7557181157326948,2.267154347198084
pamap,33,0, cn_lfc_mr_icarl,none, none,2,240,2.7330671379601386,8.199201413880413,0.788703389165716,2.366110167497148
pamap,33,0, cn_lfc_mr_icarl,none, none,2,575,3.114712755554528,9.344138266663585,0.8357088020157619,2.5071264060472864
pamap,33,0, cn_lfc_mr_icarl,none, none,2,1378,3.449138118252934,10.347414354758802,0.8928749774763775,2.678624932429132
pamap,33,0, cn_lfc_mr_icarl,none, none,2,135,2.466603268475996,7.399809805427989,0.7340813558548688,2.2022440675646067
pamap,33,0, cn_lfc_mr_icarl,none, none,3,100,2.5555443153613147,7.666632946083943,0.7224801595684969,2.167440478705491
pamap,33,0, cn_lfc_mr_icarl,none, none,3,240,2.6469214529730385,7.940764358919114,0.7448004367709575,2.234401310312872
pamap,33,0, cn_lfc_mr_icarl,none, none,3,575,3.07132896630059,9.21398689890177,0.8040480593305634,2.41214417799169
pamap,33,0, cn_lfc_mr_icarl,none, none,3,1378,3.3904447167374503,10.17133415021235,0.8748382920800295,2.6245148762400885
pamap,33,0, cn_lfc_mr_icarl,none, none,3,135,2.6286262232396336,7.885878669718902,0.7381413458122149,2.214424037436644
pamap,33,0, cn_lfc_mr_icarl,none, none,4,100,2.5307933061901067,7.59237991857032,0.7464476906073589,2.239343071822077
pamap,33,0, cn_lfc_mr_icarl,none, none,4,240,2.747832365750543,8.243497097251627,0.7630919588134726,2.2892758764404184
pamap,33,0, cn_lfc_mr_icarl,none, none,4,575,3.121911364067692,9.365734092203072,0.8197690564811365,2.4593071694434103
pamap,33,0, cn_lfc_mr_icarl,none, none,4,1378,3.396982657388112,10.190947972164334,0.869466614924992,2.608399844774977
pamap,33,0, cn_lfc_mr_icarl,none, none,4,135,2.5873291734606028,7.761987520381808,0.7789029092010527,2.336708727603157
pamap,33,0, ce_vae,boundary_box, none,0,100,11.529640055654776,34.588920166964336,10.302200219697422,30.906600659092263
