dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
uci,31,0, ce_ewc_random,none, none,0,100,0.768654245386521,2.305962736159563,0.0424584050145414,0.1273752150436242
uci,31,0, ce_ewc_random,none, none,0,142,0.778408153810435,2.3352244614313045,0.0420255598715609,0.126076679614683
uci,31,0, ce_ewc_random,none, none,0,201,0.7952243877643795,2.3856731632931365,0.0476929910205028,0.1430789730615086
uci,31,0, ce_ewc_random,none, none,0,286,0.812955264716099,2.4388657941482963,0.0447527896302441,0.1342583688907325
uci,31,0, ce_ewc_random,none, none,0,135,0.7777712983389695,2.333313895016909,0.0208431819246874,0.0625295457740624
uci,31,0, ce_ewc_random,none, none,1,100,0.7938518860687813,2.381555658206344,0.0272006428490082,0.0816019285470247
uci,31,0, ce_ewc_random,none, none,1,142,0.7887139797831574,2.3661419393494727,0.0313157623426781,0.0939472870280345
uci,31,0, ce_ewc_random,none, none,1,201,0.79677330378305,2.3903199113491507,0.0352882927076684,0.1058648781230052
uci,31,0, ce_ewc_random,none, none,1,286,0.8188959185137515,2.456687755541255,0.0350370784807536,0.1051112354422609
uci,31,0, ce_ewc_random,none, none,1,135,0.8208582693917885,2.4625748081753653,0.0205117454131444,0.0615352362394332
uci,31,0, ce_ewc_random,none, none,2,100,0.8152678181313805,2.445803454394142,0.0340507648057407,0.1021522944172223
uci,31,0, ce_ewc_random,none, none,2,142,0.8056899911827512,2.4170699735482533,0.0427288888229264,0.1281866664687792
uci,31,0, ce_ewc_random,none, none,2,201,0.8021587508420152,2.406476252526045,0.0444390220498597,0.1333170661495791
uci,31,0, ce_ewc_random,none, none,2,286,0.8116555544133818,2.4349666632401448,0.0452988717808491,0.1358966153425475
uci,31,0, ce_ewc_random,none, none,2,135,0.7676652551939092,2.302995765581727,0.0199689786467287,0.0599069359401861
uci,31,0, ce_ewc_random,none, none,3,100,0.7934978735529713,2.3804936206589145,0.030071788529555,0.090215365588665
uci,31,0, ce_ewc_random,none, none,3,142,0.7808400847017763,2.3425202541053296,0.0320263408538368,0.0960790225615104
uci,31,0, ce_ewc_random,none, none,3,201,0.799065755404256,2.397197266212768,0.0416880820360448,0.1250642461081345
uci,31,0, ce_ewc_random,none, none,3,286,0.8152486426341865,2.44574592790256,0.0379822077229619,0.1139466231688857
uci,31,0, ce_ewc_random,none, none,3,135,0.7503536259548532,2.25106087786456,0.0192894405374924,0.0578683216124773
