Exemplar_Size,Method,Task 2,Task 3
100,Random,0.2885247306421082,0.19606548808431057
303,Random,0.34085428119475714,0.2392764407798208
921,Random,0.368002157573752,0.24281819640118546
2795,Random,0.4052694866144981,0.2656669737211546
135,Random,0.293867941995423,0.18876324479113993
100,EWC_Replay,0.2780365541556563,0.16567196387503064
303,EWC_Replay,0.3312607889440109,0.23492469408887695
921,EWC_Replay,0.4431480985560182,0.2989491992640929
2795,EWC_Replay,0.3995361483643817,0.29521079598711053
135,EWC_Replay,0.27830758732135,0.1956756714606353
100,iCaRL,0.3484930158008806,0.16089980456399097
303,iCaRL,0.38982531231910245,0.1870816040654878
921,iCaRL,0.4126923937710023,0.1992458323708308
2795,iCaRL,0.445103259860976,0.1722891136483149
135,iCaRL,0.3520420392218436,0.18532931268421296
100,LUCIR,0.33780286384587,0.19849880722958077
303,LUCIR,0.4290719989451412,0.23344546460897198
921,LUCIR,0.48131763937051175,0.2841619252644687
2795,LUCIR,0.47125736187858697,0.30324093232899973
135,LUCIR,0.4672800496838113,0.29836585672079163
100,VAE_BBox,0.6116787149955717,0.4562426028779527
303,VAE_BBox,0.6116787149955717,0.4562426028779527
921,VAE_BBox,0.6116787149955717,0.4562426028779527
2795,VAE_BBox,0.6116787149955717,0.4562426028779527
135,VAE_BBox,0.6116787149955717,0.4562426028779527
100,VAE_Filter,0.6011091192202682,0.4524185217478286
303,VAE_Filter,0.6011091192202682,0.4524185217478286
921,VAE_Filter,0.6011091192202682,0.4524185217478286
2795,VAE_Filter,0.6011091192202682,0.4524185217478286
135,VAE_Filter,0.6011091192202682,0.4524185217478286
100,VAE_GMM,0.8482274678340477,0.6178256959151703
303,VAE_GMM,0.8482274678340477,0.6178256959151703
921,VAE_GMM,0.8482274678340477,0.6178256959151703
2795,VAE_GMM,0.8482274678340477,0.6178256959151703
135,VAE_GMM,0.8482274678340477,0.6178256959151703
