Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9706505695012845,0.5217382164519822,0.40204678362573093
303,Random,0.9705050084979441,0.5512334167170285,0.431453634085213
921,Random,0.9693591855435506,0.5675618327745345,0.4328320802005012
2795,Random,0.9686861467420406,0.5881539215543478,0.44941520467836255
135,Random,0.9688795908311134,0.5227033262947018,0.39423558897243105
100,EWC_Replay,0.9668796751488227,0.5128029969405287,0.3795739348370927
303,EWC_Replay,0.9696137320753936,0.5444224832396258,0.4307852965747702
921,EWC_Replay,0.9706175050428035,0.6153587290462343,0.47355889724310773
2795,EWC_Replay,0.9691318339388398,0.5873395831039381,0.46829573934837093
135,EWC_Replay,0.9672595659411499,0.5123262912266506,0.4018379281537176
100,iCaRL,0.9741224017947843,0.49250063372859265,0.3656223893065998
303,iCaRL,0.9743422037403364,0.5244361634693577,0.3688805346700083
921,iCaRL,0.9740141183181804,0.5516174368822394,0.39118629908103586
2795,iCaRL,0.9746783872636497,0.5470815714410808,0.3733500417710944
135,iCaRL,0.9734418448310633,0.5266893091185042,0.3839598997493734
100,LUCIR,0.9715379084536662,0.5405647842952727,0.4040100250626566
303,LUCIR,0.9718479518390105,0.5993105473250541,0.4304093567251462
921,LUCIR,0.9744145058300488,0.6362149940926247,0.46349206349206346
2795,LUCIR,0.9724460556108846,0.6179326657950753,0.473015873015873
135,LUCIR,0.9720651824638049,0.6171026547375238,0.4778613199665831
100,VAE_BBox,0.969907854199639,0.737026580802981,0.5898329156223894
303,VAE_BBox,0.969907854199639,0.737026580802981,0.5898329156223894
921,VAE_BBox,0.969907854199639,0.737026580802981,0.5898329156223894
2795,VAE_BBox,0.969907854199639,0.737026580802981,0.5898329156223894
135,VAE_BBox,0.969907854199639,0.737026580802981,0.5898329156223894
100,VAE_Filter,0.9689124979059857,0.7304402805080181,0.5889557226399332
303,VAE_Filter,0.9689124979059857,0.7304402805080181,0.5889557226399332
921,VAE_Filter,0.9689124979059857,0.7304402805080181,0.5889557226399332
2795,VAE_Filter,0.9689124979059857,0.7304402805080181,0.5889557226399332
135,VAE_Filter,0.9689124979059857,0.7304402805080181,0.5889557226399332
100,VAE_GMM,0.9694958978337914,0.8929615383502979,0.7093149540517961
303,VAE_GMM,0.9694958978337914,0.8929615383502979,0.7093149540517961
921,VAE_GMM,0.9694958978337914,0.8929615383502979,0.7093149540517961
2795,VAE_GMM,0.9694958978337914,0.8929615383502979,0.7093149540517961
135,VAE_GMM,0.9694958978337914,0.8929615383502979,0.7093149540517961
