Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9314335755180599,0.9431417089989674
240,Random,0.9153869491456341,0.9290182832646239
575,Random,0.8840426240427327,0.900911798008843
1378,Random,0.881653422767821,0.8636777140270109
135,Random,0.9246517119219871,0.9440544759520372
100,EWC_Replay,0.9294816615233977,0.9497940752072218
240,EWC_Replay,0.9165157295922196,0.9249612548970315
575,EWC_Replay,0.878948503062537,0.892712702070811
1378,EWC_Replay,0.8822265874539877,0.8650277985725435
135,EWC_Replay,0.9258555506944578,0.9411717015505177
100,iCaRL,0.2573371025709342,0.5614831174215454
240,iCaRL,0.16604942977173912,0.30191246210209854
575,iCaRL,0.11383628194981453,0.2683364408305278
1378,iCaRL,0.15894348685135423,0.2002169788750828
135,iCaRL,0.28579820467925715,0.4695127442202471
100,LUCIR,0.5554348411892776,0.7693773676817628
240,LUCIR,0.5342263275474773,0.6529094592725077
575,LUCIR,0.5042106752719928,0.6570519565067847
1378,LUCIR,0.49492667395411966,0.5490523604346971
135,LUCIR,0.4891026156664634,0.7598926539495867
100,VAE_BBox,0.9391980457877905,0.9636733418109465
240,VAE_BBox,0.9391980457877905,0.9636733418109465
575,VAE_BBox,0.9391980457877905,0.9636733418109465
1378,VAE_BBox,0.9391980457877905,0.9636733418109465
135,VAE_BBox,0.9391980457877905,0.9636733418109465
100,VAE_Filter,0.9412695408303599,0.9635880979776347
240,VAE_Filter,0.9412695408303599,0.9635880979776347
575,VAE_Filter,0.9412695408303599,0.9635880979776347
1378,VAE_Filter,0.9412695408303599,0.9635880979776347
135,VAE_Filter,0.9412695408303599,0.9635880979776347
100,VAE_GMM,0.9419821745837109,0.9641722418895002
240,VAE_GMM,0.9419821745837109,0.9641722418895002
575,VAE_GMM,0.9419821745837109,0.9641722418895002
1378,VAE_GMM,0.9419821745837109,0.9641722418895002
135,VAE_GMM,0.9419821745837109,0.9641722418895002
