Exemplar_Size,Method,Task 2,Task 3
100,Random,0.1699451337619133,0.11420897653996957
240,Random,0.22689175082904095,0.1355607859339787
575,Random,0.2362964656269459,0.12056903596163786
1378,Random,0.2301006779743475,0.17587541800637468
135,Random,0.16015754671448942,0.1250262561476835
100,EWC_Replay,0.1494344755782563,0.10359028910471985
240,EWC_Replay,0.22274739762927756,0.14288483789593362
575,EWC_Replay,0.2729623450393814,0.13496841906266382
1378,EWC_Replay,0.26887406086299787,0.1550234005355307
135,EWC_Replay,0.1758721352716447,0.11968985392215063
100,iCaRL,0.27951842971735863,0.12340777733140332
240,iCaRL,0.26692053633731533,0.13610187830661624
575,iCaRL,0.24098268519584887,0.1158677663097744
1378,iCaRL,0.23772753741661026,0.1306567874675606
135,iCaRL,0.27921180142233354,0.13105780171072853
100,LUCIR,0.3064823995979601,0.13227622793638644
240,LUCIR,0.30212653147240237,0.18245614561997578
575,LUCIR,0.306391283142237,0.18131088650908236
1378,LUCIR,0.31333796975570166,0.17410687831932448
135,LUCIR,0.30229906338112067,0.1729184722267171
100,VAE_BBox,0.6252768208129211,0.42303621994555474
240,VAE_BBox,0.6252768208129211,0.42303621994555474
575,VAE_BBox,0.6252768208129211,0.42303621994555474
1378,VAE_BBox,0.6252768208129211,0.42303621994555474
135,VAE_BBox,0.6252768208129211,0.42303621994555474
100,VAE_Filter,0.6272551119325628,0.4350145927217411
240,VAE_Filter,0.6272551119325628,0.4350145927217411
575,VAE_Filter,0.6272551119325628,0.4350145927217411
1378,VAE_Filter,0.6272551119325628,0.4350145927217411
135,VAE_Filter,0.6272551119325628,0.4350145927217411
100,VAE_GMM,0.7161776499661239,0.5117376780102734
240,VAE_GMM,0.7161776499661239,0.5117376780102734
575,VAE_GMM,0.7161776499661239,0.5117376780102734
1378,VAE_GMM,0.7161776499661239,0.5117376780102734
135,VAE_GMM,0.7161776499661239,0.5117376780102734
