Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9962043574383113,0.9938420741570239,0.9967859078590785
191,Random,0.995539941793595,0.9943440664669805,0.9930275729325043
366,Random,0.994829322159403,0.9893334403080873,0.9928590922471375
699,Random,0.992058163160019,0.9911410018299512,0.9873660053957762
175,Random,0.9943472491555824,0.9937812009699044,0.9961028072906709
100,EWC_Replay,0.9946382470403652,0.9952499377877317,0.9954239455020529
191,EWC_Replay,0.9923840082605754,0.9947461132506062,0.9974156416816128
366,EWC_Replay,0.9913852654036059,0.9876738787376677,0.9923259657316618
699,EWC_Replay,0.9913073786784901,0.9922359688574489,0.9904877024554121
175,EWC_Replay,0.9953235986307232,0.9943604692625875,0.9967025745257453
100,iCaRL,0.8138287660424197,0.7313552775729325,0.859091504383689
191,iCaRL,0.637265886888992,0.5678780859561116,0.7471402454198114
366,iCaRL,0.5903030078873017,0.48672047193316276,0.7025200513175345
699,iCaRL,0.5887032747931062,0.4816514110045916,0.5152232320335521
175,iCaRL,0.6263700886448954,0.617343131006898,0.779145352136612
100,LUCIR,0.9584974379167084,0.9430806233062331,0.9511760584431153
191,LUCIR,0.941701425116155,0.9490847467657207,0.9629801664254045
366,LUCIR,0.9403350722420998,0.9402432476928353,0.9334715227135475
699,LUCIR,0.9556956795855753,0.9590135258575431,0.8697962176458272
175,LUCIR,0.9237159296788937,0.969076968714816,0.9364157175502327
100,VAE_BBox,0.9951280131222365,0.9788133647125945,0.9643911088047051
191,VAE_BBox,0.9951280131222365,0.9788133647125945,0.9643911088047051
366,VAE_BBox,0.9951280131222365,0.9788133647125945,0.9643911088047051
699,VAE_BBox,0.9951280131222365,0.9788133647125945,0.9643911088047051
175,VAE_BBox,0.9951280131222365,0.9788133647125945,0.9643911088047051
100,VAE_Filter,0.9980081300813008,0.9969013427228338,0.9968387670438854
191,VAE_Filter,0.9980081300813008,0.9969013427228338,0.9968387670438854
366,VAE_Filter,0.9980081300813008,0.9969013427228338,0.9968387670438854
699,VAE_Filter,0.9980081300813008,0.9969013427228338,0.9968387670438854
175,VAE_Filter,0.9980081300813008,0.9969013427228338,0.9968387670438854
100,VAE_GMM,0.9992262872628727,0.9959115766409624,0.9968851986392205
191,VAE_GMM,0.9992262872628727,0.9959115766409624,0.9968851986392205
366,VAE_GMM,0.9992262872628727,0.9959115766409624,0.9968851986392205
699,VAE_GMM,0.9992262872628727,0.9959115766409624,0.9968851986392205
175,VAE_GMM,0.9992262872628727,0.9959115766409624,0.9968851986392205
