Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9918129816487632,0.7586268086806953,0.4851079608638886,0.35122278056951417
191,Random,0.992701665144378,0.7717581961147283,0.5038399219615404,0.3540703517587939
366,Random,0.9911612913117761,0.7668307481433849,0.4888158832987562,0.34355108877721935
699,Random,0.9928767440086138,0.7765769143387797,0.48523647797141994,0.34649916247906193
175,Random,0.991144256522838,0.7345614376387642,0.49662425080552913,0.34077051926298146
100,EWC_Replay,0.9920682460276706,0.7717340690587264,0.5040307363420008,0.34619765494137344
191,EWC_Replay,0.991172061675868,0.7669290841770395,0.4982559175639995,0.35273031825795637
366,EWC_Replay,0.9925012096102696,0.7823383499041009,0.48685880411600374,0.35038525963149075
699,EWC_Replay,0.9914234839514144,0.7858973572799368,0.49552776532152215,0.34512562814070347
175,EWC_Replay,0.9909546734343018,0.7480069600728148,0.5208986339338475,0.3512562814070351
100,iCaRL,0.9946948955060939,0.6606187169588632,0.4579939073870944,0.3169849246231155
191,iCaRL,0.9938254924144616,0.6823465359352754,0.4125902548271042,0.32757118927973194
366,iCaRL,0.9948008522081694,0.6177972721288544,0.3743980369266484,0.30941373534338357
699,iCaRL,0.994707932977273,0.60641617320708,0.36755535385945587,0.2700502512562813
175,iCaRL,0.9946415031158681,0.66189317336398,0.4033397967487745,0.3253936348408709
100,LUCIR,0.992862903745749,0.7778258723895031,0.4906194686458841,0.34834170854271357
191,LUCIR,0.9958633632935138,0.7627264127636857,0.4850681987894874,0.33829145728643206
366,LUCIR,0.9955443633091993,0.8021118687803666,0.4911689810449776,0.33876046901172524
699,LUCIR,0.9968446350292611,0.8002507620083633,0.5006087912248273,0.35745393634840866
175,LUCIR,0.9955837667314197,0.7665731950635625,0.4953272818028201,0.32941373534338353
100,VAE_BBox,0.9918850181406638,0.7500318419541903,0.5688246375623439,0.4013400335008375
191,VAE_BBox,0.9918850181406638,0.7500318419541903,0.5688246375623439,0.4013400335008375
366,VAE_BBox,0.9918850181406638,0.7500318419541903,0.5688246375623439,0.4013400335008375
699,VAE_BBox,0.9918850181406638,0.7500318419541903,0.5688246375623439,0.4013400335008375
175,VAE_BBox,0.9918850181406638,0.7500318419541903,0.5688246375623439,0.4013400335008375
100,VAE_Filter,0.9921983228728651,0.748420259926219,0.5610284662336333,0.394572864321608
191,VAE_Filter,0.9921983228728651,0.748420259926219,0.5610284662336333,0.394572864321608
366,VAE_Filter,0.9921983228728651,0.748420259926219,0.5610284662336333,0.394572864321608
699,VAE_Filter,0.9921983228728651,0.748420259926219,0.5610284662336333,0.394572864321608
175,VAE_Filter,0.9921983228728651,0.748420259926219,0.5610284662336333,0.394572864321608
100,VAE_GMM,0.9918141622257834,0.8857907251409481,0.7660504039490779,0.6575209380234506
191,VAE_GMM,0.9918141622257834,0.8857907251409481,0.7660504039490779,0.6575209380234506
366,VAE_GMM,0.9918141622257834,0.8857907251409481,0.7660504039490779,0.6575209380234506
699,VAE_GMM,0.9918141622257834,0.8857907251409481,0.7660504039490779,0.6575209380234506
175,VAE_GMM,0.9918141622257834,0.8857907251409481,0.7660504039490779,0.6575209380234506
