Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.6884828711205819,0.3732475194087303,0.22132885957095397
191,Random,0.7023806668348995,0.3952407067173311,0.2253052225941236
366,Random,0.6986369616552447,0.3790132629528425,0.21052382851379753
699,Random,0.7123453129663958,0.37516650706737514,0.21415916700727894
175,Random,0.6516601657286121,0.38546904803439475,0.20722434343267418
100,EWC_Replay,0.7041796295027312,0.39586881066681306,0.21469985348221032
191,EWC_Replay,0.7024531408267294,0.38756274137792385,0.2218350369042174
366,EWC_Replay,0.7179952079570897,0.3757269209921026,0.21854362217494758
699,EWC_Replay,0.7224317407558473,0.3869688438031795,0.21141136071042466
175,EWC_Replay,0.6705568065934703,0.4170440358176374,0.21936556982368485
100,iCaRL,0.5872658553163622,0.3743396551036044,0.19695409567655092
191,iCaRL,0.6581204928039043,0.34255705704377937,0.22206720624816623
366,iCaRL,0.5895209349856891,0.31545395992638814,0.20767607751390485
699,iCaRL,0.5745374553731003,0.3164012191273243,0.20775057611564945
175,iCaRL,0.6305943374423036,0.3246775963249879,0.2165497528591459
100,LUCIR,0.7248607255835584,0.38899853194632966,0.225202551248469
191,LUCIR,0.7039857470430049,0.3810026734740425,0.20917698683873562
366,LUCIR,0.7575915721271387,0.3918205710361546,0.21429029451249118
699,LUCIR,0.7541147101174538,0.3996946141021276,0.24640331608824956
175,LUCIR,0.7178809130281729,0.38926058575772804,0.2045574139967488
100,VAE_BBox,0.6689768858871564,0.47698700292777546,0.28503785877114113
191,VAE_BBox,0.6689768858871564,0.47698700292777546,0.28503785877114113
366,VAE_BBox,0.6689768858871564,0.47698700292777546,0.28503785877114113
699,VAE_BBox,0.6689768858871564,0.47698700292777546,0.28503785877114113
175,VAE_BBox,0.6689768858871564,0.47698700292777546,0.28503785877114113
100,VAE_Filter,0.6643109648546431,0.4651183527935461,0.2709095908122222
191,VAE_Filter,0.6643109648546431,0.4651183527935461,0.2709095908122222
366,VAE_Filter,0.6643109648546431,0.4651183527935461,0.2709095908122222
699,VAE_Filter,0.6643109648546431,0.4651183527935461,0.2709095908122222
175,VAE_Filter,0.6643109648546431,0.4651183527935461,0.2709095908122222
100,VAE_GMM,0.8503121812856992,0.712463934061866,0.585620929331675
191,VAE_GMM,0.8503121812856992,0.712463934061866,0.585620929331675
366,VAE_GMM,0.8503121812856992,0.712463934061866,0.585620929331675
699,VAE_GMM,0.8503121812856992,0.712463934061866,0.585620929331675
175,VAE_GMM,0.8503121812856992,0.712463934061866,0.585620929331675
