dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
hhar,21,2, ce_ewc_random,none, none,0,100,4.127494489442971,12.382483468328912,0.1108935191399521,0.3326805574198564
hhar,21,2, ce_ewc_random,none, none,0,390,4.3701987830922,13.110596349276602,0.1310782860343654,0.3932348581030965
hhar,21,2, ce_ewc_random,none, none,0,1520,4.693093186713481,14.079279560140437,0.1913275571057089,0.573982671317127
hhar,21,2, ce_ewc_random,none, none,0,5928,5.46662436468113,16.399873094043382,0.253036485477868,0.7591094564336042
hhar,21,2, ce_ewc_random,none, none,0,135,4.1539936361627445,12.461980908488234,0.1140317360560099,0.3420952081680298
hhar,21,2, ce_ewc_random,none, none,1,100,4.326427627230684,12.979282881692052,0.11371103040874,0.3411330912262201
hhar,21,2, ce_ewc_random,none, none,1,390,4.463795542116794,13.391386626350384,0.1374783304830392,0.4124349914491176
hhar,21,2, ce_ewc_random,none, none,1,1520,4.913695863330807,14.741087589992418,0.1969194514331994,0.5907583542995982
hhar,21,2, ce_ewc_random,none, none,1,5928,5.651172593929287,16.953517781787863,0.2550112373195588,0.7650337119586765
hhar,21,2, ce_ewc_random,none, none,1,135,4.2803201539234985,12.840960461770496,0.1160469073388311,0.3481407220164935
hhar,21,2, ce_ewc_random,none, none,2,100,3.4284710135724823,10.285413040717442,0.11669410313997,0.3500823094199101
hhar,21,2, ce_ewc_random,none, none,2,390,3.4126050840649347,10.2378152521948,0.1336352509342962,0.4009057528028885
hhar,21,2, ce_ewc_random,none, none,2,1520,3.8147810384493193,11.444343115347955,0.1954091119545477,0.5862273358636432
hhar,21,2, ce_ewc_random,none, none,2,5928,4.649921142848002,13.949763428544005,0.2497188759450283,0.749156627835085
hhar,21,2, ce_ewc_random,none, none,2,135,4.45360145477785,13.36080436433355,0.1163016541550556,0.348904962465167
hhar,21,2, ce_ewc_random,none, none,3,100,4.158158751328787,12.474476253986358,0.1172057463477055,0.3516172390431166
hhar,21,2, ce_ewc_random,none, none,3,390,4.335809403285383,13.007428209856151,0.1336249213458763,0.4008747640376289
hhar,21,2, ce_ewc_random,none, none,3,1520,4.815861430929767,14.4475842927893,0.1927637009433022,0.5782911028299067
hhar,21,2, ce_ewc_random,none, none,3,5928,5.625996027483295,16.877988082449882,0.2489155024083124,0.7467465072249373
hhar,21,2, ce_ewc_random,none, none,3,135,4.37740411601133,13.132212348033985,0.1153864723526769,0.3461594170580307
hhar,21,2, ce_ewc_random,none, none,4,100,3.569087467590968,10.707262402772905,0.1100204911082983,0.3300614733248949
hhar,21,2, ce_ewc_random,none, none,4,390,3.952292384434905,11.856877153304715,0.1296367179602384,0.3889101538807153
hhar,21,2, ce_ewc_random,none, none,4,1520,4.569203233332546,13.707609699997636,0.1914343702986284,0.5743031108958854
hhar,21,2, ce_ewc_random,none, none,4,5928,5.051295645493599,15.1538869364808,0.2548622722220089,0.7645868166660269
hhar,21,2, ce_ewc_random,none, none,4,135,4.506909749905268,13.520729249715805,0.1138043824583291,0.3414131473749876
hhar,21,2, ce_random,none, none,0,100,2.7374645767526498,8.212393730257949,0.1193656341483195,0.3580969024449587
hhar,21,2, ce_random,none, none,0,390,2.77163651554535,8.314909546636045,0.1329320689042409,0.3987962067127227
hhar,21,2, ce_random,none, none,0,1520,2.895343534358675,8.686030603076022,0.1918439478509956,0.5755318435529868
hhar,21,2, ce_random,none, none,0,5928,3.202912300400852,9.60873690120255,0.2481534223486152,0.7444602670458456
hhar,21,2, ce_random,none, none,0,135,2.827883297039403,8.483649891118208,0.1127969757550292,0.3383909272650877
hhar,21,2, ce_random,none, none,1,100,2.631491614257296,7.894474842771888,0.1282923566798369,0.3848770700395107
hhar,21,2, ce_random,none, none,1,390,2.7322547382985563,8.196764214895666,0.1381019592492117,0.414305877747635
hhar,21,2, ce_random,none, none,1,1520,2.9378219356553434,8.813465806966027,0.1964144361377866,0.5892433084133598
hhar,21,2, ce_random,none, none,1,5928,3.334883075414433,10.004649226243297,0.2535888188725544,0.7607664566176633
hhar,21,2, ce_random,none, none,1,135,2.6880872015737824,8.064261604721347,0.109740766013662,0.329222298040986
hhar,21,2, ce_random,none, none,2,100,2.820964825981193,8.46289447794358,0.1211539554099241,0.3634618662297725
hhar,21,2, ce_random,none, none,2,390,2.8587689359775856,8.576306807932754,0.1349959618308478,0.4049878854925434
hhar,21,2, ce_random,none, none,2,1520,3.091310297642593,9.27393089292778,0.1964048024818853,0.5892144074456559
hhar,21,2, ce_random,none, none,2,5928,3.5343745017734665,10.6031235053204,0.2516163642828663,0.7548490928485989
hhar,21,2, ce_random,none, none,2,135,2.6462062261584736,7.93861867847542,0.1161669280793931,0.3485007842381795
hhar,21,2, ce_random,none, none,3,100,2.65344895016816,7.960346850504478,0.1206575681351953,0.3619727044055859
hhar,21,2, ce_random,none, none,3,390,2.805182354566124,8.415547063698371,0.1357718038476175,0.4073154115428527
hhar,21,2, ce_random,none, none,3,1520,3.11890206641897,9.35670619925691,0.1966556286094365,0.5899668858283096
hhar,21,2, ce_random,none, none,3,5928,3.561060415166947,10.683181245500842,0.2501581697828239,0.7504745093484719
hhar,21,2, ce_random,none, none,3,135,2.695826963211099,8.087480889633298,0.1151823574056228,0.3455470722168684
hhar,21,2, ce_random,none, none,4,100,2.34356201166908,7.030686035007238,0.1199356276128027,0.3598068828384081
hhar,21,2, ce_random,none, none,4,390,2.416043804792894,7.248131414378682,0.1348786164075135,0.4046358492225408
hhar,21,2, ce_random,none, none,4,1520,2.619916280317637,7.859748840952913,0.1932714050566708,0.5798142151700125
hhar,21,2, ce_random,none, none,4,5928,3.178039445417623,9.534118336252869,0.2487081537437107,0.7461244612311323
hhar,21,2, ce_random,none, none,4,135,2.6739134995887683,8.021740498766302,0.1111263822764158,0.3333791468292474
hhar,21,2, kd_kldiv_icarl,none, none,0,100,5.302381417734757,15.907144253204269,3.3003088011923767,9.90092640357713
hhar,21,2, kd_kldiv_icarl,none, none,0,390,5.353909442056388,16.061728326169153,3.808460248861876,11.425380746585628
hhar,21,2, kd_kldiv_icarl,none, none,0,1520,5.721449016324351,17.164347048973045,6.229191972066959,18.68757591620088
hhar,21,2, kd_kldiv_icarl,none, none,0,5928,6.460742462612692,19.382227387838064,12.505600649221908,37.51680194766571
hhar,21,2, kd_kldiv_icarl,none, none,0,135,8.72434389272498,26.173031678174933,3.290590614908272,9.871771844724814
hhar,21,2, kd_kldiv_icarl,none, none,1,100,5.468352512270212,16.405057536810638,3.3479730056391825,10.043919016917547
hhar,21,2, kd_kldiv_icarl,none, none,1,390,5.504313861682186,16.51294158504655,3.8599332124408736,11.579799637322624
hhar,21,2, kd_kldiv_icarl,none, none,1,1520,5.777554643871608,17.332663931614825,6.30904127701565,18.927123831046952
hhar,21,2, kd_kldiv_icarl,none, none,1,5928,6.464128015045491,19.39238404513647,12.628211685207985,37.884635055623946
hhar,21,2, kd_kldiv_icarl,none, none,1,135,8.348184416111973,25.04455324833592,3.274610543457998,9.823831630373997
hhar,21,2, kd_kldiv_icarl,none, none,2,100,5.533405106763045,16.600215320289134,3.4634479716834097,10.390343915050227
hhar,21,2, kd_kldiv_icarl,none, none,2,390,5.706611140589748,17.11983342176924,3.978298083092604,11.93489424927781
hhar,21,2, kd_kldiv_icarl,none, none,2,1520,5.95633150536429,17.86899451609287,6.421383687246728,19.264151061740183
hhar,21,2, kd_kldiv_icarl,none, none,2,5928,6.819868302624673,20.459604907874017,12.779655889525182,38.33896766857554
hhar,21,2, kd_kldiv_icarl,none, none,2,135,8.372958852185144,25.11887655655543,3.3068917464464898,9.92067523933947
hhar,21,2, kd_kldiv_icarl,none, none,3,100,5.466812829838858,16.400438489516578,3.4481463337110148,10.344439001133043
hhar,21,2, kd_kldiv_icarl,none, none,3,390,5.610800905691251,16.83240271707376,4.0316038540047066,12.094811562014122
hhar,21,2, kd_kldiv_icarl,none, none,3,1520,5.937860526613615,17.813581579840847,6.504177646656276,19.51253293996884
hhar,21,2, kd_kldiv_icarl,none, none,3,5928,6.658345305557465,19.9750359166724,12.817206462710676,38.451619388132045
hhar,21,2, kd_kldiv_icarl,none, none,3,135,8.817072390640778,26.451217171922327,3.394922565461861,10.184767696385585
hhar,21,2, kd_kldiv_icarl,none, none,4,100,5.442549027047223,16.32764708114167,3.4196471929136245,10.258941578740876
hhar,21,2, kd_kldiv_icarl,none, none,4,390,5.379497453466885,16.138492360400658,3.917201432896158,11.751604298688472
hhar,21,2, kd_kldiv_icarl,none, none,4,1520,5.801180697025524,17.403542091076574,6.405475144502191,19.21642543350657
hhar,21,2, kd_kldiv_icarl,none, none,4,5928,6.613857589568943,19.84157276870683,12.797628552746028,38.392885658238086
hhar,21,2, kd_kldiv_icarl,none, none,4,135,8.904119256718293,26.71235777015488,3.357874709533321,10.07362412859996
hhar,21,2, cn_lfc_mr_icarl,none, none,0,100,7.515282708696193,22.54584812608858,3.4953394650999043,10.486018395299713
hhar,21,2, cn_lfc_mr_icarl,none, none,0,390,7.433545539466041,22.30063661839813,3.959884788571961,11.87965436571588
hhar,21,2, cn_lfc_mr_icarl,none, none,0,1520,8.537771033192117,25.613313099576366,6.3563452255394735,19.069035676618416
hhar,21,2, cn_lfc_mr_icarl,none, none,0,5928,10.333123329178324,30.99936998753498,12.701865026934282,38.10559508080284
hhar,21,2, cn_lfc_mr_icarl,none, none,0,135,10.343181072175504,31.02954321652651,3.143054558792048,9.429163676376143
hhar,21,2, cn_lfc_mr_icarl,none, none,1,100,8.273902956727479,24.82170887018244,3.315122231013244,9.945366693039736
hhar,21,2, cn_lfc_mr_icarl,none, none,1,390,7.935391721522644,23.80617516456793,3.845612645438976,11.536837936316926
hhar,21,2, cn_lfc_mr_icarl,none, none,1,1520,8.41407191982424,25.24221575947272,6.432531745814614,19.297595237443844
hhar,21,2, cn_lfc_mr_icarl,none, none,1,5928,10.153875273031495,30.46162581909448,12.926848785868948,38.780546357606845
hhar,21,2, cn_lfc_mr_icarl,none, none,1,135,11.506161725645264,34.51848517693579,3.106416569484605,9.319249708453814
hhar,21,2, cn_lfc_mr_icarl,none, none,2,100,7.160754297342565,21.48226289202769,3.2942931802322466,9.88287954069674
hhar,21,2, cn_lfc_mr_icarl,none, none,2,390,7.187550784854424,21.56265235456328,3.8795802048510977,11.638740614553292
hhar,21,2, cn_lfc_mr_icarl,none, none,2,1520,7.895189170553175,23.685567511659528,6.415935012118682,19.24780503635605
hhar,21,2, cn_lfc_mr_icarl,none, none,2,5928,9.685859540363564,29.057578621090705,12.869066414174934,38.6071992425248
hhar,21,2, cn_lfc_mr_icarl,none, none,2,135,10.290965978759855,30.87289793627957,3.1966501193741963,9.589950358122588
hhar,21,2, cn_lfc_mr_icarl,none, none,3,100,8.16031944114301,24.48095832342903,3.4024261932406152,10.207278579721848
hhar,21,2, cn_lfc_mr_icarl,none, none,3,390,8.101089594430393,24.30326878329118,3.937361744811965,11.812085234435896
hhar,21,2, cn_lfc_mr_icarl,none, none,3,1520,8.971942943941666,26.915828831824992,6.399176096005571,19.19752828801672
hhar,21,2, cn_lfc_mr_icarl,none, none,3,5928,10.570644105432764,31.711932316298284,12.743158529553972,38.22947558866193
