Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5,Task 6
100,Random,0.9436008023641698,0.9413141487541523,0.9355170441434884,0.9536341986293848,0.9697776441751088
235,Random,0.9181526579353133,0.9079169345630042,0.904401228152561,0.9298311541333207,0.9471114170122841
554,Random,0.8935883754328605,0.8818521933153904,0.8773096268587963,0.9203901345842476,0.9131243991810968
1303,Random,0.8346982710264216,0.8468572434319481,0.8502888863981013,0.9028497508016149,0.8593828487267354
255,Random,0.9144570162629224,0.9154485461646424,0.9039339181435471,0.9333752923669647,0.9497760609882573
100,EWC_Replay,0.9412932769852224,0.9402565805913209,0.9286954533889707,0.9549505582825545,0.9670453464901475
235,EWC_Replay,0.9061312319598286,0.9109887318430976,0.8985604817241695,0.9301479749949105,0.9451332708894011
554,EWC_Replay,0.8896164813874259,0.8790003087663604,0.8705727654926977,0.9205256649134068,0.9168047415367291
1303,EWC_Replay,0.8493010090390615,0.848816206026504,0.8719819929667681,0.89101659480259,0.8570312384111992
255,EWC_Replay,0.9123746159708308,0.9164652666572773,0.9085573693977423,0.9414937255038509,0.9519824905937725
100,iCaRL,0.7833588349937401,0.8008578293370835,0.8116788287196351,0.9103224574269183,0.8723371715951974
235,iCaRL,0.5668717730324854,0.6437334377211665,0.6205735578854364,0.6732901780061464,0.5801987522288565
554,iCaRL,0.4392526663427672,0.2738254020571094,0.48166707766645767,0.5752934598361428,0.2850330838205476
1303,iCaRL,0.428589587205139,0.40030522934202145,0.4914212339517218,0.5816648617258373,0.42011113912830855
255,iCaRL,0.5336323170948722,0.55738474035552,0.6328615016189673,0.7303476971666986,0.600855700036228
100,LUCIR,0.6400627587187252,0.7124981997353682,0.7008410339404688,0.8567428769289994,0.735393182781784
235,LUCIR,0.6130317328540686,0.6093564647103518,0.6872480018250482,0.7390146422216956,0.6826919043545913
554,LUCIR,0.43842634408373565,0.4660802291179132,0.5460092075344546,0.49603834378689693,0.5746805490186019
1303,LUCIR,0.4583301294636041,0.4378866078422768,0.5055099639718801,0.6466004129824406,0.4559042601500745
255,LUCIR,0.6111890286236064,0.6267166792102608,0.6471400723192596,0.7524161117964424,0.7522055481306124
100,VAE_BBox,0.973601610755154,0.9866205260768587,0.9885965100983269,0.9858131561033423,0.9953944473729265
235,VAE_BBox,0.973601610755154,0.9866205260768587,0.9885965100983269,0.9858131561033423,0.9953944473729265
554,VAE_BBox,0.973601610755154,0.9866205260768587,0.9885965100983269,0.9858131561033423,0.9953944473729265
1303,VAE_BBox,0.973601610755154,0.9866205260768587,0.9885965100983269,0.9858131561033423,0.9953944473729265
255,VAE_BBox,0.973601610755154,0.9866205260768587,0.9885965100983269,0.9858131561033423,0.9953944473729265
100,VAE_Filter,0.9709517698893664,0.9863175794830676,0.9886246239279681,0.9875501708070706,0.9964699173567372
235,VAE_Filter,0.9709517698893664,0.9863175794830676,0.9886246239279681,0.9875501708070706,0.9964699173567372
554,VAE_Filter,0.9709517698893664,0.9863175794830676,0.9886246239279681,0.9875501708070706,0.9964699173567372
1303,VAE_Filter,0.9709517698893664,0.9863175794830676,0.9886246239279681,0.9875501708070706,0.9964699173567372
255,VAE_Filter,0.9709517698893664,0.9863175794830676,0.9886246239279681,0.9875501708070706,0.9964699173567372
100,VAE_GMM,0.9889838211062891,0.9921077643691926,0.993482521278128,0.9865249099023168,0.9965175347168097
235,VAE_GMM,0.9889838211062891,0.9921077643691926,0.993482521278128,0.9865249099023168,0.9965175347168097
554,VAE_GMM,0.9889838211062891,0.9921077643691926,0.993482521278128,0.9865249099023168,0.9965175347168097
1303,VAE_GMM,0.9889838211062891,0.9921077643691926,0.993482521278128,0.9865249099023168,0.9965175347168097
255,VAE_GMM,0.9889838211062891,0.9921077643691926,0.993482521278128,0.9865249099023168,0.9965175347168097
