Exemplar_Size,Method,Task 2,Task 3
100,Random,0.2611840913247203,0.20349247046700156
300,Random,0.31508007971157015,0.2136233391914453
898,Random,0.40571304504280226,0.2960869494272538
2692,Random,0.4081520744314524,0.3020092531412095
135,Random,0.30865768348144146,0.2135596123097132
100,EWC_Replay,0.266056913977858,0.1991199098500891
300,EWC_Replay,0.3334925419540423,0.2569447583630941
898,EWC_Replay,0.4020596373235925,0.3055937675904833
2692,EWC_Replay,0.3947470583012463,0.3001512021364746
135,EWC_Replay,0.2988171368419859,0.252703623609979
100,iCaRL,0.46271999222995847,0.17661840955876737
300,iCaRL,0.4622719292549916,0.19133700819991922
898,iCaRL,0.5247716410543348,0.17510127250269278
2692,iCaRL,0.5686658993592688,0.17864977296357545
135,iCaRL,0.4381377695229773,0.1932588443702077
100,LUCIR,0.4129427940954042,0.2688229694559752
300,LUCIR,0.5239939588521687,0.2677911610612723
898,LUCIR,0.5176092461936745,0.2904438445118301
2692,LUCIR,0.5053943835908965,0.29901600687877744
135,LUCIR,0.4735067986942328,0.25819046106937704
100,VAE_BBox,0.65626705519058,0.42404454578683454
300,VAE_BBox,0.65626705519058,0.42404454578683454
898,VAE_BBox,0.65626705519058,0.42404454578683454
2692,VAE_BBox,0.65626705519058,0.42404454578683454
135,VAE_BBox,0.65626705519058,0.42404454578683454
100,VAE_Filter,0.6639039470636241,0.40969382798060316
300,VAE_Filter,0.6639039470636241,0.40969382798060316
898,VAE_Filter,0.6639039470636241,0.40969382798060316
2692,VAE_Filter,0.6639039470636241,0.40969382798060316
135,VAE_Filter,0.6639039470636241,0.40969382798060316
100,VAE_GMM,0.79806285414144,0.6519301967199634
300,VAE_GMM,0.79806285414144,0.6519301967199634
898,VAE_GMM,0.79806285414144,0.6519301967199634
2692,VAE_GMM,0.79806285414144,0.6519301967199634
135,VAE_GMM,0.79806285414144,0.6519301967199634
