Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9679121387635169,0.9774179550581715
300,Random,0.9619501132964141,0.9684141440685957
898,Random,0.9386608558711401,0.9550112326251188
2692,Random,0.9393084139910214,0.9342478873936606
135,Random,0.9655787929109162,0.9750709286632474
100,EWC_Replay,0.9672900291076143,0.9752065123597775
300,EWC_Replay,0.9592948961947332,0.9669332663989819
898,EWC_Replay,0.9486709784435339,0.9536156969058568
2692,EWC_Replay,0.929899971962738,0.9272196894762229
135,EWC_Replay,0.9667050813384586,0.9754380902873862
100,iCaRL,0.702988600102113,0.8941328578577924
300,iCaRL,0.6411437049452463,0.9130936257469376
898,iCaRL,0.4257934972173194,0.9124237805285049
2692,iCaRL,0.40089369508453426,0.8268901699458046
135,iCaRL,0.7177825342331176,0.9284216205646278
100,LUCIR,0.8544408534784242,0.9534775999542985
300,LUCIR,0.8463058159374236,0.9411145990402318
898,LUCIR,0.7421661499190235,0.8998846541699872
2692,LUCIR,0.7093918625466863,0.805093881600036
135,LUCIR,0.8699298091603994,0.9495099197080094
100,VAE_BBox,0.9669056492107072,0.9809429553378971
300,VAE_BBox,0.9669056492107072,0.9809429553378971
898,VAE_BBox,0.9669056492107072,0.9809429553378971
2692,VAE_BBox,0.9669056492107072,0.9809429553378971
135,VAE_BBox,0.9669056492107072,0.9809429553378971
100,VAE_Filter,0.9675546797621579,0.9799499750605636
300,VAE_Filter,0.9675546797621579,0.9799499750605636
898,VAE_Filter,0.9675546797621579,0.9799499750605636
2692,VAE_Filter,0.9675546797621579,0.9799499750605636
135,VAE_Filter,0.9675546797621579,0.9799499750605636
100,VAE_GMM,0.9678275730404404,0.9817079010486331
300,VAE_GMM,0.9678275730404404,0.9817079010486331
898,VAE_GMM,0.9678275730404404,0.9817079010486331
2692,VAE_GMM,0.9678275730404404,0.9817079010486331
135,VAE_GMM,0.9678275730404404,0.9817079010486331
