Exemplar_Size,Task 1,Task 2,Task 3,Method
100,0.9924650161463939,0.3909214092140922,0.3006310958118187,EWC_Replay
100,0.9871645274212367,0.4374643874643874,0.2117039586919105,EWC_Replay
100,0.9990314769975785,0.5132253711201079,0.20275387263339067,EWC_Replay
100,1.0,0.4743338008415147,0.2293746414228342,EWC_Replay
100,0.999103139013453,0.48064516129032253,0.24945496270797474,EWC_Replay
100,0.9876489707475622,0.4410432395332876,0.21663798049340213,EWC_Replay
100,0.9956170703575549,0.49018232819074326,0.3215146299483649,EWC_Replay
100,0.9948081264108352,0.485230352303523,0.26574870912220305,EWC_Replay
100,0.9904034896401308,0.46794783802333556,0.2982214572576018,EWC_Replay
100,0.995048439181916,0.49661246612466126,0.33092369477911643,EWC_Replay
100,0.9884405670665213,0.48272108843537415,0.28135398737808376,EWC_Replay
100,0.9876489707475622,0.531156462585034,0.3380378657487091,EWC_Replay
100,0.9962546816479401,0.4495538778311599,0.2115892139988525,EWC_Replay
100,0.9992736077481841,0.4608695652173913,0.31244979919678706,EWC_Replay
100,0.9944025834230354,0.3983527796842828,0.28066551921973604,EWC_Replay
100,0.9978768577494692,0.5566801619433198,0.27010900745840505,EWC_Replay
100,0.9956018518518519,0.5189115646258504,0.22581755593803784,EWC_Replay
100,0.9917241379310345,0.5076190476190476,0.23648881239242683,EWC_Replay
100,1.0,0.5075736325385694,0.3111876075731498,EWC_Replay
100,0.9990314769975785,0.45185185185185184,0.2330464716006885,EWC_Replay
100,0.9937578027465668,0.4479066575154427,0.2859437751004016,EWC_Replay
100,0.9983014861995754,0.5146938775510204,0.27974756167527254,EWC_Replay
100,0.9970319634703196,0.5008547008547009,0.2759609868043603,EWC_Replay
100,0.9889490790899241,0.4023335621139328,0.2748135398737809,EWC_Replay
100,0.9984072810011376,0.5422159887798037,0.33792312105565114,EWC_Replay
100,0.9928980526918672,0.4823848238482385,0.32312105565117616,EWC_Replay
100,0.9917241379310345,0.5071225071225072,0.26620768789443483,EWC_Replay
100,0.9963401506996771,0.38311599176389843,0.24142283419391847,EWC_Replay
100,0.99375,0.49333333333333335,0.29191049913941475,EWC_Replay
100,0.9866977829638273,0.4242165242165242,0.23648881239242683,EWC_Replay
394,0.9961248654467167,0.5017615176151761,0.3780837636259323,EWC_Replay
394,0.9834305717619604,0.5247863247863248,0.2517498565691336,EWC_Replay
394,0.9987893462469734,0.48690958164642373,0.24509466437177277,EWC_Replay
394,0.9991031390134528,0.5669004207573632,0.34136546184738953,EWC_Replay
394,0.9979820627802691,0.5436185133239831,0.37108433734939755,EWC_Replay
394,0.9878656554712894,0.48442004118050797,0.3465289730349971,EWC_Replay
394,0.9946943483275662,0.5082748948106591,0.2906483075157774,EWC_Replay
394,0.9923250564334086,0.5668021680216803,0.33126792885829026,EWC_Replay
394,0.9893129770992367,0.5147563486616336,0.32553069420539293,EWC_Replay
394,0.9956942949407965,0.5556910569105691,0.3524956970740103,EWC_Replay
394,0.9932388222464559,0.5210884353741496,0.31899024670109005,EWC_Replay
394,0.9863488624052005,0.47877551020408154,0.31841652323580033,EWC_Replay
394,0.9950062421972534,0.5111873713109129,0.3173838209982788,EWC_Replay
394,1.0,0.5050490883590463,0.34434882386689614,EWC_Replay
394,0.9952637244348761,0.5537405628002745,0.3091222030981067,EWC_Replay
394,0.9978768577494692,0.5207827260458839,0.31267928858290295,EWC_Replay
394,0.9958333333333333,0.44925170068027215,0.3016637980493402,EWC_Replay
394,0.9912643678160918,0.4523809523809524,0.3247274813539874,EWC_Replay
394,0.9984072810011376,0.6385694249649368,0.3915088927137119,EWC_Replay
394,0.9990314769975785,0.45754985754985744,0.21342512908777964,EWC_Replay
394,0.9955056179775281,0.5232669869595058,0.29363166953528397,EWC_Replay
394,0.9985138004246285,0.5586394557823129,0.36259323006310956,EWC_Replay
394,0.9956621004566208,0.4793447293447294,0.2138841078600114,EWC_Replay
394,0.9878656554712892,0.536993822923816,0.31795754446356855,EWC_Replay
394,0.9997724687144484,0.5423562412342217,0.36179001721170395,EWC_Replay
394,0.9947308132875143,0.614769647696477,0.3142857142857142,EWC_Replay
394,0.9910344827586206,0.4485754985754986,0.2356855995410212,EWC_Replay
394,0.9941872981700752,0.5279341111873712,0.2931726907630522,EWC_Replay
394,0.9951388888888888,0.5583673469387754,0.24325874928284566,EWC_Replay
394,0.9827304550758459,0.45954415954415956,0.19575444635685596,EWC_Replay
1550,0.9933261571582348,0.5111111111111112,0.3729202524383247,EWC_Replay
1550,0.9866977829638273,0.5337606837606838,0.2189328743545611,EWC_Replay
1550,0.998547215496368,0.5090418353576248,0.26437177280550767,EWC_Replay
1550,0.9993273542600898,0.6189340813464236,0.36167527251864595,EWC_Replay
1550,1.0,0.6065918653576438,0.37383820998278827,EWC_Replay
1550,0.9889490790899241,0.5142072752230611,0.3646586345381526,EWC_Replay
1550,0.9956170703575549,0.6092566619915848,0.41285140562248995,EWC_Replay
1550,0.9961625282167044,0.5494579945799458,0.36259323006310956,EWC_Replay
1550,0.9928026172300981,0.5724090597117365,0.3476764199655765,EWC_Replay
1550,0.993756727664155,0.5105691056910568,0.3482501434308663,EWC_Replay
1550,0.988876772082879,0.5292517006802722,0.384968445209409,EWC_Replay
1550,0.9893824485373782,0.511156462585034,0.32358003442340794,EWC_Replay
1550,0.9942571785268415,0.5363074811256006,0.31405622489959834,EWC_Replay
1550,0.9992736077481841,0.4774193548387097,0.33585771658060815,EWC_Replay
1550,0.9956942949407965,0.5088538091969801,0.35238095238095235,EWC_Replay
1550,0.9989384288747345,0.578272604588394,0.3054503729202524,EWC_Replay
1550,0.9974537037037037,0.5556462585034014,0.2969592656339644,EWC_Replay
1550,0.9910344827586208,0.4882993197278912,0.3376936316695353,EWC_Replay
1550,0.9988623435722414,0.5897615708274895,0.38129661503155476,EWC_Replay
1550,0.9995157384987893,0.5085470085470085,0.20137693631669534,EWC_Replay
1550,0.9937578027465668,0.5708991077556623,0.3225473321858864,EWC_Replay
1550,0.9989384288747347,0.5436734693877552,0.325530694205393,EWC_Replay
1550,0.9956621004566211,0.49544159544159544,0.28169822145725754,EWC_Replay
1550,0.9874322860238353,0.46122168840082356,0.3520367183017785,EWC_Replay
1550,0.9984072810011376,0.5286115007012622,0.4076878944348823,EWC_Replay
1550,0.9945017182130584,0.4746612466124661,0.33149741824440615,EWC_Replay
1550,0.9917241379310344,0.5103988603988604,0.28709122203098103,EWC_Replay
1550,0.9956942949407965,0.46122168840082367,0.28364888123924265,EWC_Replay
1550,0.9921296296296296,0.5103401360544217,0.2838783706253586,EWC_Replay
