Exemplar_Size,Method,Task 2
100,EWC_Replay,0.325268817204301
100,EWC_Replay,0.3924731182795699
100,EWC_Replay,0.6129032258064516
100,EWC_Replay,0.3387096774193548
100,EWC_Replay,0.303763440860215
100,EWC_Replay,0.4274193548387097
100,EWC_Replay,0.4919354838709677
100,EWC_Replay,0.3306451612903225
100,EWC_Replay,0.4166666666666667
100,EWC_Replay,0.4193548387096774
100,EWC_Replay,0.4086021505376344
100,EWC_Replay,0.4327956989247312
100,EWC_Replay,0.5510752688172043
100,EWC_Replay,0.3629032258064516
100,EWC_Replay,0.4139784946236559
100,EWC_Replay,0.4758064516129032
100,EWC_Replay,0.5053763440860215
100,EWC_Replay,0.4973118279569892
100,EWC_Replay,0.5
100,EWC_Replay,0.4274193548387097
100,EWC_Replay,0.5483870967741935
100,EWC_Replay,0.4166666666666667
100,EWC_Replay,0.3682795698924731
100,EWC_Replay,0.4758064516129032
100,EWC_Replay,0.3924731182795699
100,EWC_Replay,0.3897849462365591
100,EWC_Replay,0.4059139784946236
100,EWC_Replay,0.3602150537634409
100,EWC_Replay,0.4462365591397849
100,EWC_Replay,0.5161290322580645
235,EWC_Replay,0.3790322580645161
235,EWC_Replay,0.3924731182795699
235,EWC_Replay,0.5403225806451613
235,EWC_Replay,0.3897849462365591
235,EWC_Replay,0.3709677419354839
235,EWC_Replay,0.4543010752688172
235,EWC_Replay,0.5161290322580645
235,EWC_Replay,0.4301075268817204
235,EWC_Replay,0.4086021505376344
235,EWC_Replay,0.4112903225806452
235,EWC_Replay,0.3924731182795699
235,EWC_Replay,0.5456989247311828
235,EWC_Replay,0.5403225806451613
235,EWC_Replay,0.3387096774193548
235,EWC_Replay,0.4139784946236559
235,EWC_Replay,0.4677419354838709
235,EWC_Replay,0.5161290322580645
235,EWC_Replay,0.532258064516129
235,EWC_Replay,0.3682795698924731
235,EWC_Replay,0.4059139784946236
235,EWC_Replay,0.5645161290322581
235,EWC_Replay,0.478494623655914
235,EWC_Replay,0.3817204301075269
235,EWC_Replay,0.4919354838709677
235,EWC_Replay,0.4166666666666667
235,EWC_Replay,0.5161290322580645
235,EWC_Replay,0.4731182795698925
235,EWC_Replay,0.3198924731182795
235,EWC_Replay,0.4569892473118279
235,EWC_Replay,0.5376344086021505
554,EWC_Replay,0.3548387096774194
554,EWC_Replay,0.4838709677419355
554,EWC_Replay,0.5376344086021505
554,EWC_Replay,0.3172043010752688
554,EWC_Replay,0.3010752688172043
554,EWC_Replay,0.4811827956989247
554,EWC_Replay,0.5403225806451613
554,EWC_Replay,0.4354838709677419
554,EWC_Replay,0.3440860215053763
554,EWC_Replay,0.4543010752688172
554,EWC_Replay,0.4354838709677419
554,EWC_Replay,0.4354838709677419
554,EWC_Replay,0.5134408602150538
554,EWC_Replay,0.4112903225806452
554,EWC_Replay,0.4596774193548387
554,EWC_Replay,0.4005376344086021
554,EWC_Replay,0.5080645161290323
554,EWC_Replay,0.5698924731182796
554,EWC_Replay,0.4677419354838709
554,EWC_Replay,0.3736559139784946
554,EWC_Replay,0.6263440860215054
554,EWC_Replay,0.4032258064516129
554,EWC_Replay,0.3548387096774194
554,EWC_Replay,0.4274193548387097
554,EWC_Replay,0.4327956989247312
554,EWC_Replay,0.4650537634408602
554,EWC_Replay,0.4247311827956989
554,EWC_Replay,0.3709677419354839
554,EWC_Replay,0.4032258064516129
554,EWC_Replay,0.510752688172043
1303,EWC_Replay,0.3172043010752688
1303,EWC_Replay,0.3682795698924731
1303,EWC_Replay,0.6182795698924731
1303,EWC_Replay,0.3225806451612903
1303,EWC_Replay,0.4327956989247312
1303,EWC_Replay,0.4354838709677419
1303,EWC_Replay,0.489247311827957
1303,EWC_Replay,0.4301075268817204
1303,EWC_Replay,0.3897849462365591
1303,EWC_Replay,0.4247311827956989
1303,EWC_Replay,0.3897849462365591
1303,EWC_Replay,0.478494623655914
1303,EWC_Replay,0.4623655913978494
1303,EWC_Replay,0.3521505376344086
1303,EWC_Replay,0.3736559139784946
1303,EWC_Replay,0.4865591397849462
1303,EWC_Replay,0.5241935483870968
1303,EWC_Replay,0.5403225806451613
1303,EWC_Replay,0.4758064516129032
1303,EWC_Replay,0.3870967741935484
1303,EWC_Replay,0.5456989247311828
1303,EWC_Replay,0.4569892473118279
1303,EWC_Replay,0.3602150537634409
1303,EWC_Replay,0.5591397849462365
1303,EWC_Replay,0.3897849462365591
1303,EWC_Replay,0.3897849462365591
1303,EWC_Replay,0.3790322580645161
1303,EWC_Replay,0.293010752688172
1303,EWC_Replay,0.5672043010752689
1303,EWC_Replay,0.5483870967741935
95,EWC_Replay,0.336021505376344
95,EWC_Replay,0.4381720430107527
95,EWC_Replay,0.5456989247311828
95,EWC_Replay,0.4301075268817204
95,EWC_Replay,0.3467741935483871
95,EWC_Replay,0.4193548387096774
95,EWC_Replay,0.4865591397849462
95,EWC_Replay,0.3413978494623655
95,EWC_Replay,0.4247311827956989
95,EWC_Replay,0.4569892473118279
95,EWC_Replay,0.3736559139784946
95,EWC_Replay,0.4247311827956989
95,EWC_Replay,0.4811827956989247
95,EWC_Replay,0.3682795698924731
95,EWC_Replay,0.4193548387096774
95,EWC_Replay,0.3951612903225806
95,EWC_Replay,0.6021505376344086
95,EWC_Replay,0.5026881720430108
95,EWC_Replay,0.3978494623655914
95,EWC_Replay,0.3951612903225806
95,EWC_Replay,0.4489247311827957
95,EWC_Replay,0.4354838709677419
95,EWC_Replay,0.3870967741935484
95,EWC_Replay,0.5026881720430108
95,EWC_Replay,0.4086021505376344
95,EWC_Replay,0.4569892473118279
95,EWC_Replay,0.4166666666666667
95,EWC_Replay,0.3548387096774194
95,EWC_Replay,0.3870967741935484
95,EWC_Replay,0.4301075268817204
100,Random,0.3387096774193548
100,Random,0.4086021505376344
100,Random,0.5725806451612904
100,Random,0.3198924731182795
100,Random,0.3064516129032258
100,Random,0.4543010752688172
100,Random,0.5268817204301075
100,Random,0.3790322580645161
100,Random,0.3279569892473118
100,Random,0.4247311827956989
100,Random,0.4919354838709677
100,Random,0.4139784946236559
100,Random,0.5188172043010753
100,Random,0.3655913978494624
100,Random,0.4811827956989247
100,Random,0.478494623655914
100,Random,0.489247311827957
100,Random,0.4247311827956989
100,Random,0.4489247311827957
100,Random,0.4112903225806452
100,Random,0.5456989247311828
100,Random,0.4139784946236559
100,Random,0.3629032258064516
100,Random,0.4973118279569892
100,Random,0.4435483870967742
100,Random,0.4704301075268817
100,Random,0.4032258064516129
100,Random,0.3575268817204301
100,Random,0.4032258064516129
100,Random,0.5295698924731183
235,Random,0.3172043010752688
235,Random,0.3817204301075269
235,Random,0.5698924731182796
235,Random,0.314516129032258
235,Random,0.3091397849462365
235,Random,0.4543010752688172
235,Random,0.489247311827957
235,Random,0.4462365591397849
235,Random,0.4112903225806452
235,Random,0.3924731182795699
235,Random,0.4005376344086021
235,Random,0.4354838709677419
235,Random,0.5134408602150538
235,Random,0.3897849462365591
235,Random,0.4247311827956989
235,Random,0.4543010752688172
235,Random,0.5080645161290323
235,Random,0.521505376344086
235,Random,0.4704301075268817
235,Random,0.3924731182795699
235,Random,0.5967741935483871
235,Random,0.4354838709677419
235,Random,0.3548387096774194
235,Random,0.4381720430107527
235,Random,0.3924731182795699
235,Random,0.4086021505376344
235,Random,0.4569892473118279
235,Random,0.4462365591397849
235,Random,0.4704301075268817
235,Random,0.5456989247311828
554,Random,0.3897849462365591
554,Random,0.3655913978494624
554,Random,0.5752688172043011
554,Random,0.3870967741935484
554,Random,0.4193548387096774
554,Random,0.4489247311827957
554,Random,0.5080645161290323
554,Random,0.4704301075268817
554,Random,0.3951612903225806
554,Random,0.5188172043010753
554,Random,0.489247311827957
554,Random,0.478494623655914
554,Random,0.521505376344086
554,Random,0.4166666666666667
554,Random,0.4543010752688172
554,Random,0.3844086021505376
554,Random,0.5483870967741935
554,Random,0.5591397849462365
554,Random,0.5
554,Random,0.3817204301075269
554,Random,0.5403225806451613
554,Random,0.3790322580645161
554,Random,0.3682795698924731
554,Random,0.6048387096774194
554,Random,0.4462365591397849
554,Random,0.478494623655914
554,Random,0.4408602150537634
554,Random,0.336021505376344
554,Random,0.4543010752688172
554,Random,0.5080645161290323
1303,Random,0.3897849462365591
1303,Random,0.4274193548387097
1303,Random,0.5161290322580645
1303,Random,0.4408602150537634
1303,Random,0.3709677419354839
1303,Random,0.543010752688172
1303,Random,0.4865591397849462
1303,Random,0.4704301075268817
1303,Random,0.5295698924731183
1303,Random,0.4139784946236559
1303,Random,0.3548387096774194
1303,Random,0.4650537634408602
1303,Random,0.5188172043010753
1303,Random,0.4112903225806452
1303,Random,0.4301075268817204
1303,Random,0.4516129032258064
1303,Random,0.5026881720430108
1303,Random,0.478494623655914
1303,Random,0.4865591397849462
1303,Random,0.3736559139784946
1303,Random,0.5564516129032258
1303,Random,0.3790322580645161
1303,Random,0.3440860215053763
1303,Random,0.3817204301075269
1303,Random,0.3709677419354839
1303,Random,0.4462365591397849
1303,Random,0.4327956989247312
1303,Random,0.3978494623655914
1303,Random,0.5403225806451613
1303,Random,0.5080645161290323
95,Random,0.3494623655913978
95,Random,0.3978494623655914
95,Random,0.5295698924731183
95,Random,0.3225806451612903
95,Random,0.3924731182795699
95,Random,0.4193548387096774
95,Random,0.4838709677419355
95,Random,0.4005376344086021
95,Random,0.3870967741935484
95,Random,0.3924731182795699
95,Random,0.4112903225806452
95,Random,0.4220430107526882
95,Random,0.4193548387096774
95,Random,0.3844086021505376
95,Random,0.4220430107526882
95,Random,0.4811827956989247
95,Random,0.553763440860215
95,Random,0.5268817204301075
95,Random,0.5
