Exemplar_Size,Task 1,Task 2,Task 3,Method
100,1.0,0.8748201438848922,0.6492462311557788,EWC_Replay
100,1.0,0.9692307692307693,0.5949748743718594,EWC_Replay
100,1.0,0.6454545454545456,0.6693467336683417,EWC_Replay
100,1.0,0.7525000000000001,0.28844221105527634,EWC_Replay
100,1.0,0.6438709677419354,0.3155778894472362,EWC_Replay
100,1.0,0.7368421052631579,0.4733668341708543,EWC_Replay
100,1.0,0.6851612903225807,0.43819095477386927,EWC_Replay
100,1.0,0.6388059701492538,0.514572864321608,EWC_Replay
100,1.0,0.899099099099099,0.828140703517588,EWC_Replay
100,0.9777777777777779,0.7107913669064748,0.6271356783919598,EWC_Replay
100,1.0,0.8761194029850745,0.47236180904522607,EWC_Replay
100,1.0,0.8153846153846154,0.5517587939698492,EWC_Replay
100,1.0,0.7019230769230769,0.6060301507537689,EWC_Replay
100,1.0,0.70625,0.24221105527638187,EWC_Replay
100,0.9833333333333334,0.6466165413533835,0.4452261306532663,EWC_Replay
100,1.0,0.9841726618705037,0.5326633165829145,EWC_Replay
100,0.9897435897435898,0.95748031496063,0.828140703517588,EWC_Replay
100,1.0,0.9181102362204724,0.5768844221105527,EWC_Replay
100,1.0,0.803030303030303,0.4100502512562814,EWC_Replay
100,1.0,0.6183206106870229,0.5246231155778894,EWC_Replay
100,1.0,0.765151515151515,0.4341708542713568,EWC_Replay
100,1.0,0.9153846153846155,0.46934673366834173,EWC_Replay
100,1.0,0.9163636363636364,0.6552763819095478,EWC_Replay
100,1.0,0.5157894736842106,0.45628140703517583,EWC_Replay
100,1.0,0.7500000000000001,0.42713567839195976,EWC_Replay
100,0.9970149253731343,0.828985507246377,0.41608040201005025,EWC_Replay
100,0.9704545454545453,0.543939393939394,0.46130653266331656,EWC_Replay
100,1.0,0.9473684210526315,0.48442211055276374,EWC_Replay
100,1.0,0.7196850393700787,0.5809045226130652,EWC_Replay
100,1.0,0.9826923076923076,0.6693467336683417,EWC_Replay
191,1.0,0.9223021582733812,0.693467336683417,EWC_Replay
191,1.0,0.9673076923076923,0.693467336683417,EWC_Replay
191,1.0,0.6984848484848485,0.6301507537688443,EWC_Replay
191,1.0,0.8425,0.2894472361809045,EWC_Replay
191,1.0,0.6774193548387096,0.40301507537688436,EWC_Replay
191,1.0,0.8736842105263157,0.5407035175879397,EWC_Replay
191,1.0,0.7251612903225807,0.4201005025125628,EWC_Replay
191,1.0,0.5925373134328359,0.5135678391959799,EWC_Replay
191,0.9948717948717949,0.9423423423423424,0.7587939698492462,EWC_Replay
191,0.9722222222222221,0.7438848920863309,0.5989949748743718,EWC_Replay
191,1.0,0.8895522388059703,0.6954773869346734,EWC_Replay
191,1.0,0.8705128205128204,0.5648241206030151,EWC_Replay
191,1.0,0.6961538461538461,0.6090452261306533,EWC_Replay
191,1.0,0.7962499999999999,0.3005025125628141,EWC_Replay
191,0.975,0.6195488721804512,0.46130653266331656,EWC_Replay
191,1.0,0.9928057553956835,0.7467336683417085,EWC_Replay
191,1.0,0.9748031496062992,0.8201005025125628,EWC_Replay
191,1.0,0.9905511811023622,0.6522613065326632,EWC_Replay
191,1.0,0.7272727272727273,0.3748743718592965,EWC_Replay
191,1.0,0.732824427480916,0.5296482412060302,EWC_Replay
191,1.0,0.7787878787878787,0.44623115577889444,EWC_Replay
191,0.9970588235294118,0.8435897435897438,0.5809045226130654,EWC_Replay
191,1.0,0.9381818181818182,0.7457286432160803,EWC_Replay
191,1.0,0.5353383458646617,0.5457286432160804,EWC_Replay
191,1.0,0.8651515151515152,0.40100502512562813,EWC_Replay
191,0.9940298507462686,0.9115942028985508,0.414070351758794,EWC_Replay
191,0.9795454545454545,0.6378787878787879,0.4793969849246231,EWC_Replay
