Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9935838911529179,0.4043433746800551
390,Random,0.9935872609778331,0.41920456782831267
1520,Random,0.9937556418818088,0.44824571766095683
5928,Random,0.9933407337155182,0.46372120496160657
95,Random,0.9938263011366365,0.3968418980114195
100,EWC_Replay,0.993789235839116,0.4118960425280566
390,EWC_Replay,0.9932137125926024,0.43414451663713327
1520,EWC_Replay,0.9933514771141319,0.4437605827918881
5928,EWC_Replay,0.9936571005031214,0.4510887970072848
95,EWC_Replay,0.9936896101355205,0.40191770033471147
100,iCaRL,0.9979960667190512,0.41262847017129356
390,iCaRL,0.9979152220406792,0.3978893482969088
1520,iCaRL,0.9980110387693544,0.4221460917503445
5928,iCaRL,0.9977837729388194,0.42948218153179757
95,iCaRL,0.9979863649328975,0.4055247095885016
100,LUCIR,0.9974585297177491,0.4732388265406576
390,LUCIR,0.9973298217947381,0.4746406772986808
1520,LUCIR,0.9973337767696069,0.4659106123252608
5928,LUCIR,0.9975648288690819,0.46118921047450284
95,LUCIR,0.9976225075578123,0.4612364638708407
100,VAE_BBox,0.993442360880681,0.7527741681433354
390,VAE_BBox,0.993442360880681,0.7527741681433354
1520,VAE_BBox,0.993442360880681,0.7527741681433354
5928,VAE_BBox,0.993442360880681,0.7527741681433354
95,VAE_BBox,0.993442360880681,0.7527741681433354
100,VAE_Filter,0.993690145606544,0.7595983461311282
390,VAE_Filter,0.993690145606544,0.7595983461311282
1520,VAE_Filter,0.993690145606544,0.7595983461311282
5928,VAE_Filter,0.993690145606544,0.7595983461311282
95,VAE_Filter,0.993690145606544,0.7595983461311282
100,VAE_GMM,0.9938777107036819,0.880480409529435
390,VAE_GMM,0.9938777107036819,0.880480409529435
1520,VAE_GMM,0.9938777107036819,0.880480409529435
5928,VAE_GMM,0.9938777107036819,0.880480409529435
95,VAE_GMM,0.9938777107036819,0.880480409529435
