Exemplar_Size,Task 2,Task 3,Method
100,0.9853658536585366,0.9466666666666667,EWC_Replay
100,0.9767441860465116,1.0,EWC_Replay
100,1.0,0.9866666666666667,EWC_Replay
100,0.9720930232558139,0.9636363636363636,EWC_Replay
100,0.980487804878049,0.890909090909091,EWC_Replay
100,0.9627906976744185,1.0,EWC_Replay
100,0.9951219512195122,0.9454545454545455,EWC_Replay
100,0.9794871794871796,0.9333333333333332,EWC_Replay
100,0.980952380952381,1.0,EWC_Replay
100,0.9692307692307693,0.9466666666666665,EWC_Replay
100,0.9767441860465116,0.953846153846154,EWC_Replay
100,1.0,0.9230769230769231,EWC_Replay
100,0.9684210526315791,1.0,EWC_Replay
100,0.981818181818182,0.8363636363636363,EWC_Replay
100,0.9463414634146343,0.9384615384615385,EWC_Replay
100,0.9761904761904765,0.9733333333333333,EWC_Replay
100,0.9761904761904765,1.0,EWC_Replay
100,0.9681818181818184,1.0,EWC_Replay
100,0.9951219512195122,0.8181818181818181,EWC_Replay
100,0.9641025641025642,1.0,EWC_Replay
100,0.99,1.0,EWC_Replay
100,0.9720930232558139,0.9846153846153847,EWC_Replay
100,0.9860465116279069,1.0,EWC_Replay
100,0.9794871794871796,1.0,EWC_Replay
100,0.9853658536585366,0.890909090909091,EWC_Replay
100,0.9459459459459459,0.9599999999999997,EWC_Replay
100,0.9743589743589745,1.0,EWC_Replay
100,0.9863636363636366,1.0,EWC_Replay
100,0.95,0.953846153846154,EWC_Replay
100,1.0,1.0,EWC_Replay
142,0.9951219512195122,0.9333333333333332,EWC_Replay
142,0.9860465116279069,1.0,EWC_Replay
142,1.0,1.0,EWC_Replay
142,0.9813953488372092,0.9818181818181818,EWC_Replay
142,0.9951219512195122,1.0,EWC_Replay
142,0.9767441860465116,1.0,EWC_Replay
142,0.9951219512195122,0.9272727272727274,EWC_Replay
142,0.9743589743589745,0.9333333333333332,EWC_Replay
142,0.9666666666666668,1.0,EWC_Replay
142,0.9897435897435898,0.96,EWC_Replay
142,0.9813953488372092,1.0,EWC_Replay
142,0.9952380952380953,0.9384615384615385,EWC_Replay
142,0.9789473684210528,1.0,EWC_Replay
142,0.981818181818182,0.9818181818181818,EWC_Replay
142,0.9414634146341465,1.0,EWC_Replay
142,0.961904761904762,0.9866666666666667,EWC_Replay
142,0.9761904761904765,1.0,EWC_Replay
142,0.9772727272727273,1.0,EWC_Replay
142,0.975609756097561,0.9636363636363636,EWC_Replay
142,0.9897435897435898,1.0,EWC_Replay
142,0.9949999999999999,1.0,EWC_Replay
142,0.9813953488372092,1.0,EWC_Replay
142,0.9813953488372092,1.0,EWC_Replay
