Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.344186072815779,0.2815273774656023,0.21110281252625965,0.18778430446903224
300,Random,0.3997376287776984,0.3558925880366827,0.2504606276653185,0.19090955571136164
898,Random,0.4289900788524665,0.36158964563845125,0.30707179909773596,0.23652404391383838
2692,Random,0.39713238832867925,0.35553598662087904,0.2757453107673019,0.2507879735629622
215,Random,0.35017962404950576,0.30826779759712297,0.2102381606854166,0.18775729632606988
100,EWC_Replay,0.3415717343689766,0.2727912297844682,0.19726416971826985,0.1701135657981067
300,EWC_Replay,0.3988925001865094,0.3379626552363911,0.26026036629385785,0.21738539179795804
898,EWC_Replay,0.4327903172878262,0.3458355580381212,0.26220791074956484,0.22301916773006702
2692,EWC_Replay,0.40754948226188137,0.37352024621866164,0.28181486821367774,0.25135461641206974
215,EWC_Replay,0.34729402130692405,0.33861665658063594,0.23649491929261932,0.17935788694737573
100,iCaRL,0.3624554203092395,0.27227659448492786,0.23568824411880826,0.14017321948184516
300,iCaRL,0.5209347987581325,0.2911204141170992,0.18853166418333306,0.16018901186373477
898,iCaRL,0.5639182312632605,0.25421162094163696,0.2003121639361573,0.142372643267923
2692,iCaRL,0.5252548665012611,0.25064033449687984,0.18175866476367802,0.12870482523345333
215,iCaRL,0.5108953960154194,0.2689247580426357,0.2195938282180308,0.14450791821043005
100,LUCIR,0.4737236503737504,0.29992598313117347,0.24488912629583565,0.1985490236696486
300,LUCIR,0.49941553608478534,0.3369778014878142,0.2619609744890506,0.20524099908355295
898,LUCIR,0.5704096494955022,0.3623057966998122,0.2768672752760095,0.2611554810878863
2692,LUCIR,0.527381436331129,0.3880597494017063,0.287483709278623,0.2500581488185349
215,LUCIR,0.4817559045230674,0.33432150543843975,0.2707091905607895,0.21780949399700542
100,VAE_BBox,0.6764505233190994,0.42351784507324014,0.3164173847160886,0.2570474000015639
300,VAE_BBox,0.6764505233190994,0.42351784507324014,0.3164173847160886,0.2570474000015639
898,VAE_BBox,0.6764505233190994,0.42351784507324014,0.3164173847160886,0.2570474000015639
2692,VAE_BBox,0.6764505233190994,0.42351784507324014,0.3164173847160886,0.2570474000015639
215,VAE_BBox,0.6764505233190994,0.42351784507324014,0.3164173847160886,0.2570474000015639
100,VAE_Filter,0.6806948408612609,0.44086636112152344,0.3258659453326981,0.2545758862272405
300,VAE_Filter,0.6806948408612609,0.44086636112152344,0.3258659453326981,0.2545758862272405
898,VAE_Filter,0.6806948408612609,0.44086636112152344,0.3258659453326981,0.2545758862272405
2692,VAE_Filter,0.6806948408612609,0.44086636112152344,0.3258659453326981,0.2545758862272405
215,VAE_Filter,0.6806948408612609,0.44086636112152344,0.3258659453326981,0.2545758862272405
100,VAE_GMM,0.8106318807187088,0.6871978560941013,0.5229884320902044,0.4222574374256719
300,VAE_GMM,0.8106318807187088,0.6871978560941013,0.5229884320902044,0.4222574374256719
898,VAE_GMM,0.8106318807187088,0.6871978560941013,0.5229884320902044,0.4222574374256719
2692,VAE_GMM,0.8106318807187088,0.6871978560941013,0.5229884320902044,0.4222574374256719
215,VAE_GMM,0.8106318807187088,0.6871978560941013,0.5229884320902044,0.4222574374256719
