Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9915834594882313,0.6748484848484849
197,Random,0.991813368121155,0.7137272727272727
390,Random,0.9918436394793528,0.7293333333333333
770,Random,0.9921688885402465,0.7462121212121212
95,Random,0.991326460738573,0.6906060606060607
100,EWC_Replay,0.9921520119516866,0.6745151515151515
197,EWC_Replay,0.991990396139269,0.709
390,EWC_Replay,0.9916759258351768,0.7314242424242424
770,EWC_Replay,0.9919345655099642,0.7276969696969697
95,EWC_Replay,0.9911849958382905,0.6837575757575757
100,iCaRL,0.9940929751165684,0.5246060606060605
197,iCaRL,0.9940412518267412,0.4639090909090909
390,iCaRL,0.9940457402090938,0.40906060606060607
770,iCaRL,0.9938501120339788,0.3928787878787878
95,iCaRL,0.9936181997487863,0.5552121212121212
100,LUCIR,0.994323097596146,0.7583636363636364
197,LUCIR,0.9941931728889074,0.758969696969697
390,LUCIR,0.9944249024959926,0.7771818181818182
770,LUCIR,0.9944118758165943,0.7943939393939394
95,LUCIR,0.9944502253314217,0.7522424242424243
100,VAE_BBox,0.991969874024915,0.802060606060606
197,VAE_BBox,0.991969874024915,0.802060606060606
390,VAE_BBox,0.991969874024915,0.802060606060606
770,VAE_BBox,0.991969874024915,0.802060606060606
95,VAE_BBox,0.991969874024915,0.802060606060606
100,VAE_Filter,0.9911132546097282,0.8006060606060607
197,VAE_Filter,0.9911132546097282,0.8006060606060607
390,VAE_Filter,0.9911132546097282,0.8006060606060607
770,VAE_Filter,0.9911132546097282,0.8006060606060607
95,VAE_Filter,0.9911132546097282,0.8006060606060607
100,VAE_GMM,0.9919400799857604,0.8650909090909091
197,VAE_GMM,0.9919400799857604,0.8650909090909091
390,VAE_GMM,0.9919400799857604,0.8650909090909091
770,VAE_GMM,0.9919400799857604,0.8650909090909091
95,VAE_GMM,0.9919400799857604,0.8650909090909091
