Exemplar_Size,Method,Task 2,Task 3
100,Random,0.4359121627627375,0.266376927708898
142,Random,0.42853019241295104,0.273703970813323
201,Random,0.441681540426368,0.3041783177043316
286,Random,0.447675630967585,0.30075779770160277
135,Random,0.45433427458025155,0.27664753136703407
100,EWC_Replay,0.45045418438521884,0.2516654818531777
142,EWC_Replay,0.44689227915549756,0.26307211794846386
201,EWC_Replay,0.4266566334049093,0.2821109969698477
286,EWC_Replay,0.4431991616727249,0.29399510357135406
135,EWC_Replay,0.4421007723651401,0.2834978006875995
100,iCaRL,0.5429427743393261,0.2545720845708383
142,iCaRL,0.5409882512549179,0.2659946836824964
201,iCaRL,0.5187732371502487,0.25560281989899175
286,iCaRL,0.5251098409891514,0.2824337114625877
135,iCaRL,0.5261995897248771,0.2507077809187355
100,LUCIR,0.5599915414087828,0.37767207046922563
142,LUCIR,0.5744841452289727,0.3996848694763195
201,LUCIR,0.5697246506579839,0.43156961083231116
286,LUCIR,0.57927788490777,0.4050452944994195
135,LUCIR,0.5531964347699979,0.38307772621266395
100,VAE_BBox,0.726042581131087,0.4882879711683769
142,VAE_BBox,0.726042581131087,0.4882879711683769
201,VAE_BBox,0.726042581131087,0.4882879711683769
286,VAE_BBox,0.726042581131087,0.4882879711683769
135,VAE_BBox,0.726042581131087,0.4882879711683769
100,VAE_Filter,0.7256018048362876,0.5006714869202067
142,VAE_Filter,0.7256018048362876,0.5006714869202067
201,VAE_Filter,0.7256018048362876,0.5006714869202067
286,VAE_Filter,0.7256018048362876,0.5006714869202067
135,VAE_Filter,0.7256018048362876,0.5006714869202067
100,VAE_GMM,0.8034001632679794,0.5789412110146188
142,VAE_GMM,0.8034001632679794,0.5789412110146188
201,VAE_GMM,0.8034001632679794,0.5789412110146188
286,VAE_GMM,0.8034001632679794,0.5789412110146188
135,VAE_GMM,0.8034001632679794,0.5789412110146188
