Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9818456345697726,0.9750819165508822
142,Random,0.9807286242918427,0.9810075978087472
201,Random,0.9795297999148574,0.954694928868492
286,Random,0.9824225553076129,0.97342229052344
135,Random,0.9813068338643052,0.9754884800172157
100,EWC_Replay,0.9840709747893656,0.9712581832811719
142,EWC_Replay,0.9826662128846038,0.9783791077802573
201,EWC_Replay,0.9832391314517751,0.9663928325824878
286,EWC_Replay,0.9850345482529391,0.9693195930931563
135,EWC_Replay,0.9847090882723067,0.9785358660921879
100,iCaRL,0.4639261411215434,0.39950448636080815
142,iCaRL,0.4956404104622496,0.3496398645203243
201,iCaRL,0.4558112149663874,0.3182591965718402
286,iCaRL,0.4922249800008421,0.2848787222994119
135,iCaRL,0.47383514846158525,0.38024882694997636
100,LUCIR,0.8542221543888211,0.5913008790273158
142,LUCIR,0.8185532117945911,0.6665242698553043
201,LUCIR,0.8539060600957153,0.5555563662816536
286,LUCIR,0.8317547518467059,0.6187076488007522
135,LUCIR,0.815480056980057,0.6517405227382239
100,VAE_BBox,0.9914818323439013,0.9820214919605725
142,VAE_BBox,0.9914818323439013,0.9820214919605725
201,VAE_BBox,0.9914818323439013,0.9820214919605725
286,VAE_BBox,0.9914818323439013,0.9820214919605725
135,VAE_BBox,0.9914818323439013,0.9820214919605725
100,VAE_Filter,0.9923205970274936,0.9852378805102943
142,VAE_Filter,0.9923205970274936,0.9852378805102943
201,VAE_Filter,0.9923205970274936,0.9852378805102943
286,VAE_Filter,0.9923205970274936,0.9852378805102943
135,VAE_Filter,0.9923205970274936,0.9852378805102943
100,VAE_GMM,0.9910056418677109,0.9801064329455135
142,VAE_GMM,0.9910056418677109,0.9801064329455135
201,VAE_GMM,0.9910056418677109,0.9801064329455135
286,VAE_GMM,0.9910056418677109,0.9801064329455135
135,VAE_GMM,0.9910056418677109,0.9801064329455135
