Exemplar_Size,Method,Task 2,Task 3
100,Random,0.11062543652658358,0.09159120434996589
390,Random,0.1308025160337458,0.12646743834153726
1520,Random,0.21618685586695857,0.1631544018629983
5928,Random,0.2000665566421687,0.19989172404205807
135,Random,0.1021878131438228,0.10832993283841157
100,EWC_Replay,0.1284802468140331,0.08569883410514142
390,EWC_Replay,0.15457573132980904,0.13152058877784173
1520,EWC_Replay,0.2045853650950699,0.1722203097739669
5928,EWC_Replay,0.22327187243591584,0.18955563706249795
135,EWC_Replay,0.11092857842286219,0.1074317543915623
100,iCaRL,0.21899281829916759,0.15815721086909088
390,iCaRL,0.2832016084444925,0.17996566709308243
1520,iCaRL,0.29267607584999117,0.18452024302661135
5928,iCaRL,0.31613839197628096,0.17447137009497377
135,iCaRL,0.22631117276779392,0.16459128517225502
100,LUCIR,0.17185502538766137,0.1397806146181378
390,LUCIR,0.21153225716485238,0.1608322156823103
1520,LUCIR,0.22163536276918258,0.18540033169979311
5928,LUCIR,0.25590887726294226,0.1879692903620693
135,LUCIR,0.17951670583213272,0.1358732002504531
100,VAE_BBox,0.8751358073326827,0.591741817485796
390,VAE_BBox,0.8751358073326827,0.591741817485796
1520,VAE_BBox,0.8751358073326827,0.591741817485796
5928,VAE_BBox,0.8751358073326827,0.591741817485796
135,VAE_BBox,0.8751358073326827,0.591741817485796
100,VAE_Filter,0.852986447793423,0.5766707985235013
390,VAE_Filter,0.852986447793423,0.5766707985235013
1520,VAE_Filter,0.852986447793423,0.5766707985235013
5928,VAE_Filter,0.852986447793423,0.5766707985235013
135,VAE_Filter,0.852986447793423,0.5766707985235013
100,VAE_GMM,0.8672616671251022,0.6328755019167608
390,VAE_GMM,0.8672616671251022,0.6328755019167608
1520,VAE_GMM,0.8672616671251022,0.6328755019167608
5928,VAE_GMM,0.8672616671251022,0.6328755019167608
135,VAE_GMM,0.8672616671251022,0.6328755019167608
