Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9981270894246836,0.6241102263792698,0.24594999015554236
390,Random,0.9979974829425156,0.6307606656648465,0.27440834810001963
1520,Random,0.9981769644831693,0.6666479314764656,0.3044496948218153
5928,Random,0.9981529565226437,0.658879965290323,0.3348257531010041
135,Random,0.998362078156164,0.6196437799490575,0.2598700531600708
100,EWC_Replay,0.9981965948167628,0.6319709195087141,0.2409332545776727
390,EWC_Replay,0.998366366865549,0.6407482624166184,0.27870053160070873
1520,EWC_Replay,0.9980231975332639,0.6619939224248526,0.3117582201220712
5928,EWC_Replay,0.9982941196170111,0.669843726818501,0.3262728883638511
135,EWC_Replay,0.9980634925033934,0.6245175660391543,0.2588619807048631
100,iCaRL,0.999179974781839,0.6656344822867808,0.29972435518802903
390,iCaRL,0.9992053968310939,0.6777486448760525,0.318452451269935
1520,iCaRL,0.9989153674570309,0.6867782553652364,0.3212679661350659
5928,iCaRL,0.9990611752225782,0.6882734489407525,0.31371923607009244
135,iCaRL,0.9992754367285599,0.6674234904789506,0.30625319944871027
100,LUCIR,0.9993299155962284,0.6501894142132127,0.28591848789131713
390,LUCIR,0.9993065792528348,0.6659398027831117,0.3032604843473124
1520,LUCIR,0.9996715626900134,0.6731031126818515,0.32346131128174826
5928,LUCIR,0.9991626555309393,0.6854901961064657,0.32544989171096667
135,LUCIR,0.99936216518336,0.6541799889046593,0.283047844063792
100,VAE_BBox,0.9980932413004096,0.9458471382802033,0.6611813349084465
390,VAE_BBox,0.9980932413004096,0.9458471382802033,0.6611813349084465
1520,VAE_BBox,0.9980932413004096,0.9458471382802033,0.6611813349084465
5928,VAE_BBox,0.9980932413004096,0.9458471382802033,0.6611813349084465
135,VAE_BBox,0.9980932413004096,0.9458471382802033,0.6611813349084465
100,VAE_Filter,0.9983738526066122,0.9357157509246945,0.6482417798779286
390,VAE_Filter,0.9983738526066122,0.9357157509246945,0.6482417798779286
1520,VAE_Filter,0.9983738526066122,0.9357157509246945,0.6482417798779286
5928,VAE_Filter,0.9983738526066122,0.9357157509246945,0.6482417798779286
135,VAE_Filter,0.9983738526066122,0.9357157509246945,0.6482417798779286
100,VAE_GMM,0.9981599535016681,0.9409269362722179,0.6948769442803702
390,VAE_GMM,0.9981599535016681,0.9409269362722179,0.6948769442803702
1520,VAE_GMM,0.9981599535016681,0.9409269362722179,0.6948769442803702
5928,VAE_GMM,0.9981599535016681,0.9409269362722179,0.6948769442803702
135,VAE_GMM,0.9981599535016681,0.9409269362722179,0.6948769442803702
