Exemplar_Size,Method,Task 2,Task 3
100,Random,0.18677947620876006,0.07856375675261852
237,Random,0.18958999395938225,0.10538547699303508
562,Random,0.2551011724761325,0.1296065047379532
1332,Random,0.2646222317129344,0.1370739036632314
135,Random,0.21213728423999983,0.11007004084078092
100,EWC_Replay,0.16489230605441818,0.07940406895990554
237,EWC_Replay,0.19703082950265474,0.10119223733338652
562,EWC_Replay,0.21353485977081943,0.1570407332937184
1332,EWC_Replay,0.23932290299488418,0.14035008477166871
135,EWC_Replay,0.20552889208331024,0.10391522369492798
100,iCaRL,0.3063071564413638,0.14264909363931264
237,iCaRL,0.29764881286495265,0.14925564992149995
562,iCaRL,0.28614672331170665,0.15714695755254665
1332,iCaRL,0.27524383247421663,0.13117692859447005
135,iCaRL,0.3130908533045488,0.16629557363288566
100,LUCIR,0.37835238326793785,0.18288384071869287
237,LUCIR,0.38511515737713087,0.2026877557099865
562,LUCIR,0.3538120415990019,0.1895842434700369
1332,LUCIR,0.3727291895783929,0.21226940416726928
135,LUCIR,0.3991518745853725,0.21203382918518474
100,VAE_BBox,0.6470381503871997,0.35441005625154115
237,VAE_BBox,0.6470381503871997,0.35441005625154115
562,VAE_BBox,0.6470381503871997,0.35441005625154115
1332,VAE_BBox,0.6470381503871997,0.35441005625154115
135,VAE_BBox,0.6470381503871997,0.35441005625154115
100,VAE_Filter,0.643425030068303,0.3512409886360007
237,VAE_Filter,0.643425030068303,0.3512409886360007
562,VAE_Filter,0.643425030068303,0.3512409886360007
1332,VAE_Filter,0.643425030068303,0.3512409886360007
135,VAE_Filter,0.643425030068303,0.3512409886360007
100,VAE_GMM,0.7605033180247606,0.5410672682767917
237,VAE_GMM,0.7605033180247606,0.5410672682767917
562,VAE_GMM,0.7605033180247606,0.5410672682767917
1332,VAE_GMM,0.7605033180247606,0.5410672682767917
135,VAE_GMM,0.7605033180247606,0.5410672682767917
