Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.884905107421767,0.5009624944404852,0.33921052631578946
237,Random,0.8913973356389614,0.4987977845361276,0.3521052631578947
562,Random,0.884661470511564,0.5297475214089842,0.3606140350877193
1332,Random,0.8905280817547092,0.5350520224064453,0.35859649122807014
135,Random,0.8877058355529098,0.5155867599499352,0.35833333333333334
100,EWC_Replay,0.8809693668197347,0.48927890823391346,0.33929824561403504
237,EWC_Replay,0.8845625682614984,0.5014607815834037,0.3487719298245614
562,EWC_Replay,0.8915118319149863,0.507212852115091,0.38052631578947366
1332,EWC_Replay,0.8900878794990568,0.5189813441210739,0.362280701754386
135,EWC_Replay,0.8907303782078804,0.5129378459172084,0.35394736842105257
100,iCaRL,0.8947832395658621,0.32265510427980726,0.15631578947368416
237,iCaRL,0.8941809815888491,0.2593353540398484,0.14763157894736836
562,iCaRL,0.8933924902244138,0.2811656223587645,0.15263157894736837
1332,iCaRL,0.8919081845725115,0.2430651689003147,0.11245614035087716
135,iCaRL,0.8951608719917419,0.29273474422924506,0.18543859649122804
100,LUCIR,0.8959675179147338,0.424910081994559,0.30692982456140344
237,LUCIR,0.9005805768488525,0.44182074992248593,0.33377192982456133
562,LUCIR,0.8998126082687996,0.4243705308759628,0.34508771929824555
1332,LUCIR,0.8977013581873916,0.4079364156282438,0.3428070175438596
135,LUCIR,0.9024634280936874,0.44540030519266444,0.33403508771929824
100,VAE_BBox,0.8864464138293651,0.770844833806218,0.530578947368421
237,VAE_BBox,0.8864464138293651,0.770844833806218,0.530578947368421
562,VAE_BBox,0.8864464138293651,0.770844833806218,0.530578947368421
1332,VAE_BBox,0.8864464138293651,0.770844833806218,0.530578947368421
135,VAE_BBox,0.8864464138293651,0.770844833806218,0.530578947368421
100,VAE_Filter,0.8899369320475744,0.7690385196163643,0.5286140350877193
237,VAE_Filter,0.8899369320475744,0.7690385196163643,0.5286140350877193
562,VAE_Filter,0.8899369320475744,0.7690385196163643,0.5286140350877193
1332,VAE_Filter,0.8899369320475744,0.7690385196163643,0.5286140350877193
135,VAE_Filter,0.8899369320475744,0.7690385196163643,0.5286140350877193
100,VAE_GMM,0.8861710902959927,0.8385657622168138,0.6618245614035089
237,VAE_GMM,0.8861710902959927,0.8385657622168138,0.6618245614035089
562,VAE_GMM,0.8861710902959927,0.8385657622168138,0.6618245614035089
1332,VAE_GMM,0.8861710902959927,0.8385657622168138,0.6618245614035089
135,VAE_GMM,0.8861710902959927,0.8385657622168138,0.6618245614035089
