Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.2334967429985082,0.1638668082486547,0.12472428084648245,0.09223366326638047
394,Random,0.35569970793650324,0.23745867748648303,0.17805993330496164,0.14448393471202456
1550,Random,0.3880043499279534,0.2734622954722425,0.21859793350507545,0.1924902446035195
6100,Random,0.3915952139277878,0.31038735859397665,0.2381232791301188,0.1935091574603729
215,Random,0.30917790049399424,0.2181116616510885,0.16260662229401038,0.12457671527861561
100,EWC_Replay,0.26578823917452443,0.168891209138933,0.11541139725861889,0.08017696462471716
394,EWC_Replay,0.34088509057641786,0.22451081497549727,0.18802673643475593,0.1540197320007697
1550,EWC_Replay,0.41152795641912976,0.28046579147594386,0.22013701837532718,0.18701095210669308
6100,EWC_Replay,0.3982700514736024,0.30805432728237236,0.23529155730428294,0.20582207257951932
215,EWC_Replay,0.3081068934687275,0.21090974403403026,0.1652565896621553,0.123087638746098
100,iCaRL,0.3298905164210387,0.1938545872339973,0.14542664941514738,0.1104823374779676
394,iCaRL,0.36481898735100593,0.21001847329446016,0.1899528240627619,0.15068799662110569
1550,iCaRL,0.41091130986579194,0.26466983639311514,0.20614343047601025,0.1627300591584577
6100,iCaRL,0.4116658148018348,0.2690962896714426,0.22565469478232505,0.1613324381886007
215,iCaRL,0.3370215725883542,0.21654552860808912,0.1683018143573981,0.151353727763501
100,LUCIR,0.337074391956275,0.23888976672710785,0.17625212455472478,0.13373699028392666
394,LUCIR,0.381627017721379,0.25741229888169664,0.20671947607718194,0.16820596084009473
1550,LUCIR,0.44067843708934085,0.29154592574994137,0.23222932758969214,0.19435343901147498
6100,LUCIR,0.43945298562293006,0.30552562792590277,0.23631827231286742,0.19653835791880303
215,LUCIR,0.37951991443551575,0.2568650393810943,0.19222921969765147,0.1550504061548645
100,VAE_BBox,0.7789457369422024,0.564176286520069,0.4136317227854461,0.3450722860850978
394,VAE_BBox,0.7789457369422024,0.564176286520069,0.4136317227854461,0.3450722860850978
1550,VAE_BBox,0.7789457369422024,0.564176286520069,0.4136317227854461,0.3450722860850978
6100,VAE_BBox,0.7789457369422024,0.564176286520069,0.4136317227854461,0.3450722860850978
215,VAE_BBox,0.7789457369422024,0.564176286520069,0.4136317227854461,0.3450722860850978
100,VAE_Filter,0.7769112636632755,0.5400001845536381,0.40695699778091204,0.33795764124402966
394,VAE_Filter,0.7769112636632755,0.5400001845536381,0.40695699778091204,0.33795764124402966
1550,VAE_Filter,0.7769112636632755,0.5400001845536381,0.40695699778091204,0.33795764124402966
6100,VAE_Filter,0.7769112636632755,0.5400001845536381,0.40695699778091204,0.33795764124402966
215,VAE_Filter,0.7769112636632755,0.5400001845536381,0.40695699778091204,0.33795764124402966
100,VAE_GMM,0.8878490339346038,0.6009322669716571,0.39222452710386363,0.3187011824351208
394,VAE_GMM,0.8878490339346038,0.6009322669716571,0.39222452710386363,0.3187011824351208
1550,VAE_GMM,0.8878490339346038,0.6009322669716571,0.39222452710386363,0.3187011824351208
6100,VAE_GMM,0.8878490339346038,0.6009322669716571,0.39222452710386363,0.3187011824351208
215,VAE_GMM,0.8878490339346038,0.6009322669716571,0.39222452710386363,0.3187011824351208
