Exemplar_Size,Task 2,Method
100,0.9714285714285714,EWC_Replay
100,0.9636963696369636,EWC_Replay
100,0.9801980198019804,EWC_Replay
100,0.9741379310344828,EWC_Replay
100,0.974025974025974,EWC_Replay
100,0.977635782747604,EWC_Replay
100,0.967654986522911,EWC_Replay
100,0.9753694581280788,EWC_Replay
100,0.9586206896551724,EWC_Replay
100,0.9736842105263158,EWC_Replay
100,0.972972972972973,EWC_Replay
100,0.9782608695652174,EWC_Replay
100,0.9866666666666668,EWC_Replay
100,0.9850746268656716,EWC_Replay
100,0.9671532846715328,EWC_Replay
100,0.9821428571428572,EWC_Replay
100,0.9577464788732394,EWC_Replay
100,0.9577464788732394,EWC_Replay
100,0.971830985915493,EWC_Replay
100,0.986725663716814,EWC_Replay
100,0.8807588075880759,EWC_Replay
100,0.9775280898876404,EWC_Replay
100,0.9769736842105264,EWC_Replay
100,0.9683098591549296,EWC_Replay
100,0.9661971830985916,EWC_Replay
100,0.8756756756756758,EWC_Replay
100,0.9758620689655172,EWC_Replay
100,0.9788732394366196,EWC_Replay
100,0.963302752293578,EWC_Replay
100,0.9636963696369636,EWC_Replay
300,0.9785714285714284,EWC_Replay
300,0.9603960396039604,EWC_Replay
300,0.9752475247524752,EWC_Replay
300,0.9741379310344828,EWC_Replay
300,0.974025974025974,EWC_Replay
300,0.9584664536741214,EWC_Replay
300,0.9595687331536388,EWC_Replay
300,0.9753694581280788,EWC_Replay
300,0.9586206896551724,EWC_Replay
300,0.9769736842105264,EWC_Replay
300,0.9695945945945948,EWC_Replay
300,0.9637681159420288,EWC_Replay
300,0.96,EWC_Replay
300,0.9738805970149254,EWC_Replay
300,0.95985401459854,EWC_Replay
300,0.967857142857143,EWC_Replay
300,0.9530516431924884,EWC_Replay
300,0.9624413145539906,EWC_Replay
300,0.971830985915493,EWC_Replay
300,0.9601769911504424,EWC_Replay
300,0.8590785907859079,EWC_Replay
300,0.9775280898876404,EWC_Replay
300,0.9703947368421054,EWC_Replay
300,0.9577464788732394,EWC_Replay
300,0.9605633802816904,EWC_Replay
300,0.8810810810810812,EWC_Replay
300,0.9620689655172414,EWC_Replay
300,0.9612676056338028,EWC_Replay
300,0.9495412844036696,EWC_Replay
300,0.9669966996699672,EWC_Replay
898,0.9785714285714284,EWC_Replay
898,0.9504950495049505,EWC_Replay
898,0.9603960396039604,EWC_Replay
898,0.9540229885057472,EWC_Replay
898,0.9506493506493506,EWC_Replay
898,0.952076677316294,EWC_Replay
898,0.9514824797843666,EWC_Replay
898,0.9753694581280788,EWC_Replay
898,0.9448275862068966,EWC_Replay
898,0.9703947368421054,EWC_Replay
898,0.9695945945945948,EWC_Replay
898,0.960144927536232,EWC_Replay
898,0.9466666666666668,EWC_Replay
898,0.9850746268656716,EWC_Replay
898,0.9671532846715328,EWC_Replay
898,0.985714285714286,EWC_Replay
898,0.9530516431924884,EWC_Replay
898,0.948356807511737,EWC_Replay
898,0.9014084507042256,EWC_Replay
898,0.9601769911504424,EWC_Replay
898,0.845528455284553,EWC_Replay
898,0.9737827715355806,EWC_Replay
898,0.9703947368421054,EWC_Replay
898,0.9577464788732394,EWC_Replay
898,0.9492957746478872,EWC_Replay
898,0.835135135135135,EWC_Replay
898,0.9620689655172414,EWC_Replay
898,0.9401408450704226,EWC_Replay
898,0.9357798165137616,EWC_Replay
898,0.9603960396039604,EWC_Replay
2692,0.967857142857143,EWC_Replay
2692,0.933993399339934,EWC_Replay
2692,0.9752475247524752,EWC_Replay
2692,0.9195402298850576,EWC_Replay
2692,0.8441558441558441,EWC_Replay
2692,0.9424920127795527,EWC_Replay
2692,0.8733153638814016,EWC_Replay
2692,0.9064039408866994,EWC_Replay
2692,0.920689655172414,EWC_Replay
2692,0.9276315789473684,EWC_Replay
2692,0.929054054054054,EWC_Replay
2692,0.9528985507246376,EWC_Replay
2692,0.9511111111111112,EWC_Replay
2692,0.917910447761194,EWC_Replay
2692,0.8941605839416059,EWC_Replay
2692,0.9178571428571428,EWC_Replay
2692,0.943661971830986,EWC_Replay
2692,0.9342723004694836,EWC_Replay
2692,0.895774647887324,EWC_Replay
2692,0.9469026548672568,EWC_Replay
2692,0.8482384823848237,EWC_Replay
2692,0.9138576779026218,EWC_Replay
2692,0.9276315789473684,EWC_Replay
2692,0.9507042253521126,EWC_Replay
2692,0.9154929577464788,EWC_Replay
2692,0.8675675675675676,EWC_Replay
2692,0.9517241379310344,EWC_Replay
2692,0.954225352112676,EWC_Replay
2692,0.9357798165137616,EWC_Replay
2692,0.943894389438944,EWC_Replay
95,0.975,EWC_Replay
95,0.9603960396039604,EWC_Replay
95,0.9653465346534654,EWC_Replay
95,0.985632183908046,EWC_Replay
95,0.974025974025974,EWC_Replay
95,0.9648562300319488,EWC_Replay
95,0.9595687331536388,EWC_Replay
95,0.9704433497536948,EWC_Replay
95,0.9517241379310344,EWC_Replay
95,0.9736842105263158,EWC_Replay
95,0.9695945945945948,EWC_Replay
95,0.9818840579710144,EWC_Replay
95,0.9911111111111112,EWC_Replay
95,0.9850746268656716,EWC_Replay
95,0.9635036496350364,EWC_Replay
95,0.9785714285714284,EWC_Replay
95,0.943661971830986,EWC_Replay
95,0.9342723004694836,EWC_Replay
95,0.9690140845070424,EWC_Replay
95,0.9690265486725664,EWC_Replay
95,0.8672086720867209,EWC_Replay
95,0.9812734082397004,EWC_Replay
95,0.9703947368421054,EWC_Replay
95,0.9612676056338028,EWC_Replay
95,0.9661971830985916,EWC_Replay
95,0.8972972972972972,EWC_Replay
95,0.9758620689655172,EWC_Replay
95,0.9753521126760564,EWC_Replay
95,0.9678899082568808,EWC_Replay
95,0.9603960396039604,EWC_Replay
100,0.9821428571428572,Random
100,0.9570957095709572,Random
100,0.9752475247524752,Random
100,0.9827586206896552,Random
100,0.9662337662337664,Random
100,0.9616613418530352,Random
100,0.967654986522911,Random
100,0.9753694581280788,Random
100,0.9586206896551724,Random
100,0.9802631578947368,Random
100,0.972972972972973,Random
100,0.9710144927536232,Random
100,0.9911111111111112,Random
100,0.9888059701492538,Random
100,0.9744525547445256,Random
100,0.9821428571428572,Random
100,0.948356807511737,Random
100,0.9342723004694836,Random
100,0.963380281690141,Random
100,0.9690265486725664,Random
100,0.8861788617886179,Random
100,0.9775280898876404,Random
100,0.9736842105263158,Random
100,0.954225352112676,Random
100,0.9661971830985916,Random
100,0.8621621621621621,Random
100,0.9793103448275862,Random
100,0.971830985915493,Random
100,0.9678899082568808,Random
100,0.9702970297029704,Random
300,0.9785714285714284,Random
300,0.9603960396039604,Random
300,0.9653465346534654,Random
300,0.9741379310344828,Random
300,0.9688311688311688,Random
300,0.9584664536741214,Random
300,0.9460916442048516,Random
300,0.9655172413793104,Random
300,0.9620689655172414,Random
300,0.9671052631578948,Random
300,0.9797297297297298,Random
300,0.9746376811594204,Random
300,0.9555555555555556,Random
300,0.9813432835820896,Random
300,0.9562043795620438,Random
300,0.9714285714285714,Random
300,0.9577464788732394,Random
300,0.948356807511737,Random
300,0.9746478873239436,Random
300,0.9601769911504424,Random
300,0.861788617886179,Random
300,0.9850187265917604,Random
300,0.9703947368421054,Random
300,0.9647887323943662,Random
300,0.9577464788732394,Random
300,0.8081081081081081,Random
300,0.9655172413793104,Random
300,0.9612676056338028,Random
300,0.9587155963302754,Random
300,0.9570957095709572,Random
898,0.9714285714285714,Random
898,0.9603960396039604,Random
898,0.9752475247524752,Random
898,0.9540229885057472,Random
898,0.9506493506493506,Random
898,0.9488817891373802,Random
898,0.9218328840970352,Random
898,0.9655172413793104,Random
898,0.9551724137931036,Random
898,0.9736842105263158,Random
898,0.962837837837838,Random
898,0.9565217391304348,Random
898,0.9377777777777776,Random
898,0.951492537313433,Random
898,0.9708029197080292,Random
898,0.9785714285714284,Random
898,0.9577464788732394,Random
898,0.9530516431924884,Random
898,0.9605633802816904,Random
898,0.9469026548672568,Random
898,0.878048780487805,Random
898,0.9775280898876404,Random
898,0.9605263157894736,Random
898,0.954225352112676,Random
898,0.952112676056338,Random
898,0.8405405405405405,Random
898,0.9689655172413794,Random
898,0.943661971830986,Random
898,0.963302752293578,Random
898,0.9603960396039604,Random
2692,0.9428571428571428,Random
2692,0.9273927392739276,Random
2692,0.9603960396039604,Random
2692,0.9022988505747128,Random
2692,0.9168831168831169,Random
2692,0.9424920127795527,Random
2692,0.9272237196765498,Random
2692,0.9014778325123152,Random
2692,0.9241379310344828,Random
2692,0.9177631578947368,Random
2692,0.9256756756756755,Random
2692,0.9456521739130436,Random
2692,0.9377777777777776,Random
2692,0.9067164179104478,Random
2692,0.9014598540145986,Random
2692,0.95,Random
2692,0.9342723004694836,Random
2692,0.9342723004694836,Random
2692,0.8647887323943662,Random
2692,0.9513274336283186,Random
2692,0.8672086720867209,Random
2692,0.9176029962546816,Random
2692,0.9046052631578948,Random
2692,0.9401408450704226,Random
2692,0.8816901408450705,Random
2692,0.8783783783783784,Random
2692,0.9586206896551724,Random
2692,0.9471830985915493,Random
2692,0.9587155963302754,Random
2692,0.9042904290429042,Random
95,0.985714285714286,Random
95,0.9702970297029704,Random
95,0.9851485148514852,Random
95,0.9798850574712644,Random
95,0.9714285714285714,Random
95,0.977635782747604,Random
95,0.967654986522911,Random
95,0.9753694581280788,Random
95,0.9620689655172414,Random
95,0.9671052631578948,Random
95,0.972972972972973,Random
95,0.9637681159420288,Random
95,0.9733333333333336,Random
95,0.9850746268656716,Random
95,0.9635036496350364,Random
95,0.9785714285714284,Random
95,0.948356807511737,Random
95,0.9577464788732394,Random
95,0.971830985915493,Random
95,0.9734513274336284,Random
95,0.8401084010840107,Random
95,0.9812734082397004,Random
95,0.9736842105263158,Random
95,0.971830985915493,Random
95,0.9746478873239436,Random
95,0.8864864864864866,Random
95,0.9689655172413794,Random
95,0.9683098591549296,Random
95,0.9678899082568808,Random
95,0.9669966996699672,Random
100,0.2964285714285714,iCaRL
100,0.4125412541254126,iCaRL
100,0.9009900990099012,iCaRL
100,0.9798850574712644,iCaRL
100,0.9584415584415584,iCaRL
100,0.645367412140575,iCaRL
100,0.9326145552560648,iCaRL
100,0.7438423645320197,iCaRL
100,0.9482758620689656,iCaRL
100,0.9638157894736844,iCaRL
100,0.962837837837838,iCaRL
100,0.7391304347826086,iCaRL
100,0.8755555555555556,iCaRL
100,0.9888059701492538,iCaRL
100,0.6642335766423358,iCaRL
100,0.8714285714285714,iCaRL
100,0.3849765258215963,iCaRL
100,0.8826291079812206,iCaRL
100,0.704225352112676,iCaRL
100,0.9070796460176992,iCaRL
100,0.2493224932249322,iCaRL
100,0.6179775280898876,iCaRL
100,0.3092105263157895,iCaRL
100,0.9647887323943662,iCaRL
100,0.963380281690141,iCaRL
100,0.4837837837837838,iCaRL
100,0.8413793103448276,iCaRL
100,0.9507042253521126,iCaRL
100,0.9357798165137616,iCaRL
100,0.8811881188118812,iCaRL
300,0.9535714285714286,iCaRL
300,0.33003300330033,iCaRL
300,0.6584158415841584,iCaRL
300,0.9770114942528736,iCaRL
300,0.961038961038961,iCaRL
300,0.2907348242811501,iCaRL
300,0.9460916442048516,iCaRL
300,0.2413793103448276,iCaRL
300,0.6275862068965518,iCaRL
300,0.3256578947368421,iCaRL
300,0.6216216216216216,iCaRL
300,0.9384057971014492,iCaRL
300,0.6133333333333333,iCaRL
300,0.9365671641791044,iCaRL
300,0.6094890510948905,iCaRL
300,0.9,iCaRL
300,0.8732394366197183,iCaRL
300,0.460093896713615,iCaRL
300,0.952112676056338,iCaRL
300,0.0,iCaRL
300,0.018970189701897,iCaRL
300,0.9438202247191012,iCaRL
300,0.8157894736842104,iCaRL
300,0.704225352112676,iCaRL
300,0.9661971830985916,iCaRL
300,0.4810810810810811,iCaRL
300,0.6862068965517242,iCaRL
300,0.943661971830986,iCaRL
300,0.1055045871559633,iCaRL
300,0.4422442244224422,iCaRL
898,0.6178571428571429,iCaRL
898,0.3267326732673268,iCaRL
898,0.3613861386138614,iCaRL
898,0.7442528735632183,iCaRL
898,0.7740259740259741,iCaRL
898,0.6325878594249201,iCaRL
898,0.4501347708894879,iCaRL
898,0.0098522167487684,iCaRL
898,0.3206896551724137,iCaRL
898,0.1217105263157894,iCaRL
898,0.4054054054054054,iCaRL
898,0.5760869565217391,iCaRL
898,0.4488888888888889,iCaRL
898,0.8507462686567164,iCaRL
898,0.572992700729927,iCaRL
898,0.325,iCaRL
898,0.4553990610328638,iCaRL
898,0.1784037558685446,iCaRL
898,0.8225352112676056,iCaRL
898,0.252212389380531,iCaRL
898,0.2222222222222222,iCaRL
898,0.0524344569288389,iCaRL
898,0.0164473684210526,iCaRL
898,0.7605633802816902,iCaRL
898,0.676056338028169,iCaRL
898,0.4324324324324324,iCaRL
898,0.5793103448275863,iCaRL
898,0.0,iCaRL
898,0.2660550458715596,iCaRL
898,0.528052805280528,iCaRL
2692,0.3857142857142858,iCaRL
2692,0.0,iCaRL
2692,0.6237623762376238,iCaRL
2692,0.4827586206896552,iCaRL
2692,0.4051948051948053,iCaRL
2692,0.4345047923322683,iCaRL
2692,0.1859838274932614,iCaRL
2692,0.0,iCaRL
2692,0.0,iCaRL
2692,0.3223684210526316,iCaRL
2692,0.3310810810810811,iCaRL
2692,0.5181159420289855,iCaRL
2692,0.1111111111111111,iCaRL
2692,0.4925373134328358,iCaRL
2692,0.5255474452554745,iCaRL
2692,0.0857142857142857,iCaRL
2692,0.0046948356807511,iCaRL
2692,0.0,iCaRL
2692,0.4732394366197183,iCaRL
2692,0.0,iCaRL
2692,0.2818428184281842,iCaRL
2692,0.0,iCaRL
2692,0.1447368421052631,iCaRL
2692,0.0,iCaRL
2692,0.4140845070422535,iCaRL
2692,0.4783783783783784,iCaRL
2692,0.1137931034482758,iCaRL
2692,0.1267605633802817,iCaRL
2692,0.3944954128440367,iCaRL
2692,0.3003300330033003,iCaRL
95,0.8678571428571429,iCaRL
95,0.3036303630363036,iCaRL
95,0.9009900990099012,iCaRL
95,0.9798850574712644,iCaRL
95,0.6883116883116884,iCaRL
95,0.7124600638977635,iCaRL
95,0.7735849056603776,iCaRL
95,0.7438423645320197,iCaRL
95,0.3827586206896551,iCaRL
95,0.9638157894736844,iCaRL
95,0.9594594594594594,iCaRL
95,0.9347826086956522,iCaRL
95,0.8888888888888888,iCaRL
95,0.9850746268656716,iCaRL
95,0.4306569343065693,iCaRL
95,0.6357142857142857,iCaRL
95,0.272300469483568,iCaRL
95,0.4272300469483568,iCaRL
95,0.9661971830985916,iCaRL
95,0.8938053097345133,iCaRL
95,0.4607046070460704,iCaRL
95,0.9213483146067416,iCaRL
95,0.6282894736842105,iCaRL
95,0.9471830985915493,iCaRL
95,0.963380281690141,iCaRL
95,0.4783783783783784,iCaRL
95,0.8137931034482757,iCaRL
95,0.4647887323943662,iCaRL
95,0.7018348623853211,iCaRL
95,0.7029702970297029,iCaRL
100,0.9892857142857144,LUCIR
100,0.933993399339934,LUCIR
100,0.8514851485148515,LUCIR
100,0.9252873563218392,LUCIR
100,0.8571428571428571,LUCIR
100,0.9137380191693292,LUCIR
100,0.7169811320754716,LUCIR
100,0.8866995073891626,LUCIR
100,0.9344827586206896,LUCIR
100,0.9473684210526316,LUCIR
100,0.9358108108108107,LUCIR
100,0.9202898550724636,LUCIR
100,0.8666666666666667,LUCIR
100,0.6529850746268657,LUCIR
100,0.948905109489051,LUCIR
100,0.9428571428571428,LUCIR
100,0.863849765258216,LUCIR
100,0.8873239436619719,LUCIR
100,0.8732394366197183,LUCIR
100,0.9070796460176992,LUCIR
100,0.8401084010840107,LUCIR
100,0.9400749063670412,LUCIR
100,0.9572368421052632,LUCIR
100,0.926056338028169,LUCIR
100,0.704225352112676,LUCIR
100,0.7351351351351352,LUCIR
100,0.9655172413793104,LUCIR
100,0.9471830985915493,LUCIR
100,0.8990825688073395,LUCIR
100,0.9207920792079208,LUCIR
300,0.95,LUCIR
300,0.8910891089108911,LUCIR
300,0.8613861386138614,LUCIR
300,0.7787356321839082,LUCIR
300,0.7454545454545455,LUCIR
300,0.939297124600639,LUCIR
300,0.7035040431266848,LUCIR
300,0.8866995073891626,LUCIR
300,0.6896551724137931,LUCIR
300,0.9572368421052632,LUCIR
300,0.9054054054054054,LUCIR
300,0.9021739130434784,LUCIR
300,0.8666666666666667,LUCIR
300,0.8544776119402986,LUCIR
300,0.9124087591240876,LUCIR
300,0.9571428571428572,LUCIR
300,0.8591549295774649,LUCIR
300,0.892018779342723,LUCIR
300,0.7070422535211267,LUCIR
300,0.8938053097345133,LUCIR
300,0.7750677506775068,LUCIR
300,0.9625468164794008,LUCIR
300,0.9506578947368424,LUCIR
300,0.954225352112676,LUCIR
300,0.6957746478873239,LUCIR
300,0.7864864864864864,LUCIR
300,0.9551724137931036,LUCIR
300,0.9154929577464788,LUCIR
300,0.8440366972477066,LUCIR
300,0.8679867986798679,LUCIR
898,0.5535714285714286,LUCIR
898,0.6666666666666666,LUCIR
898,0.8762376237623762,LUCIR
898,0.839080459770115,LUCIR
898,0.7428571428571429,LUCIR
898,0.9424920127795527,LUCIR
898,0.6981132075471698,LUCIR
898,0.8522167487684731,LUCIR
898,0.6586206896551724,LUCIR
898,0.799342105263158,LUCIR
898,0.5641891891891891,LUCIR
898,0.9202898550724636,LUCIR
898,0.8666666666666667,LUCIR
898,0.4664179104477612,LUCIR
898,0.6021897810218978,LUCIR
898,0.5857142857142857,LUCIR
898,0.8450704225352113,LUCIR
898,0.8122065727699531,LUCIR
898,0.6845070422535211,LUCIR
898,0.8584070796460178,LUCIR
898,0.7344173441734418,LUCIR
898,0.3632958801498128,LUCIR
898,0.7631578947368423,LUCIR
898,0.8450704225352113,LUCIR
898,0.6901408450704226,LUCIR
898,0.7351351351351352,LUCIR
898,0.8344827586206899,LUCIR
898,0.908450704225352,LUCIR
898,0.871559633027523,LUCIR
898,0.6633663366336634,LUCIR
2692,0.5035714285714286,LUCIR
2692,0.6105610561056105,LUCIR
2692,0.594059405940594,LUCIR
2692,0.6954022988505747,LUCIR
2692,0.7090909090909091,LUCIR
2692,0.8019169329073482,LUCIR
2692,0.6927223719676551,LUCIR
2692,0.4433497536945813,LUCIR
2692,0.4758620689655172,LUCIR
2692,0.6546052631578947,LUCIR
2692,0.6351351351351351,LUCIR
2692,0.851449275362319,LUCIR
2692,0.8266666666666668,LUCIR
2692,0.417910447761194,LUCIR
2692,0.5328467153284672,LUCIR
2692,0.3,LUCIR
2692,0.8309859154929577,LUCIR
2692,0.8262910798122066,LUCIR
2692,0.6309859154929578,LUCIR
2692,0.827433628318584,LUCIR
2692,0.7235772357723578,LUCIR
2692,0.4531835205992509,LUCIR
2692,0.6381578947368421,LUCIR
2692,0.8380281690140845,LUCIR
2692,0.5690140845070423,LUCIR
2692,0.7783783783783784,LUCIR
2692,0.8724137931034482,LUCIR
2692,0.9401408450704226,LUCIR
2692,0.6834862385321101,LUCIR
2692,0.6138613861386139,LUCIR
95,0.9392857142857144,LUCIR
95,0.9537953795379538,LUCIR
95,0.910891089108911,LUCIR
95,0.9080459770114944,LUCIR
95,0.7506493506493507,LUCIR
95,0.926517571884984,LUCIR
95,0.7412398921832885,LUCIR
95,0.8768472906403941,LUCIR
95,0.9379310344827586,LUCIR
95,0.9703947368421054,LUCIR
95,0.945945945945946,LUCIR
95,0.923913043478261,LUCIR
95,0.8977777777777778,LUCIR
95,0.753731343283582,LUCIR
95,0.9306569343065696,LUCIR
95,0.9571428571428572,LUCIR
95,0.8826291079812206,LUCIR
95,0.892018779342723,LUCIR
95,0.7661971830985915,LUCIR
95,0.8938053097345133,LUCIR
95,0.7208672086720868,LUCIR
95,0.9625468164794008,LUCIR
95,0.9703947368421054,LUCIR
95,0.9330985915492958,LUCIR
95,0.9577464788732394,LUCIR
95,0.7351351351351352,LUCIR
95,0.9034482758620692,LUCIR
95,0.9471830985915493,LUCIR
95,0.871559633027523,LUCIR
95,0.9636963696369636,LUCIR
All Exemplars,0.9728571428571428,VAE_BBox
All Exemplars,0.9676567656765677,VAE_BBox
All Exemplars,0.9811881188118813,VAE_BBox
All Exemplars,0.97816091954023,VAE_BBox
All Exemplars,0.9755844155844156,VAE_BBox
All Exemplars,0.9769968051118211,VAE_BBox
All Exemplars,0.9611859838274933,VAE_BBox
All Exemplars,0.9665024630541872,VAE_BBox
All Exemplars,0.9593103448275861,VAE_BBox
All Exemplars,0.9763157894736842,VAE_BBox
All Exemplars,0.9675675675675677,VAE_BBox
All Exemplars,0.9804347826086957,VAE_BBox
All Exemplars,0.9857777777777781,VAE_BBox
All Exemplars,0.9865671641791044,VAE_BBox
All Exemplars,0.9635036496350364,VAE_BBox
All Exemplars,0.975,VAE_BBox
All Exemplars,0.968075117370892,VAE_BBox
All Exemplars,0.9708920187793428,VAE_BBox
All Exemplars,0.9707042253521128,VAE_BBox
All Exemplars,0.9734513274336283,VAE_BBox
All Exemplars,0.8287262872628727,VAE_BBox
All Exemplars,0.9790262172284645,VAE_BBox
All Exemplars,0.9776315789473685,VAE_BBox
All Exemplars,0.9774647887323942,VAE_BBox
All Exemplars,0.9695774647887324,VAE_BBox
All Exemplars,0.8145945945945947,VAE_BBox
All Exemplars,0.9737931034482757,VAE_BBox
All Exemplars,0.9774647887323944,VAE_BBox
All Exemplars,0.9559633027522937,VAE_BBox
All Exemplars,0.9617161716171617,VAE_BBox
All Exemplars,0.9771428571428572,VAE_Filter
All Exemplars,0.9636963696369637,VAE_Filter
All Exemplars,0.9861386138613863,VAE_Filter
All Exemplars,0.97816091954023,VAE_Filter
All Exemplars,0.9766233766233766,VAE_Filter
All Exemplars,0.9801916932907349,VAE_Filter
All Exemplars,0.9633423180592994,VAE_Filter
All Exemplars,0.9733990147783251,VAE_Filter
All Exemplars,0.9572413793103449,VAE_Filter
All Exemplars,0.9763157894736842,VAE_Filter
All Exemplars,0.9668918918918921,VAE_Filter
All Exemplars,0.9789855072463769,VAE_Filter
All Exemplars,0.984888888888889,VAE_Filter
All Exemplars,0.9835820895522389,VAE_Filter
All Exemplars,0.9686131386861314,VAE_Filter
All Exemplars,0.9771428571428572,VAE_Filter
All Exemplars,0.9671361502347418,VAE_Filter
All Exemplars,0.9671361502347418,VAE_Filter
All Exemplars,0.9690140845070424,VAE_Filter
All Exemplars,0.976991150442478,VAE_Filter
All Exemplars,0.813550135501355,VAE_Filter
All Exemplars,0.9775280898876405,VAE_Filter
All Exemplars,0.974342105263158,VAE_Filter
All Exemplars,0.976056338028169,VAE_Filter
All Exemplars,0.9690140845070424,VAE_Filter
All Exemplars,0.8140540540540542,VAE_Filter
All Exemplars,0.976551724137931,VAE_Filter
All Exemplars,0.9774647887323942,VAE_Filter
All Exemplars,0.9522935779816514,VAE_Filter
All Exemplars,0.9656765676567657,VAE_Filter
All Exemplars,0.9764285714285716,VAE_GMM
All Exemplars,0.9643564356435643,VAE_GMM
All Exemplars,0.9811881188118813,VAE_GMM
All Exemplars,0.9793103448275863,VAE_GMM
All Exemplars,0.9735064935064935,VAE_GMM
All Exemplars,0.9827476038338657,VAE_GMM
All Exemplars,0.9654986522911051,VAE_GMM
All Exemplars,0.9783251231527095,VAE_GMM
All Exemplars,0.9558620689655173,VAE_GMM
All Exemplars,0.974342105263158,VAE_GMM
All Exemplars,0.9662162162162163,VAE_GMM
All Exemplars,0.977536231884058,VAE_GMM
All Exemplars,0.9831111111111112,VAE_GMM
All Exemplars,0.9850746268656716,VAE_GMM
All Exemplars,0.9642335766423358,VAE_GMM
All Exemplars,0.975,VAE_GMM
All Exemplars,0.9652582159624412,VAE_GMM
All Exemplars,0.9671361502347418,VAE_GMM
All Exemplars,0.9701408450704226,VAE_GMM
All Exemplars,0.9787610619469026,VAE_GMM
All Exemplars,0.8308943089430896,VAE_GMM
All Exemplars,0.9805243445692884,VAE_GMM
All Exemplars,0.9789473684210528,VAE_GMM
All Exemplars,0.9774647887323944,VAE_GMM
All Exemplars,0.9661971830985916,VAE_GMM
All Exemplars,0.8383783783783784,VAE_GMM
All Exemplars,0.9710344827586207,VAE_GMM
All Exemplars,0.9774647887323944,VAE_GMM
All Exemplars,0.9706422018348624,VAE_GMM
All Exemplars,0.9650165016501651,VAE_GMM
