method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_BBox,100,14.249706279680339,56.998825118721356,13.278859725061494,53.11543890024598,110.11426401896733
VAE_Filter,100,14.792911261960915,59.17164504784366,13.761571499964584,55.046285999858334,114.217931047702
VAE_GMM,100,15.687072348076748,62.748289392306994,13.814445345383655,55.25778138153462,118.00607077384161
VAE_BBox,303,14.249706279680339,56.998825118721356,13.278859725061494,53.11543890024598,110.11426401896733
VAE_Filter,303,14.792911261960915,59.17164504784366,13.761571499964584,55.046285999858334,114.217931047702
VAE_GMM,303,15.687072348076748,62.748289392306994,13.814445345383655,55.25778138153462,118.00607077384161
VAE_BBox,921,14.249706279680339,56.998825118721356,13.278859725061494,53.11543890024598,110.11426401896733
VAE_Filter,921,14.792911261960915,59.17164504784366,13.761571499964584,55.046285999858334,114.217931047702
VAE_GMM,921,15.687072348076748,62.748289392306994,13.814445345383655,55.25778138153462,118.00607077384161
VAE_BBox,2795,14.249706279680339,56.998825118721356,13.278859725061494,53.11543890024598,110.11426401896733
VAE_Filter,2795,14.792911261960915,59.17164504784366,13.761571499964584,55.046285999858334,114.217931047702
VAE_GMM,2795,15.687072348076748,62.748289392306994,13.814445345383655,55.25778138153462,118.00607077384161
VAE_BBox,175,14.249706279680339,56.998825118721356,13.278859725061494,53.11543890024598,110.11426401896733
VAE_Filter,175,14.792911261960915,59.17164504784366,13.761571499964584,55.046285999858334,114.217931047702
VAE_GMM,175,15.687072348076748,62.748289392306994,13.814445345383655,55.25778138153462,118.00607077384161
EWC_Replay,100,2.295197914838791,9.180791659355162,0.06869783542429404,0.27479134169717623,9.455583001052338
EWC_Replay,175,2.367382158464752,9.469528633859008,0.06506011646240943,0.26024046584963795,9.729769099708646
EWC_Replay,303,2.3917477650226404,9.566991060090562,0.08215995536496236,0.3286398214598497,9.895630881550412
EWC_Replay,921,2.5728221264274587,10.291288505709833,0.10902975909411901,0.4361190363764762,10.72740754208631
EWC_Replay,2795,2.830658415753084,11.322633663012336,0.14126138071840005,0.5650455228736003,11.887679185885936
LUCIR,100,3.9785703986013936,15.91428159440557,1.2061683502420784,4.824673400968313,20.738954995373884
LUCIR,175,5.174055378511548,20.696221514046194,1.2289178326788046,4.9156713307152184,25.611892844761414
LUCIR,303,4.021800386893252,16.08720154757301,1.3239475360357513,5.295790144143005,21.382991691716015
LUCIR,921,4.32242382404084,17.28969529616336,1.6306577952413097,6.522631180965239,23.812326477128597
LUCIR,2795,4.836281973777028,19.345127895108114,2.0466500428536287,8.186600171414515,27.53172806652263
Random,100,1.3848769009175401,5.5395076036701605,0.07691017943744853,0.3076407177497943,5.847148321419954
Random,175,1.4106663505903758,5.642665402361502,0.0638191551730657,0.25527662069226303,5.897942023053766
Random,303,1.4367416172785064,5.746966469114025,0.08759365551173684,0.35037462204694747,6.097341091160973
Random,921,1.5325275350134406,6.1301101400537625,0.11572700686752793,0.4629080274701119,6.593018167523875
Random,2795,1.6754119879954186,6.701647951981674,0.15029835161287336,0.6011934064514934,7.3028413584331675
iCaRL,100,2.3665853244625032,9.466341297850013,1.2271415797186394,4.908566318874557,14.37490761672457
iCaRL,175,3.3870428805674115,13.548171522269646,1.2364066964077456,4.9456267856309815,18.493798307900626
iCaRL,303,2.3269319916175055,9.307727966470022,1.3412260546504209,5.3649042186016835,14.672632185071706
iCaRL,921,2.4675540652498604,9.870216260999442,1.6474333353299233,6.589733341319693,16.459949602319135
iCaRL,2795,2.672176620120493,10.688706480481972,2.064405304840766,8.257621219363063,18.946327699845035
