Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9055401818203659,0.923635070438728
235,Random,0.8856478888028587,0.9109459585805518
554,Random,0.8675093450193951,0.879626755900014
1303,Random,0.8620150535201134,0.8600801120719
135,Random,0.8994770554588329,0.9249537394195777
100,EWC_Replay,0.9085358814170496,0.9259310862373673
235,EWC_Replay,0.891571127615,0.9095192676225884
554,EWC_Replay,0.8592970898796888,0.8824655606558198
1303,EWC_Replay,0.8419224898799826,0.8593423003339825
135,EWC_Replay,0.893779930150713,0.915866759660051
100,iCaRL,0.3533720686376417,0.339010353926931
235,iCaRL,0.20417635002209555,0.20144939817756677
554,iCaRL,0.16451327954019043,0.16171927377407053
1303,iCaRL,0.17023320693276162,0.15512996871183554
135,iCaRL,0.2569182720857121,0.21221741680894773
100,LUCIR,0.42622935892830466,0.673975509793202
235,LUCIR,0.4748768840035782,0.6486908562307045
554,LUCIR,0.4318007510346258,0.6420997274726937
1303,LUCIR,0.4578225030025303,0.5628513654686507
135,LUCIR,0.4164123510431532,0.6077092771593514
100,VAE_BBox,0.9225137069474609,0.9262754918761842
235,VAE_BBox,0.9225137069474609,0.9262754918761842
554,VAE_BBox,0.9225137069474609,0.9262754918761842
1303,VAE_BBox,0.9225137069474609,0.9262754918761842
135,VAE_BBox,0.9225137069474609,0.9262754918761842
100,VAE_Filter,0.9247089632465557,0.9309212125754566
235,VAE_Filter,0.9247089632465557,0.9309212125754566
554,VAE_Filter,0.9247089632465557,0.9309212125754566
1303,VAE_Filter,0.9247089632465557,0.9309212125754566
135,VAE_Filter,0.9247089632465557,0.9309212125754566
100,VAE_GMM,0.927697815449355,0.9314492395379463
235,VAE_GMM,0.927697815449355,0.9314492395379463
554,VAE_GMM,0.927697815449355,0.9314492395379463
1303,VAE_GMM,0.927697815449355,0.9314492395379463
135,VAE_GMM,0.927697815449355,0.9314492395379463
