Exemplar_Size,Method,Task 2,Task 3
100,Random,0.13202428290681884,0.08817082324487999
390,Random,0.1530925262881943,0.135129433263314
1520,Random,0.20010008759793813,0.15847620146457334
5928,Random,0.22994158333159256,0.18217218852184333
135,Random,0.12966692821116962,0.10012386537094643
100,EWC_Replay,0.12505258985769205,0.0775221930470138
390,EWC_Replay,0.1546177925600919,0.13450320581470393
1520,EWC_Replay,0.21318273999495208,0.16457420724084929
5928,EWC_Replay,0.2113047768394761,0.19262263933517018
135,EWC_Replay,0.15756237748797697,0.09968975704212281
100,iCaRL,0.211238082134831,0.1684342129924751
390,iCaRL,0.2333869782390235,0.17954017041102185
1520,iCaRL,0.256141169475249,0.18069989963432992
5928,iCaRL,0.2449486169235968,0.16677022757625062
135,iCaRL,0.22142212295582242,0.14958095185510584
100,LUCIR,0.22512607454897945,0.1390492669512707
390,LUCIR,0.2379099355279206,0.16319624052342638
1520,LUCIR,0.2442499619373875,0.17356338689853062
5928,LUCIR,0.26588936891057036,0.1918195457630912
135,LUCIR,0.21739285926794055,0.14021437518126095
100,VAE_BBox,0.7559791280857309,0.4777467607515988
390,VAE_BBox,0.7559791280857309,0.4777467607515988
1520,VAE_BBox,0.7559791280857309,0.4777467607515988
5928,VAE_BBox,0.7559791280857309,0.4777467607515988
135,VAE_BBox,0.7559791280857309,0.4777467607515988
100,VAE_Filter,0.7417059395624476,0.46365899462125615
390,VAE_Filter,0.7417059395624476,0.46365899462125615
1520,VAE_Filter,0.7417059395624476,0.46365899462125615
5928,VAE_Filter,0.7417059395624476,0.46365899462125615
135,VAE_Filter,0.7417059395624476,0.46365899462125615
100,VAE_GMM,0.8448826393214284,0.49794469579796224
390,VAE_GMM,0.8448826393214284,0.49794469579796224
1520,VAE_GMM,0.8448826393214284,0.49794469579796224
5928,VAE_GMM,0.8448826393214284,0.49794469579796224
135,VAE_GMM,0.8448826393214284,0.49794469579796224
