Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9930524128813286,0.9991495137461233
390,Random,0.991201660559966,0.9977077050764858
1520,Random,0.9889695519276276,0.9951323212741723
5928,Random,0.9882735959285491,0.9941061391123801
135,Random,0.9925907946147545,0.9994486532833483
100,EWC_Replay,0.9927822097129968,0.9994084977323537
390,EWC_Replay,0.9913204067545696,0.9974485168177439
1520,EWC_Replay,0.9885483733928143,0.9946113247986941
5928,EWC_Replay,0.9883849841052675,0.9943894816367058
135,EWC_Replay,0.992776853129916,0.9990299407409111
100,iCaRL,0.9434246732847665,0.9968601113978355
390,iCaRL,0.9335630332114289,0.9890769750565006
1520,iCaRL,0.9594813179712864,0.9950718944187441
5928,iCaRL,0.9477383916990463,0.9928503390604265
135,iCaRL,0.9550730431093446,0.9979741486645753
100,LUCIR,0.9948492834458219,0.9997942326490713
390,LUCIR,0.9956733582005467,0.9992533755854017
1520,LUCIR,0.9946773348399894,0.9985714959548598
5928,LUCIR,0.9940517906620016,0.9963240414416524
135,LUCIR,0.996317105669905,0.9996435311023972
100,VAE_BBox,0.9969816970881378,0.9999761051373954
390,VAE_BBox,0.9969816970881378,0.9999761051373954
1520,VAE_BBox,0.9969816970881378,0.9999761051373954
5928,VAE_BBox,0.9969816970881378,0.9999761051373954
135,VAE_BBox,0.9969816970881378,0.9999761051373954
100,VAE_Filter,0.9972555030916279,0.9999727891156464
390,VAE_Filter,0.9972555030916279,0.9999727891156464
1520,VAE_Filter,0.9972555030916279,0.9999727891156464
5928,VAE_Filter,0.9972555030916279,0.9999727891156464
135,VAE_Filter,0.9972555030916279,0.9999727891156464
100,VAE_GMM,0.9954460354200673,0.9997453997172268
390,VAE_GMM,0.9954460354200673,0.9997453997172268
1520,VAE_GMM,0.9954460354200673,0.9997453997172268
5928,VAE_GMM,0.9954460354200673,0.9997453997172268
135,VAE_GMM,0.9954460354200673,0.9997453997172268
