Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.24120869598836767,0.25553368522698805,0.22709842290966484,0.1556676904579356
303,Random,0.30001606851778967,0.32079637810867445,0.2505536514322879,0.20255264123772945
921,Random,0.3272885298272103,0.3841547452870648,0.2648371447244609,0.2143664325416836
2795,Random,0.4029831458209886,0.38422454675591344,0.2795712563803275,0.24262526055014744
215,Random,0.3283109761800661,0.3187490116573172,0.2614684056372268,0.18042238318650256
100,EWC_Replay,0.2957128257282187,0.30479882869182434,0.23100702341814414,0.14645720446662283
303,EWC_Replay,0.3547729261726977,0.33188882427937005,0.2686353086222352,0.18554772106099035
921,EWC_Replay,0.35303441010233055,0.3830024244314764,0.2801750486712837,0.22538980414078932
2795,EWC_Replay,0.34746769034997016,0.411390340048498,0.27459884003173746,0.25573038666601083
215,EWC_Replay,0.4255435050777105,0.3126852413205435,0.21657249282039492,0.20018955765330007
100,iCaRL,0.4973282772870002,0.28164837615591065,0.18061334331709913,0.12727797679897873
303,iCaRL,0.5709821394386083,0.2668042742071393,0.20790029079282657,0.1138492068456846
921,iCaRL,0.6412446479620855,0.23644234940359768,0.18650046735902984,0.14606682490231424
2795,iCaRL,0.6560314772994269,0.24143550811012565,0.1645240541129578,0.13876724449253716
215,iCaRL,0.6109834017156625,0.2929894147814004,0.20474834934726055,0.15213051535343725
100,LUCIR,0.4050735310860496,0.3740105710530831,0.2788495822845756,0.23895889536099776
303,LUCIR,0.5133676733526612,0.37494214270088194,0.3024508700303439,0.21905625678182186
921,LUCIR,0.5447249215004262,0.39954060093750754,0.31987597232836273,0.23809578584697044
2795,LUCIR,0.5989008354899318,0.3710973550394964,0.2871955358445425,0.23366006518756005
215,LUCIR,0.47854679314189424,0.381948475743153,0.2907322714515009,0.20939708235104684
100,VAE_BBox,0.6560068510064038,0.47025044449923786,0.3248967071681807,0.23566744900479397
303,VAE_BBox,0.6560068510064038,0.47025044449923786,0.3248967071681807,0.23566744900479397
921,VAE_BBox,0.6560068510064038,0.47025044449923786,0.3248967071681807,0.23566744900479397
2795,VAE_BBox,0.6560068510064038,0.47025044449923786,0.3248967071681807,0.23566744900479397
215,VAE_BBox,0.6560068510064038,0.47025044449923786,0.3248967071681807,0.23566744900479397
100,VAE_Filter,0.6606351048377868,0.4629024038957899,0.3119585360942951,0.2309072158270244
303,VAE_Filter,0.6606351048377868,0.4629024038957899,0.3119585360942951,0.2309072158270244
921,VAE_Filter,0.6606351048377868,0.4629024038957899,0.3119585360942951,0.2309072158270244
2795,VAE_Filter,0.6606351048377868,0.4629024038957899,0.3119585360942951,0.2309072158270244
215,VAE_Filter,0.6606351048377868,0.4629024038957899,0.3119585360942951,0.2309072158270244
100,VAE_GMM,0.885378867023567,0.7518720675179407,0.5428318206612682,0.39918639236145553
303,VAE_GMM,0.885378867023567,0.7518720675179407,0.5428318206612682,0.39918639236145553
921,VAE_GMM,0.885378867023567,0.7518720675179407,0.5428318206612682,0.39918639236145553
2795,VAE_GMM,0.885378867023567,0.7518720675179407,0.5428318206612682,0.39918639236145553
215,VAE_GMM,0.885378867023567,0.7518720675179407,0.5428318206612682,0.39918639236145553
