Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
100,Random,0.9867745954976436,0.6967044733361637,0.3704740122897643,0.33756215282573776,0.27180451127819544
303,Random,0.9866983489580485,0.7219989539305762,0.4254489475528683,0.35414072746836245,0.3114870509607351
921,Random,0.9865613412152353,0.7350448290337817,0.47697345400818436,0.3659423437026828,0.3208855472013366
2795,Random,0.9893854539492909,0.7612224553554788,0.4755602543053889,0.37842149572418954,0.3431913116123642
215,Random,0.9877120641704665,0.7322269889236368,0.42343449165299096,0.3658512301928647,0.29331662489557225
100,EWC_Replay,0.9883350722865925,0.7245547957829416,0.41073766731411926,0.34114506398918304,0.2637844611528822
303,EWC_Replay,0.9878023019721295,0.7480488038991502,0.4341909487463408,0.37014318846707306,0.2967836257309941
921,EWC_Replay,0.9882259691147409,0.7460707249878646,0.47497036355334665,0.37807212285900993,0.3302840434419381
2795,EWC_Replay,0.989461792246517,0.7420391433275084,0.4990238528540258,0.3737248758259327,0.3543024227234753
215,EWC_Replay,0.9882821344719913,0.7719255395073837,0.4197721592196668,0.3269181817005219,0.30898078529657474
100,iCaRL,0.9893227484605099,0.7227627134910234,0.3885015151877266,0.29199554918871906,0.24340016708437756
303,iCaRL,0.9878912128095994,0.7244285258133573,0.3770751902252362,0.31394328111032377,0.22961570593149536
921,iCaRL,0.988631205146008,0.6310815139548205,0.34780721934009495,0.29647272735134794,0.25785296574770256
2795,iCaRL,0.9894408006818798,0.6651394986147529,0.35340951288220873,0.27798066371136926,0.2510442773600668
215,iCaRL,0.9888053345643334,0.7517082396583957,0.39554620875623175,0.31200868342280763,0.2637844611528822
100,LUCIR,0.9902028826570016,0.6924423167346491,0.4690740120567228,0.37877600377691667,0.343609022556391
303,LUCIR,0.9896047366278641,0.7824370459214354,0.47193157556709603,0.39874844877531085,0.32619047619047614
921,LUCIR,0.9912942331183531,0.6716651304861411,0.4906011897845209,0.4117343873209588,0.34047619047619043
2795,LUCIR,0.9899643842632365,0.6760132696005768,0.4637708998473823,0.3831429601439718,0.33429406850459475
215,LUCIR,0.9893486815689114,0.7219643410422873,0.47492986013442245,0.38846544554148627,0.31771094402673344
100,VAE_BBox,0.9880269634713424,0.8511403871352151,0.5548446839213403,0.42144710307224936,0.34012531328320794
303,VAE_BBox,0.9880269634713424,0.8511403871352151,0.5548446839213403,0.42144710307224936,0.34012531328320794
921,VAE_BBox,0.9880269634713424,0.8511403871352151,0.5548446839213403,0.42144710307224936,0.34012531328320794
2795,VAE_BBox,0.9880269634713424,0.8511403871352151,0.5548446839213403,0.42144710307224936,0.34012531328320794
215,VAE_BBox,0.9880269634713424,0.8511403871352151,0.5548446839213403,0.42144710307224936,0.34012531328320794
100,VAE_Filter,0.9882403052871458,0.8532828291597644,0.5475214085849582,0.4098833659819903,0.3359314954051796
303,VAE_Filter,0.9882403052871458,0.8532828291597644,0.5475214085849582,0.4098833659819903,0.3359314954051796
921,VAE_Filter,0.9882403052871458,0.8532828291597644,0.5475214085849582,0.4098833659819903,0.3359314954051796
2795,VAE_Filter,0.9882403052871458,0.8532828291597644,0.5475214085849582,0.4098833659819903,0.3359314954051796
215,VAE_Filter,0.9882403052871458,0.8532828291597644,0.5475214085849582,0.4098833659819903,0.3359314954051796
100,VAE_GMM,0.9888941708269345,0.939499818623968,0.7908516585244761,0.6079490701948933,0.479891395154553
303,VAE_GMM,0.9888941708269345,0.939499818623968,0.7908516585244761,0.6079490701948933,0.479891395154553
921,VAE_GMM,0.9888941708269345,0.939499818623968,0.7908516585244761,0.6079490701948933,0.479891395154553
2795,VAE_GMM,0.9888941708269345,0.939499818623968,0.7908516585244761,0.6079490701948933,0.479891395154553
215,VAE_GMM,0.9888941708269345,0.939499818623968,0.7908516585244761,0.6079490701948933,0.479891395154553
