Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Task 6,Method
100,0.8315789473684211,0.3531914893617021,0.1771653543307086,0.2772277227722772,0.2,0.0868421052631579,EWC_Replay
100,0.9393939393939394,0.3076923076923077,0.2190812720848056,0.1887417218543046,0.1147058823529411,0.0973684210526315,EWC_Replay
100,0.8987341772151899,0.233502538071066,0.4349593495934959,0.3092783505154639,0.1725146198830409,0.1078947368421052,EWC_Replay
100,0.8802083333333334,0.4177215189873418,0.22265625,0.2593856655290102,0.2865497076023391,0.2078947368421052,EWC_Replay
100,0.8620689655172413,0.3185483870967742,0.2526315789473684,0.3115264797507788,0.1523545706371191,0.1157894736842105,EWC_Replay
100,0.8628571428571429,0.3791469194312796,0.3387096774193548,0.1888111888111888,0.2175226586102719,0.2,EWC_Replay
100,0.92,0.2604651162790697,0.3818897637795275,0.2607142857142857,0.2857142857142857,0.1710526315789473,EWC_Replay
100,0.8421052631578947,0.4356846473029045,0.2038461538461538,0.1974110032362459,0.1723163841807909,0.1210526315789473,EWC_Replay
100,0.8714285714285714,0.368,0.2936802973977695,0.2819672131147541,0.1299093655589124,0.1763157894736842,EWC_Replay
100,0.8607594936708861,0.2392344497607655,0.375968992248062,0.3220338983050847,0.3588235294117647,0.2368421052631578,EWC_Replay
100,0.8578199052132701,0.4615384615384615,0.4084507042253521,0.165016501650165,0.1124620060790273,0.1868421052631579,EWC_Replay
100,0.8922155688622755,0.251207729468599,0.2263374485596707,0.3424657534246575,0.2826747720364742,0.2210526315789473,EWC_Replay
100,0.86875,0.5023696682464455,0.3692307692307692,0.1906354515050167,0.1731343283582089,0.2052631578947368,EWC_Replay
100,0.9285714285714286,0.2558139534883721,0.2055335968379446,0.2960526315789473,0.1495601173020528,0.1605263157894736,EWC_Replay
100,0.9261083743842364,0.2314049586776859,0.356115107913669,0.2558922558922559,0.3304093567251462,0.2657894736842105,EWC_Replay
100,0.925531914893617,0.3333333333333333,0.2536231884057971,0.0894039735099337,0.1403508771929824,0.1842105263157894,EWC_Replay
100,0.904494382022472,0.2990196078431372,0.3715415019762846,0.28719723183391,0.1155015197568389,0.2236842105263158,EWC_Replay
100,0.9190751445086706,0.4952380952380952,0.2720306513409962,0.1605351170568562,0.252906976744186,0.1473684210526315,EWC_Replay
100,0.8953488372093024,0.2740384615384615,0.2608695652173913,0.1569965870307167,0.2114803625377643,0.1789473684210526,EWC_Replay
100,0.8571428571428571,0.1953488372093023,0.25,0.2857142857142857,0.1529411764705882,0.1421052631578947,EWC_Replay
100,0.8411764705882353,0.3397129186602871,0.3031496062992126,0.2524590163934426,0.0966767371601208,0.1684210526315789,EWC_Replay
100,0.8852459016393442,0.4210526315789473,0.3320754716981132,0.274914089347079,0.1580547112462006,0.2026315789473684,EWC_Replay
100,0.8954545454545455,0.1966527196652719,0.2971014492753623,0.2006369426751592,0.1088235294117647,0.1184210526315789,EWC_Replay
100,0.7989690721649485,0.1690140845070422,0.1485943775100401,0.3111888111888112,0.148036253776435,0.1578947368421052,EWC_Replay
100,0.8103448275862069,0.4337899543378995,0.3019607843137254,0.2054794520547945,0.252199413489736,0.2078947368421052,EWC_Replay
100,0.905,0.694560669456067,0.5206896551724138,0.2783171521035599,0.3559322033898305,0.15,EWC_Replay
100,0.8497109826589595,0.4549549549549549,0.2829457364341085,0.2576271186440678,0.2264705882352941,0.1026315789473684,EWC_Replay
100,0.8802083333333334,0.430379746835443,0.21484375,0.1979522184300341,0.2265861027190332,0.1763157894736842,EWC_Replay
100,0.8622448979591837,0.4592274678111588,0.277992277992278,0.3026315789473684,0.0959302325581395,0.2263157894736842,EWC_Replay
100,0.9257142857142856,0.3878504672897196,0.3547169811320754,0.2199312714776632,0.2764705882352941,0.1263157894736842,EWC_Replay
237,0.8052631578947368,0.451063829787234,0.2204724409448819,0.2805280528052805,0.2147058823529411,0.1842105263157894,EWC_Replay
237,0.9242424242424242,0.4453441295546558,0.3533568904593639,0.1092715231788079,0.2764705882352941,0.1447368421052631,EWC_Replay
237,0.8924050632911392,0.4974619289340101,0.2764227642276423,0.2199312714776632,0.2017543859649122,0.1684210526315789,EWC_Replay
237,0.875,0.3755274261603376,0.20703125,0.1706484641638225,0.2894736842105263,0.2026315789473684,EWC_Replay
237,0.8571428571428571,0.4556451612903225,0.375438596491228,0.3738317757009345,0.1523545706371191,0.1973684210526315,EWC_Replay
237,0.8685714285714285,0.5071090047393365,0.282258064516129,0.3636363636363636,0.2719033232628399,0.2131578947368421,EWC_Replay
237,0.9314285714285714,0.4744186046511628,0.2795275590551181,0.2071428571428571,0.2492401215805471,0.2868421052631579,EWC_Replay
237,0.8473684210526315,0.5892116182572614,0.2423076923076923,0.3009708737864077,0.2259887005649717,0.0973684210526315,EWC_Replay
237,0.9,0.38,0.2304832713754646,0.2426229508196721,0.2265861027190332,0.2578947368421053,EWC_Replay
237,0.8670886075949367,0.3827751196172249,0.2596899224806202,0.223728813559322,0.1794117647058823,0.0842105263157894,EWC_Replay
237,0.8767772511848341,0.291497975708502,0.2676056338028169,0.1551155115511551,0.155015197568389,0.2263157894736842,EWC_Replay
237,0.8922155688622755,0.1642512077294686,0.3127572016460905,0.3287671232876712,0.2674772036474164,0.2763157894736842,EWC_Replay
237,0.84375,0.4549763033175355,0.3307692307692307,0.2073578595317725,0.1940298507462686,0.3078947368421053,EWC_Replay
237,0.9336734693877552,0.2651162790697674,0.3675889328063241,0.375,0.2639296187683284,0.231578947368421,EWC_Replay
237,0.9211822660098522,0.4752066115702479,0.2841726618705036,0.1481481481481481,0.1666666666666666,0.1342105263157894,EWC_Replay
237,0.925531914893617,0.2266666666666666,0.3623188405797101,0.271523178807947,0.1257309941520467,0.231578947368421,EWC_Replay
237,0.898876404494382,0.5392156862745098,0.458498023715415,0.3460207612456747,0.1975683890577507,0.2842105263157894,EWC_Replay
237,0.8728323699421965,0.4285714285714285,0.3831417624521073,0.2575250836120401,0.2238372093023256,0.2210526315789473,EWC_Replay
237,0.9186046511627908,0.4663461538461538,0.3952569169960474,0.1160409556313993,0.29607250755287,0.2552631578947368,EWC_Replay
