dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
pamap,11111,0, ce_ewc_random,none, none,0,100,1.0596537503103418,6.357922501862049,0.0330713164061307,0.1984278984367847
pamap,11111,0, ce_ewc_random,none, none,0,240,1.144483907148242,6.866903442889452,0.045270253252238,0.2716215195134282
pamap,11111,0, ce_ewc_random,none, none,0,575,1.3136314740473471,7.881788844284084,0.0631542150483087,0.3789252902898523
pamap,11111,0, ce_ewc_random,none, none,0,1378,1.520771692144788,9.124630152868727,0.0789023041311237,0.4734138247867425
pamap,11111,0, ce_ewc_random,none, none,0,255,1.2381496767047793,7.428898060228676,0.0443518840966539,0.2661113045799235
pamap,11111,0, ce_ewc_random,none, none,1,100,1.057370784899427,6.344224709396561,0.0332123212102386,0.199273927261432
pamap,11111,0, ce_ewc_random,none, none,1,240,1.121022347867903,6.7261340872074165,0.0445873108071585,0.2675238648429513
pamap,11111,0, ce_ewc_random,none, none,1,575,1.2889083918942896,7.733450351365739,0.0621456736629759,0.3728740419778559
pamap,11111,0, ce_ewc_random,none, none,1,1378,1.4949726711803428,8.969836027082057,0.0774061373745401,0.464436824247241
pamap,11111,0, ce_ewc_random,none, none,1,255,1.2381973584751704,7.429184150851021,0.0443205960198409,0.2659235761190454
pamap,11111,0, ce_ewc_random,none, none,2,100,1.0654472767478889,6.392683660487334,0.0322624849155545,0.1935749094933271
pamap,11111,0, ce_ewc_random,none, none,2,240,1.1274642548834284,6.76478552930057,0.0441144625759787,0.2646867754558722
pamap,11111,0, ce_ewc_random,none, none,2,575,1.2790460566610649,7.67427633996639,0.0622411231337874,0.3734467388027244
pamap,11111,0, ce_ewc_random,none, none,2,1378,1.4994627091516224,8.996776254909735,0.0775992936196012,0.4655957617176076
pamap,11111,0, ce_ewc_random,none, none,2,255,1.2184538055521748,7.310722833313048,0.0475958306031922,0.2855749836191535
pamap,11111,0, ce_ewc_random,none, none,3,100,1.0773463630220956,6.464078178132573,0.0329041553454266,0.1974249320725599
pamap,11111,0, ce_ewc_random,none, none,3,240,1.1546549385310043,6.927929631186029,0.0452269170122842,0.2713615020737052
pamap,11111,0, ce_ewc_random,none, none,3,575,1.328318417865645,7.96991050719387,0.0631653484301986,0.3789920905811919
pamap,11111,0, ce_ewc_random,none, none,3,1378,1.5165666571042185,9.099399942625316,0.0784707673721843,0.4708246042331059
pamap,11111,0, ce_ewc_random,none, none,3,255,1.244960864638496,7.4697651878309745,0.0439560530293318,0.2637363181759913
pamap,11111,0, ce_ewc_random,none, none,4,100,1.1085283129993413,6.651169877996048,0.0352636088927586,0.2115816533565521
pamap,11111,0, ce_ewc_random,none, none,4,240,1.1936967484859955,7.162180490915974,0.0455884856482346,0.2735309138894081
pamap,11111,0, ce_ewc_random,none, none,4,575,1.3512195372678064,8.107317223606838,0.0649777596402499,0.3898665578414996
pamap,11111,0, ce_ewc_random,none, none,4,1378,1.5624941216626516,9.37496472997591,0.0791262560679266,0.4747575364075601
pamap,11111,0, ce_ewc_random,none, none,4,255,1.2592305585431554,7.555383351258934,0.0454225674375063,0.2725354046250383
pamap,11111,0, ce_random,none, none,0,100,0.6567934843815036,3.940760906289021,0.0383207761579089,0.2299246569474538
pamap,11111,0, ce_random,none, none,0,240,0.721367098059919,4.328202588359515,0.0494022660267849,0.2964135961607098
pamap,11111,0, ce_random,none, none,0,575,0.8207527159471755,4.924516295683053,0.0664837727461148,0.3989026364766889
pamap,11111,0, ce_random,none, none,0,1378,0.9250290050792196,5.550174030475318,0.0806696765228278,0.4840180591369669
pamap,11111,0, ce_random,none, none,0,255,0.7866859142616806,4.720115485570083,0.0430733505636453,0.2584401033818722
pamap,11111,0, ce_random,none, none,1,100,0.6796273996432624,4.077764397859573,0.0383001344899336,0.2298008069396019
pamap,11111,0, ce_random,none, none,1,240,0.7485402287708388,4.491241372625033,0.0479255914481149,0.2875535486886899
pamap,11111,0, ce_random,none, none,1,575,0.8407931450202509,5.044758870121505,0.0667870642548358,0.4007223855290148
pamap,11111,0, ce_random,none, none,1,1378,0.9547530916829908,5.728518550097943,0.0804606831580814,0.4827640989484886
pamap,11111,0, ce_random,none, none,1,255,0.7376017636102108,4.425610581661264,0.0439189468510448,0.2635136811062694
pamap,11111,0, ce_random,none, none,2,100,0.645256711749567,3.871540270497401,0.0375267525927888,0.2251605155567328
pamap,11111,0, ce_random,none, none,2,240,0.6966485933504173,4.179891560102503,0.0471571744523114,0.2829430467138688
pamap,11111,0, ce_random,none, none,2,575,0.7876557118086904,4.725934270852142,0.0639806005206924,0.3838836031241549
pamap,11111,0, ce_random,none, none,2,1378,0.8914126172610042,5.348475703566025,0.0774988448661234,0.4649930691967407
pamap,11111,0, ce_random,none, none,2,255,0.8073041910667799,4.84382514640068,0.0440174220336807,0.2641045322020848
pamap,11111,0, ce_random,none, none,3,100,0.6611174875249467,3.966704925149679,0.0376146525972419,0.2256879155834515
pamap,11111,0, ce_random,none, none,3,240,0.7254232591225039,4.352539554735025,0.0467433124987615,0.2804598749925693
pamap,11111,0, ce_random,none, none,3,575,0.8083673150589066,4.850203890353441,0.0637982508098637,0.3827895048591825
