Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9902851767622983,0.9863569895459282,0.9905213634641384
299,Random,0.9897450044702948,0.9879186418748439,0.9899524873629734
894,Random,0.9886208652758239,0.9658760667200565,0.9816076095567784
2674,Random,0.9874462740823936,0.9762875558655609,0.9836278169590191
175,Random,0.9895311688966207,0.9900258176393086,0.9860973438562953
100,EWC_Replay,0.9896028771876055,0.9863632058005459,0.9916068991276793
299,EWC_Replay,0.9884311387250287,0.9823451049282251,0.9859978676362947
894,EWC_Replay,0.9863172843465684,0.9781677333867231,0.9874801940978413
2674,EWC_Replay,0.9862409690992163,0.9798056868772982,0.985013982536361
175,EWC_Replay,0.9886216894700244,0.98554771930731,0.9924477350228629
100,iCaRL,0.7863748486205603,0.9020497763224745,0.9392072902942469
299,iCaRL,0.8028688377671558,0.885526040455708,0.9089660266111863
894,iCaRL,0.7418574182870077,0.936074938429478,0.9107013226898137
2674,iCaRL,0.7102913895288592,0.9411004708207393,0.9447944599447157
175,iCaRL,0.8575973194391228,0.9260248908522566,0.922667478278092
100,LUCIR,0.9311338371013738,0.9027984878624264,0.9576199710231041
299,LUCIR,0.9554985777715397,0.9522465534064063,0.9865183161538661
894,LUCIR,0.9365645203427723,0.9043132088144876,0.9640744400527009
2674,LUCIR,0.9111770851700374,0.904890389401259,0.9334960323611219
175,LUCIR,0.9627091005299374,0.9379179691200151,0.976126159291121
100,VAE_BBox,0.993342041564284,0.9965223651947462,0.9976459262401091
299,VAE_BBox,0.993342041564284,0.9965223651947462,0.9976459262401091
894,VAE_BBox,0.993342041564284,0.9965223651947462,0.9976459262401091
2674,VAE_BBox,0.993342041564284,0.9965223651947462,0.9976459262401091
175,VAE_BBox,0.993342041564284,0.9965223651947462,0.9976459262401091
100,VAE_Filter,0.994058973444045,0.9949973120074156,0.997415274871477
299,VAE_Filter,0.994058973444045,0.9949973120074156,0.997415274871477
894,VAE_Filter,0.994058973444045,0.9949973120074156,0.997415274871477
2674,VAE_Filter,0.994058973444045,0.9949973120074156,0.997415274871477
175,VAE_Filter,0.994058973444045,0.9949973120074156,0.997415274871477
100,VAE_GMM,0.9946279492878747,0.9977745657771233,0.9988039215686275
299,VAE_GMM,0.9946279492878747,0.9977745657771233,0.9988039215686275
894,VAE_GMM,0.9946279492878747,0.9977745657771233,0.9988039215686275
2674,VAE_GMM,0.9946279492878747,0.9977745657771233,0.9988039215686275
175,VAE_GMM,0.9946279492878747,0.9977745657771233,0.9988039215686275
