Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.41524927355604535,0.29365945494876095,0.22814419956381177
299,Random,0.4647074192090086,0.35242554651656416,0.24758272977739137
894,Random,0.5352245479046727,0.3354523217206534,0.25196356578501455
2674,Random,0.5046679226854772,0.3943559069888915,0.2745785346662956
175,Random,0.4596751095844,0.31265667374569045,0.2298202484955905
100,EWC_Replay,0.40612229725239246,0.2911602588659465,0.218887397974009
299,EWC_Replay,0.46683363012750284,0.33535378876682204,0.2579142457734925
894,EWC_Replay,0.5237829187754877,0.35904642782234514,0.28160875013342185
2674,EWC_Replay,0.5449506725011513,0.3782852086376931,0.2481699689968413
175,EWC_Replay,0.4241155516611969,0.3205042498265608,0.21004680929646796
100,iCaRL,0.5063708736135858,0.291329137444673,0.19851604916704255
299,iCaRL,0.4747169054712324,0.22005388529695544,0.19172908724735488
894,iCaRL,0.4627501139400757,0.1968196098579461,0.15575462989051186
2674,iCaRL,0.5396634926936468,0.22549881818304732,0.16965607297623758
175,iCaRL,0.5230725934952897,0.2816859646401574,0.1776208319349683
100,LUCIR,0.5943726483309888,0.36352149685356977,0.2730573027670293
299,LUCIR,0.556652788979021,0.3795237767312095,0.2795588737400927
894,LUCIR,0.5635024435695556,0.39247336714163505,0.3183472384297556
2674,LUCIR,0.5563316129034411,0.4057277019804312,0.2719452912514034
175,LUCIR,0.5337964637619658,0.36294659043024474,0.27971021359110176
100,VAE_BBox,0.7861775088288824,0.551991709080631,0.416811223486471
299,VAE_BBox,0.7861775088288824,0.551991709080631,0.416811223486471
894,VAE_BBox,0.7861775088288824,0.551991709080631,0.416811223486471
2674,VAE_BBox,0.7861775088288824,0.551991709080631,0.416811223486471
175,VAE_BBox,0.7861775088288824,0.551991709080631,0.416811223486471
100,VAE_Filter,0.7921692407977825,0.5552860349450467,0.43073024915680336
299,VAE_Filter,0.7921692407977825,0.5552860349450467,0.43073024915680336
894,VAE_Filter,0.7921692407977825,0.5552860349450467,0.43073024915680336
2674,VAE_Filter,0.7921692407977825,0.5552860349450467,0.43073024915680336
175,VAE_Filter,0.7921692407977825,0.5552860349450467,0.43073024915680336
100,VAE_GMM,0.9282149839009262,0.7551378335516244,0.6043867164892308
299,VAE_GMM,0.9282149839009262,0.7551378335516244,0.6043867164892308
894,VAE_GMM,0.9282149839009262,0.7551378335516244,0.6043867164892308
2674,VAE_GMM,0.9282149839009262,0.7551378335516244,0.6043867164892308
175,VAE_GMM,0.9282149839009262,0.7551378335516244,0.6043867164892308
