Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9883303256918071,0.6136115456081763,0.39338413350859397,0.33442408376963345
299,Random,0.9883871827919265,0.6448240378920301,0.4432387118070171,0.35056719022687605
894,Random,0.9895599440585886,0.688014013663346,0.4260268314033589,0.3531849912739965
2674,Random,0.9895003642235338,0.6727129554853218,0.47955547986153424,0.37133507853403136
175,Random,0.9876175829593208,0.6407786684799015,0.4071754189572342,0.3356020942408377
100,EWC_Replay,0.9892755175721456,0.6085000036311247,0.39212269480818157,0.3283158813263525
299,EWC_Replay,0.9878658439175702,0.6443946649718765,0.42934067960026767,0.356239092495637
894,EWC_Replay,0.9887670564262863,0.6831649520515113,0.4482869097570616,0.37910122164048865
2674,EWC_Replay,0.9894794484551945,0.6970904495061053,0.46294294188246354,0.350174520069808
175,EWC_Replay,0.9883397217453721,0.6229773654423657,0.41629630629136705,0.3197643979057591
100,iCaRL,0.990958446061428,0.617936280971412,0.3883891990810272,0.3078534031413612
299,iCaRL,0.9910077885853299,0.5985535954065092,0.3216592786225569,0.300130890052356
894,iCaRL,0.9919451066898528,0.5623925551757413,0.3057124866191772,0.2677137870855148
2674,iCaRL,0.9899152998088225,0.6161675691395803,0.3326473569163856,0.28176265270506107
175,iCaRL,0.9915084998537328,0.6449198819665968,0.3804009270598806,0.29009598603839437
100,LUCIR,0.9911774262553721,0.7116506057008075,0.4482063382530661,0.3721204188481675
299,LUCIR,0.9916620039201655,0.6966081968550457,0.4642084305798353,0.37691972076788827
894,LUCIR,0.9922656732383217,0.6992284003736905,0.46999129467810946,0.4087696335078534
2674,LUCIR,0.99024899058869,0.6919064883103183,0.4859205928144192,0.36749563699825477
175,LUCIR,0.9913196137719363,0.6856102017399857,0.450442423480601,0.37792321116928446
100,VAE_BBox,0.9887958081089685,0.8557388614947785,0.6170941887436254,0.49607329842931935
299,VAE_BBox,0.9887958081089685,0.8557388614947785,0.6170941887436254,0.49607329842931935
894,VAE_BBox,0.9887958081089685,0.8557388614947785,0.6170941887436254,0.49607329842931935
2674,VAE_BBox,0.9887958081089685,0.8557388614947785,0.6170941887436254,0.49607329842931935
175,VAE_BBox,0.9887958081089685,0.8557388614947785,0.6170941887436254,0.49607329842931935
100,VAE_Filter,0.9888239438049575,0.8588608008446414,0.6200345858290217,0.508368237347295
299,VAE_Filter,0.9888239438049575,0.8588608008446414,0.6200345858290217,0.508368237347295
894,VAE_Filter,0.9888239438049575,0.8588608008446414,0.6200345858290217,0.508368237347295
2674,VAE_Filter,0.9888239438049575,0.8588608008446414,0.6200345858290217,0.508368237347295
175,VAE_Filter,0.9888239438049575,0.8588608008446414,0.6200345858290217,0.508368237347295
100,VAE_GMM,0.9887957867897609,0.9513186302080655,0.790205075141795,0.6575741710296684
299,VAE_GMM,0.9887957867897609,0.9513186302080655,0.790205075141795,0.6575741710296684
894,VAE_GMM,0.9887957867897609,0.9513186302080655,0.790205075141795,0.6575741710296684
2674,VAE_GMM,0.9887957867897609,0.9513186302080655,0.790205075141795,0.6575741710296684
175,VAE_GMM,0.9887957867897609,0.9513186302080655,0.790205075141795,0.6575741710296684
