Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.2745200480238436,0.2248260833719838,0.19943616881446774
300,Random,0.3436908740970969,0.304905499592444,0.24381703031635682
898,Random,0.39796200181028346,0.2854705498739792,0.22223341478770375
2692,Random,0.45736156788060073,0.34532624891223646,0.28366217827914497
175,Random,0.31976877195087766,0.26619848110279015,0.18755287455454955
100,EWC_Replay,0.28270707452816546,0.2729456895441567,0.16246598863157694
300,EWC_Replay,0.3501405048855598,0.27908367886438223,0.2412559605469742
898,EWC_Replay,0.4136768315415464,0.31423850846774576,0.24394448456210008
2692,EWC_Replay,0.41543775262697247,0.31509639908453485,0.2404202858635591
175,EWC_Replay,0.36892295389605756,0.28878644973631895,0.22180965734209057
100,iCaRL,0.3601875748616387,0.24546249320597985,0.1679826959007748
300,iCaRL,0.36611404421562466,0.24214089462516852,0.13863423539289058
898,iCaRL,0.4084999830806783,0.22742327220478173,0.1612890687532045
2692,iCaRL,0.42201786361874855,0.21022521890662912,0.1503669593754974
175,iCaRL,0.32996122940844363,0.20334202274942334,0.1651809818338092
100,LUCIR,0.48283879829439036,0.31669093772938595,0.19865687602111823
300,LUCIR,0.4599334445283562,0.3341679637648026,0.2368017029362413
898,LUCIR,0.4895198670243912,0.32242643230729423,0.23138612755231625
2692,LUCIR,0.4867453624906007,0.34271675610284696,0.2896460167420574
175,LUCIR,0.44779754786470727,0.29362875936936195,0.21485166274323014
100,VAE_BBox,0.6272502580413063,0.4236853318104625,0.31651211319065786
300,VAE_BBox,0.6272502580413063,0.4236853318104625,0.31651211319065786
898,VAE_BBox,0.6272502580413063,0.4236853318104625,0.31651211319065786
2692,VAE_BBox,0.6272502580413063,0.4236853318104625,0.31651211319065786
175,VAE_BBox,0.6272502580413063,0.4236853318104625,0.31651211319065786
100,VAE_Filter,0.6181524903986262,0.40796936172965775,0.31223033069789274
300,VAE_Filter,0.6181524903986262,0.40796936172965775,0.31223033069789274
898,VAE_Filter,0.6181524903986262,0.40796936172965775,0.31223033069789274
2692,VAE_Filter,0.6181524903986262,0.40796936172965775,0.31223033069789274
175,VAE_Filter,0.6181524903986262,0.40796936172965775,0.31223033069789274
100,VAE_GMM,0.7621798775562776,0.624158707037768,0.46089352967361946
300,VAE_GMM,0.7621798775562776,0.624158707037768,0.46089352967361946
898,VAE_GMM,0.7621798775562776,0.624158707037768,0.46089352967361946
2692,VAE_GMM,0.7621798775562776,0.624158707037768,0.46089352967361946
175,VAE_GMM,0.7621798775562776,0.624158707037768,0.46089352967361946
