Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9730858971806268,0.9852059275377926,0.9886808574036421
300,Random,0.9641679912923639,0.9690531872779237,0.9719712899307565
898,Random,0.9560222225286815,0.9606718686685268,0.9541608779684919
2692,Random,0.931993707012007,0.9374283973407369,0.9099492585654144
175,Random,0.966701213618627,0.9717045687068425,0.9790477917221565
100,EWC_Replay,0.9701167803788198,0.9810819348986658,0.9849574774923213
300,EWC_Replay,0.9642834579065908,0.9649867446574465,0.9748983572421874
898,EWC_Replay,0.9589837672739143,0.9590439250949319,0.9569974617706323
2692,EWC_Replay,0.9363776679773523,0.9347743123090363,0.9128093866222191
175,EWC_Replay,0.970867124738334,0.9763114888545246,0.9774066405661674
100,iCaRL,0.8233723187470064,0.9061589125058147,0.8980563776516147
300,iCaRL,0.8179190617305111,0.8957747307526839,0.8895040007800505
898,iCaRL,0.7056003801461376,0.8912592477031581,0.8759999863946646
2692,iCaRL,0.5920729316385227,0.8359258052037132,0.8500211368137724
175,iCaRL,0.8194427550498052,0.8989274303366768,0.895283945770252
100,LUCIR,0.8776867081660478,0.9293909318808797,0.9798422741331383
300,LUCIR,0.8457210943851116,0.9003432226789164,0.9577269623652894
898,LUCIR,0.7891990577515285,0.8854132313922489,0.8726979295581222
2692,LUCIR,0.7491678487496896,0.7758260610734525,0.7886305611132606
175,LUCIR,0.8951502735057703,0.9268109727077852,0.9360288752850497
100,VAE_BBox,0.9772219226690734,0.9976213268551274,0.9967888463175819
300,VAE_BBox,0.9772219226690734,0.9976213268551274,0.9967888463175819
898,VAE_BBox,0.9772219226690734,0.9976213268551274,0.9967888463175819
2692,VAE_BBox,0.9772219226690734,0.9976213268551274,0.9967888463175819
175,VAE_BBox,0.9772219226690734,0.9976213268551274,0.9967888463175819
100,VAE_Filter,0.9770434399106294,0.9955346395486259,0.9985402133525111
300,VAE_Filter,0.9770434399106294,0.9955346395486259,0.9985402133525111
898,VAE_Filter,0.9770434399106294,0.9955346395486259,0.9985402133525111
2692,VAE_Filter,0.9770434399106294,0.9955346395486259,0.9985402133525111
175,VAE_Filter,0.9770434399106294,0.9955346395486259,0.9985402133525111
100,VAE_GMM,0.979054927485344,0.9976222548227758,0.9993504579848665
300,VAE_GMM,0.979054927485344,0.9976222548227758,0.9993504579848665
898,VAE_GMM,0.979054927485344,0.9976222548227758,0.9993504579848665
2692,VAE_GMM,0.979054927485344,0.9976222548227758,0.9993504579848665
175,VAE_GMM,0.979054927485344,0.9976222548227758,0.9993504579848665
